,name,position,company,description,linkedin_url
188,"Niren Angle, MD, RVT, FACS","Vice Chief of Staff, John Muir Medical Center - Concord",John Muir Health,"Vascular Surgeon Lieutenant Colonel, USAF, Vice Chief of Staff, John Muir Medical Center - Concord at John Muir Health",https://www.linkedin.com/in/niren-angle-md-rvt-facs-61340510/
189,Jenny Chang,"IT Strategic Services, CIO Chief of Staff Office",Kaiser Permanente IT,CIO Chief of Staff Office at Kaiser Permanente IT,https://www.linkedin.com/in/jennywchang/
191,Jeannie Lee,Chief People Officer and EVP,InnerChange: Trusted Residential Therapy,"Chief People Officer, EVP at InnerChange: Trusted Residential Therapy",https://www.linkedin.com/in/jeannie-lee-92a8883/
192,Ron Schaefer,,,Chief Operating Officer at Episcopal Senior Communities,https://www.linkedin.com/in/ron-schaefer-b0531a2/
193,Sandy Wrobel,,,"Chief Operating Officer & Interim CFO at monARC Bionetworks, Inc.",https://www.linkedin.com/in/sandy-wrobel-3291461/
194,Tina Buop,,,Chief Executive Officer at LeanMD,https://www.linkedin.com/in/tina-buop-779b61/
196,"Veronique Au, MD, MMM",,,Vice Chief of Staff at Novato Community Hospital,https://www.linkedin.com/in/veronique-au-md-mmm-17957ab2/
197,Shahed Alam,Co - Founder & Chief Strategy Officer,Noora Health,Co-Founder & Chief Strategy Officer at Noora Health,https://www.linkedin.com/in/shahedalam/
198,Damon Francis,,,Chief Medical Officer at Health Leads,https://www.linkedin.com/in/damon-francis-a6a94083/
199,Chad R. Hickerson,,,Chief Support Executive at California Correctional Health Care Services,https://www.linkedin.com/in/chad-r-hickerson-69880923/
200,"Israel Ghebretinsae, MPA",,,Chief Financial Officer at Aurora Santa Rosa Hospital,https://www.linkedin.com/in/israel-ghebretinsae-mpa-24276810/
201,James Reedy,,,Chief Nursing Executive at Sutter Delta Medical Center,https://www.linkedin.com/in/jcreedy/
202,"Corrigan Gommenginger, CHA",,,Chief Executive Officer at Hospice Services of Lake County,https://www.linkedin.com/in/cgommenginger/
203,Raul Gorospe,,,Chief Financial Officer at Palo Alto Medical Foundation,https://www.linkedin.com/in/raul-gorospe-89416b3/
205,Marianne Yeung,Founding Advisor and Chief Medical Officer,"Loop Med, Inc.","Chief, Inpatient Medicine (Hospitalist Section) at VA Palo Alto HCS",https://www.linkedin.com/in/marianne-yeung-9733788/
207,Dolly Goel,,,Chief Medical Officer at Valley Health Plan,https://www.linkedin.com/in/dolly-goel-63a0a158/
208,Bob Cady,Chief Operating Officer,The Risk Authority Stanford,Chief Operating Officer and SVP Business Strategic Operations at The Risk Authority Stanford,https://www.linkedin.com/in/bobcady89/
209,Elodie Rambert,Chief Operating Officer,Le Lycee FranÃ§ais de San Francisco,,https://www.linkedin.com/in/rambertelodie/
210,Amit Pabla,,,Chief Quality and Transformation Officer at Axis Community Health,https://www.linkedin.com/in/amitpabla/
211,Karen Reno,Executive Assistant To Chief Executive Officer,Constellation Health Services,Executive Assistant to Chief Executive Officer at Constellation Behavioral Health Services,https://www.linkedin.com/in/karen-reno-74247714/
212,Sean Van Slyck,,,Chief Operating Officer at Donor Network West,https://www.linkedin.com/in/sean-van-slyck-a473925/
213,Eleanor Anderson-Miles,Chief Operationing Officer,BreathalEyes,Chief Operating Officer,https://www.linkedin.com/in/eleanor-anderson-miles-01551a6/
214,Nickesh Shah,Chief Medical Officer,Frontview Technologies,"Chief Medical Officer and Founder, VICEROY HEALTH",https://www.linkedin.com/in/nickesh-shah-a89b52/
215,Matthew Levin,Chief Compliance Officer/ General Counsel,Alameda Alliance for Health,Chief Compliance Officer/ General Counsel,https://www.linkedin.com/in/matthew-levin-87386780/
216,Beverly Fick,Chief Nurse Executive / COO / VP Patient Care Services,Seton Medial Center,Chief Nurse Executive / COO / VP Patient Care Services,https://www.linkedin.com/in/beverly-fick-7819851b/
217,Rayne Johnson,,,Chief Information Officer at Community Health Center Network,https://www.linkedin.com/in/rayne-johnson-69987a17/
218,Jatinderpal Sahi,,,"Chief Executive Officer at RotaCare Bay Area, Inc.",https://www.linkedin.com/in/jpsahi/
219,"Mike Johnson, FACHE",,,Chief Executive Officer at Regional Medical Center of San Jose,https://www.linkedin.com/in/miketjohnson/
220,Michelle Lopes,Senior Vice President Patient Care Services/Chief Nursing Officer,"John Muir Medical Center, Walnut Creek Campus","Senior Vice President Patient Care Services/Chief Nursing Officer at John Muir Medical Center, Walnut Creek",https://www.linkedin.com/in/michelle-lopes-2609524/
222,Oscar Gomez,,,Chief Executive Officer at Health Outreach Partners,https://www.linkedin.com/in/oscarcgomez/
223,Steve Frick,Chief of Pediatric Orthopedics,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Chief of Pediatric Orthopedics at Stanford Children's Health | Lucile Packard Children's Hospital Stanford,https://www.linkedin.com/in/steve-frick-35595771/
224,Amy Herold,,,"Vice President, Chief Medical Officer at Queen of the Valley Medical Center",https://www.linkedin.com/in/amy-herold-2531432a/
225,David Caldwell,,,Chief Financial Officer at Hospice of the East Bay,https://www.linkedin.com/in/david-caldwell-5193abb/
226,Trudy Johnson,,,Chief Nurse Executive at Sutter Health Mills-Peninsula Health Services,https://www.linkedin.com/in/trudy-johnson-2b30844/
227,Kaveh Vejdani,Chief Medical and Technology Officer,Darmiyan,Chief Medical and Technology Officer at Darmiyan,https://www.linkedin.com/in/kaveh-vejdani-5369561/
228,Kieran Shah,,,Chief Strategy Officer at Hospice of Santa Cruz County,https://www.linkedin.com/in/kshah2008/
230,"Holly Nath, MD",Chief Surgical Officer,Palo Alto Foundation Medical Group,Chief Surgical Officer,https://www.linkedin.com/in/holly-nath-md-597925b2/
231,Johnny Nobles,Chief Executive Officer,"Perfect Squares, Inc","Chief Executive Officer at Perfect Squares, Inc, Blockchain Enthusiast, Healthcare entrepreneur",https://www.linkedin.com/in/johnny-nobles-22b80588/
232,Rob Varady,,,Chief Operating Officer at Topology Eyewear,https://www.linkedin.com/in/rob-varady/
233,Cheryl Reinking,Chief Nursing Officer,El Camino Hospital,Chief Nursing Officer,https://www.linkedin.com/in/cheryl-reinking-a183b314/
234,"Jose Fernandez Villasenor EE,MD,MBA",Chief Sales Officer,Code & Modules,Chief Sales Officer,https://www.linkedin.com/in/josefvillasenor/
235,Lara Rabiu,"Chief Financial, Administration & Operations Officer",African Leadership Academy,Chief Financial & Operating Officer at African Leadership Academy,https://www.linkedin.com/in/lara-rabiu-545a8a8/
236,Stephanie Sonnenshine,,,Chief Operating Officer at Central California Alliance for Health,https://www.linkedin.com/in/stephanie-sonnenshine-1519723/
237,Gary Weatherford,,,Chief Operating Officer at Access Clinical Partners,https://www.linkedin.com/in/gary-weatherford-6795a53/
238,Arieh Rosenbaum,"Chief Health Information Officer, Bay Operating Unit",Sutter Health,"Chief Health Information Officer, Bay Area at Sutter Health",https://www.linkedin.com/in/arieh-rosenbaum-9931652/
239,Paul Maggio,Associate Chief Medical Officer,Stanford Health Care,Associate Chief Medical Officer,https://www.linkedin.com/in/paul-maggio-8877241/
240,"Kim Brown Sims, RN, MBA","Vice President Patient Care Services, Chief Nurse Executive, Queen of the Valley Medical Center",St. Joseph's Health System,VP Patient Care Services/CNO,https://www.linkedin.com/in/kim-brown-sims-rn-mba-5303b11a/
242,Jay Yadegar,"Chief, Adult and Family Medicine , East Bay service area","The Permanente Medical Group, Inc. Physician Recruitment Services","Assistant Physician In Chief , East Bay Service Area at The Permanente Medical Group",https://www.linkedin.com/in/jay-yadegar-51b2934/
243,Steve LeVine,IT Chief,Kaiser Permanente,Assistant Physician-in-Chief for IT Kaiser Permanente,https://www.linkedin.com/in/steve-levine-a7a2761/
244,Syed Zaidi,Vice President Corporate Quality & Regulatory Affairs and Chief Compliance Officer,MedPlast Inc.,"Vice President, Corporate Quality & Regulatory Affairs and Chief Compliance Officer",https://www.linkedin.com/in/syed-zaidi-a22199100/
245,Richard Katzman,,,Chief Strategy Officer at El Camino Hospital,https://www.linkedin.com/in/richard-katzman-7335a8b9/
246,June-Wha Rhee,,,"Chief Fellow, Cardiovascular Medicine at Stanford University School of Medicine",https://www.linkedin.com/in/june-wha-rhee-01050360/
248,Karen Hall,"Chief Legal Officer, Sutter Health Bay Area",Sutter Health,"Chief Legal Officer, Sutter Health Bay Area",https://www.linkedin.com/in/karen-hall-4a502b12/
250,Ken Di Lillo,,,Chief Financial Officer at NeilMed Pharmaceuticals,https://www.linkedin.com/in/ken-di-lillo-9967205/
251,"Margaret Herman, MSN",Associate Chief Nursing Officer,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Associate Chief Nursing Officer @ Lucile Packard Children's Hospital Stanford,https://www.linkedin.com/in/margaret-herman-msn-75326367/
252,Univ. Prof. Georg M. Wieselthaler,Director and Surgical Chief of Cardiac Transplantation and Mechanical Circulatory Support,UCSF Medical Center,Director and Surgical Chief of Cardiac Transplantation and Mechanical Circulatory Support at UCSF,https://www.linkedin.com/in/uwieselthaler/
253,Jeff Styer-Bachman,Chief Executive Officer,"Bachman-Styer, LLC.","Owner / Chief Executive Officer at Bachman-Styer, LLC.",https://www.linkedin.com/in/jeffstyer/
254,Hala Helm,,,Chief Risk Officer at Palo Alto Foundation Medical Group,https://www.linkedin.com/in/hala-helm-5b40b59/
255,Bret Kelsey,Chief Revenue Officer,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Chief Revenue Officer at Lucile Packard Children's Hospital,https://www.linkedin.com/in/bret-kelsey-7329a78/
256,Kelvin Quan JD EdD MPH,Chief Executive Officer,Mayview Community Health Ctr,"Chief Executive Officer, MayView Community Health Center",https://www.linkedin.com/in/kelvin-quan-jd-edd-mph-6a83172/
257,Roger de Lusignan,Chief Operating Officer,Owen-Dunn Insurance Services,Chief Operating Officer,https://www.linkedin.com/in/rogerdelusignan/
260,Jay Gunkelman,Chief Science Officer,Brain Science International,Chief Science Officer; Brain Science International,https://www.linkedin.com/in/jay-gunkelman-b429425a/
262,"Dr. Jian Q Zhang, DNP, MS, FNP-BC, NEA-BC",,,Chief Operating Officer at Chinese Hospital,https://www.linkedin.com/in/dr-jian-q-zhang-dnp-ms-fnp-bc-nea-bc-a4629215/
263,Gil Riojas,Chief Financial Officer,Alameda Alliance for Health,Chief Financial Officer-Alameda Alliance for Health,https://www.linkedin.com/in/gil-riojas-70314414/
264,Traci (Hoiting) Duncan,"Vice President, Chief Nursing Officer",NorthBay Healthcare,"VP, Chief Nursing Officer",https://www.linkedin.com/in/traci-hoiting-duncan-1a6521b/
265,Michelle DeNatale,"Director of Strategic Initiatives, Office of the Chief Medical Officer",Stanford Health Care,"Executive Director of Strategic Initiatives, Office of the Chief Medical Officer at Stanford Health Care",https://www.linkedin.com/in/michelle-denatale-03a14b2/
266,Stephen Gray,,,Chief Administrative Officer at Sutter Maternity and Surgery Center,https://www.linkedin.com/in/smgray5/
268,Janet Doherty Pulliam,Chief Financial Officer,"Pacific Partners Management Services, Inc.(PPMSI)",Chief Financial Officer,https://www.linkedin.com/in/janet-doherty-pulliam/
269,Henry Lin,,,Chief Operating Officer at Compass Health Brands,https://www.linkedin.com/in/henry-lin-8799368/
270,Nancy Carragee,,,Chief Quality Officer at John Muir Health,https://www.linkedin.com/in/nancy-carragee-2986a18/
271,Rob Beltch,,,Chief Audit Executive at Kaiser Permanente,https://www.linkedin.com/in/rob-beltch-1747736/
273,patricia clarey,,,Chief State Health Programs and Regulatory Relations Officer at Health Net Inc.,https://www.linkedin.com/in/patricia-clarey-2a760a84/
275,Michael Choo,"Chief Medical Officer, Senior Vice President",Paradigm Management Services,Senior Vice President & Chief Medical Officer,https://www.linkedin.com/in/michael-choo-6b8b6b49/
276,Mark Peper,Chief Operating Officer,Sunshine Retirement,Chief Operating Officer,https://www.linkedin.com/in/mark-peper-8035b824/
277,Guy Qvistgaard,Chief Operating Officer,Kaiser Permanente,Chief Operating Officer - Kaiser Permanente Antioch Medical Center,https://www.linkedin.com/in/guyqvistgaard/
278,Jacob Asher,"Vice President and Chief Medical Officer, Commercial Division",Anthem Blue Cross,"Vice President and Chief Medical Officer, Commercial Business",https://www.linkedin.com/in/jacob-asher-686596/
279,Evan J. Rayner,President \Chief Executive Officer,Madera Community Hospital,President \Chief Executive Officer- Madera Community Hospital,https://www.linkedin.com/in/evan-j-rayner-9ab60544/
280,Robynn Van Patten,Chief Legal Officer/ Senior Vice President,Community Medical Centers,"Chief Legal Officer, Sr. Vice President, Community Medical Centers",https://www.linkedin.com/in/robynn-van-patten-7b358042/
281,Michael-Anne Browne,Associate Chief Medical Officer of Accountable Care,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Associate Chief Medical Officer of Accountable Care at Stanford Children's Health,https://www.linkedin.com/in/michael-anne-browne-7b96409/
282,Daniel Peterson,,,Chief Administrative Officer at Sutter Lakeside Hospital,https://www.linkedin.com/in/daniel-peterson-55673b7/
283,Kevin Ho,Chief Logistics Officer (Logistics Manager),"U.S. Department of Veterans Affairs, Palo Alo Healthcare System","Chief Logistics Officer, Logistics Manager, Director of Materials Management, Operations Mgt, Supply chain mgt",https://www.linkedin.com/in/kevin-ho-2a366967/
284,Mairi Trimboli,"Director of Strategic Planning, Chief of Staff to the President",Davita Rx,"Director of Strategic Planning, Chief of Staff to the President",https://www.linkedin.com/in/mairi-trimboli-9578a949/
285,Terry Dentoni,Chief Nursing Officer,San Francisco General Hospital & Trauma Center,Chief Nursing Officer San Francisco General Hospital & Trauma Center,https://www.linkedin.com/in/terry-dentoni-960b9340/
286,Dr. J. Renee C.,"Vice Chancellor of Diversity and Outreach, Chief Diversity Officer",UCSF,"Vice Chancellor and Professor of Anesthesia, Chief Diversity Officer",https://www.linkedin.com/in/dr-j-renee-c-026a501b/
287,Paul Antigua,Chief Financial Officer,Valley Health Plan,Chief Financial Officer,https://www.linkedin.com/in/paul-antigua-a9ab079/
288,Tracy Keene,Co-Owner / Chief Development Officer,Your Consulting Solutions,Co-Owner and Chief Development Officer of Your Consulting Solutions,https://www.linkedin.com/in/tracymkeene/
290,Damien Mar Chong,"Chief Financial Officer & Vice President, Operations",Lumetra Healthcare Solutions,Chief Financial Officer at Lumetra Healthcare Solutions,https://www.linkedin.com/in/damienmarchong/
291,"Aiyana Johnson, MSW MPH",Chief Care Experience Officer and Associate Hospital Administrator,Zuckerberg San Francisco General Hospital and Trauma Center,Chief Experience Officer and Associate Hospital Administrator at Zuckerberg San Francisco General Hospital,https://www.linkedin.com/in/aiyana-johnson-msw-mph-791bb693/
292,"Kinzi Richholt, M.S.N., R.N.",,,Chief Nurse Executive at Alameda Health System,https://www.linkedin.com/in/kinzirichholt/
293,Kjersti Cubberley,CIO Chief of Staff Office,Kaiser Permanente,"Technology Strategy & Planning, CIO Chief of Staff Office at Kaiser Permanente",https://www.linkedin.com/in/kcubberley/
294,John Furtado,Chief of Staff/ Director of Compute Services and Data Center Operations Business Management Office,Kaiser Permanente,,https://www.linkedin.com/in/jrf1955/
295,Judie Mulligan Wilson,,,"Chief, Executive Relations at Philips",https://www.linkedin.com/in/judie-mulligan-wilson-1293654/
296,Leslie Anglada,,,Chief Business Officer at CEP America,https://www.linkedin.com/in/leslie-anglada-3818503/
297,"Sausan Fahmy, Ed. D.",Chief Learning Officer,"University of California, San Francisco- Medical Center & Campus",Chief Learning Officer,https://www.linkedin.com/in/sausan-fahmy-ed-d-b606752/
298,Ramford Ng,,,"Assistant Chief, Department of Cardiology - ValleyCare at Stanford Health Care",https://www.linkedin.com/in/ramford-ng-88472a1/
299,Julie Scherer,,,Chief Data Scientist at Motive Medical Intelligence,https://www.linkedin.com/in/julie-scherer-3066201/
300,"Robin Chinn Castillo, PMP",,,"Sr Director, Program & Strategic Services and Chief of Staff at Kaiser Permanente",https://www.linkedin.com/in/robin-chinn-castillo/
301,Jegan Anandasakaran,,,Chief Information Officer at HealthRIGHT 360,https://www.linkedin.com/in/jegan-anandasakaran-5186b69a/
302,"Meghan Kielty, MSN, RN, CENP",,,Chief Nursing Officer at Kaiser Permanente,https://www.linkedin.com/in/meghan-kielty-msn-rn-cenp-1190b823/
303,Lauren Cotter,Chief Marketing Officer,FND Hope,Chief Marketing and Communications Officer,https://www.linkedin.com/in/laurencotter/
304,Allison Pullins,,,"Chief Marketing Officer at MD Ranger, Inc.",https://www.linkedin.com/in/allisonpullins/
305,"James Yee, MD, Ph.D.",Executive Vice President and Chief Medical Officer,CareDx,Executive Vice President and Chief Medical Officer,https://www.linkedin.com/in/james-yee-md-ph-d-2a17315/
306,Dave Birdsall,,,Chief Operating Officer at CEP America,https://www.linkedin.com/in/dave-birdsall-9831384/
309,Mark Brown,Interim Chief Nursing Officer,Seton Medical Center,Interim Chief Nursing Officer,https://www.linkedin.com/in/mark-brown-5a2b8a61/
310,Susan Micheletti,,,Chief Operating Officer at Tenet Healthcare: San Ramon Regional Medical Center,https://www.linkedin.com/in/susan-micheletti-6044144a/
311,Satu Johal,,,"Chief Financial Officer/Chief Administrative Officer at Pathways Home Health, Hospice & Private Duty",https://www.linkedin.com/in/satujohal/
312,Alpa Sanghavi,,,Chief Quality and Experience Officer at San Mateo Medical Center,https://www.linkedin.com/in/alpa-sanghavi-95965528/
313,Georgia Rock,,,"Chief Strategy Officer at Pathways Home Health, Hospice & Private Duty",https://www.linkedin.com/in/georgia-rock-18b00318/
314,"Antonio (Tony) Garcia, MSN, RN, NEA-BC, CEN",,,"Chief Nursing Officer at Doctors Hospital of Manteca, a Tenet Facility",https://www.linkedin.com/in/antonio-tony-garcia-msn-rn-nea-bc-cen-95694264/
315,Jerry (Chieh Hsiao) Chen,Chief Medical Officer,"iXensor Co., Ltd",Chief Medical Officer at iXensor Inc,https://www.linkedin.com/in/jerry-chieh-hsiao-chen-69023136/
316,Julie Sandoval,,,Assistant Physician In Chief at Kaiser Permanente,https://www.linkedin.com/in/julie-sandoval-04033328/
317,William Vandervennet,,,"President and Chief Operating Officer at SleepQuest, Inc.",https://www.linkedin.com/in/william-vandervennet-a0024922/
318,Debbie Kolhede,,,Interim Chief Operating Officer at San Joaquin General Hospital,https://www.linkedin.com/in/debbie-kolhede-b414a417/
319,Nicole Garratt,Chief Strategy Officer,Health Evolution Summit,"Chief Strategy Officer, Health Evolution Summit",https://www.linkedin.com/in/nicole-garratt-b4260114/
320,Patti Papeleux,,,Chief Operations Officer at MedAmerica,https://www.linkedin.com/in/patti-papeleux-02628113/
321,Dennis Mills,,,Chief Human Resources Officer at San Ramon Regional Medical Center,https://www.linkedin.com/in/dennis-mills-31978a5/
322,Alan Fox,,,Chief Financial Officer at Saint Francis Memorial Hospital,https://www.linkedin.com/in/alan-fox-3569074/
323,"Tom Clifford, MD, FACS",,,Chief Medical Officer at Modio Health,https://www.linkedin.com/in/tom-clifford-md-facs-25a849106/
324,Jodie Torena,,,Chief of Staff at Kaiser Permanente,https://www.linkedin.com/in/jodie-torena-632a9a79/
326,"Damone ""DL"" Poole",,,Chief Administrative Officer at LifeLong Medical Care,https://www.linkedin.com/in/damone-dl-poole-3ab92245/
327,"Kelley Jaeger-Jackson, MSN, RN, NE-BC",Chief Nursing Officer,Masimo,"Chief Nursing Officer, Masimo",https://www.linkedin.com/in/kelley-jaeger-jackson-msn-rn-ne-bc-26804223/
328,Dolores Gomez,Chief Operating Officer,Sutter Health,Chief Operating Officer,https://www.linkedin.com/in/dolores-gomez-54787815/
329,Leah Canvasser,Chief Administrative Officer,Marin Community Clinics,Chief Administrative Officer at MCC,https://www.linkedin.com/in/leahcanvasser/
330,Alan Abilla,,,Chief of Informatics and Innovations at Kaiser Permanente,https://www.linkedin.com/in/alan-abilla-26488b9/
333,Robert Goldberg,Chief Medical Officer and Senior Vice-President,Healthesystems,Chief Medical Officer/ SVP at Healthesystems LLC,https://www.linkedin.com/in/robert-goldberg-0507b523/
335,Catherine Holmes,"Chief of Staff, Government Relations",Kaiser Permanente,"Chief of Staff, Government Relations",https://www.linkedin.com/in/catherine-holmes-b7b67617/
336,Caleb Sandford,Chief Operations Officer,"Tiburcio VÃ¡squez Health Center, Inc.",Chief Operations Officer at Tiburcio Vasquez Health Center,https://www.linkedin.com/in/caleb-sandford-68b2a411/
337,Tina Bray,Chief Nursing Officer,Regional Medical Center of San Jose,Chief Nursing Officer at Regional Medical Center,https://www.linkedin.com/in/tina-bray-9ab40ab/
338,Sandy Yanko,Chief Operating Officer,Regional Medical Center of San Jose,"Chief Operating Officer, Regional Medical Center",https://www.linkedin.com/in/sandy-yanko-a094597/
339,John Hennelly,Chief Administrative Officer,Saint Louise Regional Hospital,"Chief Administrative Officer, Saint Louise Hospital",https://www.linkedin.com/in/john-hennelly-5598256/
341,Harsha Ramchandani,,,Chief Medical Officer at Tri-City Health Center,https://www.linkedin.com/in/harsha-ramchandani-54b18772/
342,Pascale-Sonia Roy,Vice President Assistant General Counsel/Chief Labor Employment Officer,Verity Health System,Associate General Counsel/Chief Labor Employment Officer,https://www.linkedin.com/in/pascale-sonia-roy-28993954/
343,Joseph D'Angina,,,Chief Financial Officer at Woodland Healthcare: A Dignity Health Member,https://www.linkedin.com/in/joseph-d-angina-623aa54a/
344,Natalie Perez,Chief Marketing Officer,Jass health inc,Chief Marketing Officer at Lifeguard Home Health and Hospice,https://www.linkedin.com/in/natalie-perez-89a0163a/
346,Dana Welle,Chief Medical Officer,"The Risk Authority, Stanford","Chief Medical Officer, The Risk Authority, Stanford",https://www.linkedin.com/in/dana-welle-431a3a20/
347,Cindy Rider,Chief Hospice Executive,Sutter Health,Chief Hospice Executive,https://www.linkedin.com/in/cindy-rider-8a8b0711/
348,Ken Meehan,,,"Chief Operating Officer at Atlas Lift Tech, Inc.",https://www.linkedin.com/in/ken-meehan-44069111/
349,Mary Lanier,Chief Administrative Officer Davies Campus,California Pacific Medical Center,Chief Administrative Officer at California Pacific Medical Center,https://www.linkedin.com/in/mary-lanier-8660a17/
350,Sarina King,,,Chief Operating Officer at Sleep Health MD,https://www.linkedin.com/in/sarinaking/
351,Sherri Sager,Chief Government and Community Relations Officer,Lucile Packard Children's Hospital,Chief Government Relations Officer at Lucile Packard Children's Hospital,https://www.linkedin.com/in/sherri-sager-044b273/
352,Joanna Horsfall,,,Managing Partner & Chief Operating Officer at The Margolin Group,https://www.linkedin.com/in/joanna-horsfall-213a28/
353,Mark Thoma,Chief of Anesthesiology,Kaiser Permanente,"Chief, Anesthesia and Perioperative Care",https://www.linkedin.com/in/mark-thoma-32548bb6/
354,Ignacio Becerra,,,Family Medicine Chief Resident at UCSF/SFGH,https://www.linkedin.com/in/ignacio-becerra-159a7b69/
355,"Margaret M. Johnson, Esq.",Chief Health Privacy Officer,Hearst,"Chief Health Privacy Officer- Hearst, Hearst Health",https://www.linkedin.com/in/margaret-m-johnson-esq-57054410/
357,Bob Zuckswert,Chief Operations Officer,ATLAS Lift Tech,"Chief Operations Officer, Atlas Lift Tech, Inc., San Ramon California",https://www.linkedin.com/in/bob-zuckswert-81237b3/
359,Alex Armstrong,,,Chief Executive Officer at Alliance Medical Center,https://www.linkedin.com/in/alex-armstrong-6b10a61/
360,Rahul Khurana,,,"Editor-in-Chief, ONEÂ® Network at American Academy of Ophthalmology",https://www.linkedin.com/in/rahul-khurana-9a8177/
363,Ashley Li,Chief Medical Scribe,ScribeAmerica - UCSF,"Chief Medical Scribe at ScribeAmerica, UCSF",https://www.linkedin.com/in/ashley-li-977b4743/
364,Denise Hair,Vice President Nursing Services/Chief Nursing Officer,Dameron Hospital Association,VP Nursing Services/Chief Nursing Officer at Dameron Hospital Association,https://www.linkedin.com/in/denise-hair-0a33b330/
365,"Marlon Rollins PhD, LMHC",Chief Operating Officer,UHS,Chief Operating Officer,https://www.linkedin.com/in/marlon-rollins-phd-lmhc-86068b2a/
366,Melissa Lim,Co-Founder and Chief Medical Officer,"Somnology, Inc.","Founder and Chief Medical Officer at Somnology, Inc.",https://www.linkedin.com/in/melissalimsleepdoc/
367,Linda Fodrini-Johnson,Chief Professional Officer,Village Plan,Chief Professional Officer at VillagePlan,https://www.linkedin.com/in/lindafodrinijohnson/
368,Brian Green,Chief Operating Officer,Under construction,Chief Operating Officer,https://www.linkedin.com/in/brian-green-94243b5/
369,"Angela Alton, MPA, CHPC",,,"Deputy Chief Privacy Officer, Bay Area at Sutter Health",https://www.linkedin.com/in/angela-alton-mpa-chpc-2452195/
370,Garry Choy MD MBA,Chief Medical Officer,Q,Chief Medical Officer at Health Informatics & Technology Venture,https://www.linkedin.com/in/garrychoymd/
371,Michael Milward,,,Chief Executive Officer at Hospice of Santa Cruz County,https://www.linkedin.com/in/michael-milward-4199713/
372,Ira Singh,Chief Operating Officer,Indian Health Center of Santa Clara Valley,"Chief Operating Officer, Health Center",https://www.linkedin.com/in/ira-singh-141174118/
373,David Herrera,,,Chief Engineer at Kaiser Permanente,https://www.linkedin.com/in/david-herrera-9a99b985/
374,Mark Kano,,,"Executive Director, Chief of Staff to the CFO at Kaiser Permanente",https://www.linkedin.com/in/mark-kano-aa845078/
375,Jeanette Engle-Ramirez,,,Chief Administrative Officer at Sutter Health,https://www.linkedin.com/in/jeanette-engle-ramirez-84723925/
376,Heather Martin,,,Chief Operating Officer at East Bay Cardiovascular and Thoracic Associates,https://www.linkedin.com/in/heather-martin-1a936622/
377,Beenu Chadha,,,Chief Financial Officer at San Ramon Regional Med Center/Tenet Health,https://www.linkedin.com/in/beenu-chadha-63240415/
380,Carole Press,Chief Executive Officer,"Mendocino Community Health Clinic, Inc. / MCHC Health Centers",Chief Executive Officer,https://www.linkedin.com/in/carole-press-89b159b/
382,Ophir Klein,"Chief, Division of Genetics",UCSF School of Medicine,"Chief, Divisions of Genetics and Craniofacial Anomalies at UCSF",https://www.linkedin.com/in/ophir-klein-8647345/
384,Gralyn Jacques,,,Deputy Chief Financial Officer at Ravenswood Family Health Center,https://www.linkedin.com/in/gralyn-jacques-50915144/
385,Malaika Stoll,Chief Medical Officer SutterSelect,Sutter Health,Chief Medical Officer SutterSelect; Medical Director Sutter Health Plus,https://www.linkedin.com/in/malaika-stoll-4461201a/
386,Dominick Frosch,,,Chief Care Delivery Evaluation Officer at Palo Alto Medical Foundation,https://www.linkedin.com/in/dominick-frosch-65b37417/
388,Fawad Butt,Chief Data Governance Officer,Kaiser Permanente,Kaiser Permanente - Chief Data Governance Officer,https://www.linkedin.com/in/fawadbutt/
389,David Ziolkowski,,,Chief Operating Officer at Doctors Medical Center,https://www.linkedin.com/in/david-ziolkowski-ab4184/
390,Monica Chu,"Chief Compliance Officer, The Permanente Federation",Kaiser Permanente,"Chief Compliance Officer at Kaiser Permanente, The Permanente Federation, LLC",https://www.linkedin.com/in/monicaachu/
391,Rick Andrews,,,Chief Engineer at Kaiser Permanente,https://www.linkedin.com/in/rick-andrews-138ba38a/
393,Larry Peiperl,,,"Chief Editor, PLOS Medicine at Public Library of Science",https://www.linkedin.com/in/larry-peiperl-b8319a59/
394,Scott Ciesielski,Chief Nursing Officer,California Pacific Medical Center,Chief Nurse Executive,https://www.linkedin.com/in/scott-ciesielski-70883657/
396,Ramona Faith,Chief Executive Officer,Petaluma Health Care District,Chief Executive Officer | Petaluma Health Care District,https://www.linkedin.com/in/ramona-faith-1a843544/
397,Donald Pipkin,,,Chief of Strategic Management at Washington Hospital Healthcare System,https://www.linkedin.com/in/donald-pipkin-a9788039/
399,"Andrea Schwab-Galindo, MPH",Chief Administrative Officer,"Tiburcio VÃ¡squez Health Center, Inc.",Chief Administrative Officer: Quality | Compliance | Human Resources | Communications,https://www.linkedin.com/in/andreaschwabgalindo/
400,Mark Kobe RN MPA,,,Chief Nursing Officer at Sonoma Valley Hospital,https://www.linkedin.com/in/mark-kobe-rn-mpa-49486420/
401,Reynaldo Soriano Jr.,,,Chief Executive Officer at Onairos,https://www.linkedin.com/in/reynaldo-soriano-jr-543a6a1b/
