,name,position,company,description,linkedin_url
272,b'Mary Vega',b'',b'',b'--Vice President of Nursing',b'tps://www.linkedin.com/in/mary-vega-94a43726'
273,"b'Jennifer Miraglia, MBA, FACHE'",b'',b'',b'Senior Vice President at TEAMHealth',b'tps://www.linkedin.com/in/jennifer-miraglia-mba-fache-8877697'
274,b'LinkedIn Member',b'',b'',b'',b''
275,"b'Baretta R. Casey, MD, MPH'",b'',b'',b'Regional Vice President at ACGME',b'tps://www.linkedin.com/in/baretta-r-casey-md-mph-539a2b125'
276,b'LinkedIn Member',b'',b'',b'',b''
277,b'LinkedIn Member',b'',b'',b'',b''
278,b'LinkedIn Member',b'',b'',b'',b''
279,"b'Ann Scott Blouin, RN, PhD, FACHE'",b'',b'',b'Executive Vice President at The Joint Commission',b'tps://www.linkedin.com/in/ann-scott-blouin-rn-phd-fache-4a78812'
280,b'Patrik Vagenius',b'',b'',b'Executive Vice President at OnPlan Holdings',b'tps://www.linkedin.com/in/patrik-vagenius-1037441'
281,"b""Traci d'Auguste""",b'',b'',b'Vice President of Clinical Services at NYPBMH',b'tps://www.linkedin.com/in/traci-d-auguste-087a851'
282,b'David M Russo',b'',b'',b'Vice President of Sales at Medline Industries',b'tps://www.linkedin.com/in/david-m-russo-aa124a5'
283,b'Matthew Trammell',b'',b'',b'Vice President of Operations at Premier Healthcare',b'tps://www.linkedin.com/in/matthew-trammell-6a831b76'
284,"b'Sanaz Amiran, DDS, FICOI'",b'',b'',b'Vice President/Dentist at The Smile Group',b'tps://www.linkedin.com/in/sanaz-amiran-dds-ficoi-7720b719'
285,b'Dylan Ross',b'',b'',"b'Vice President, McKesson Medical-Surgical'",b'tps://www.linkedin.com/in/dylan-ross'
286,b'Plamen Todorow',b'',b'',b'Assistant Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/plamentodorow'
287,b'Jason D. Funke',b'',b'',b'Vice President of Sales at Cotiviti Healthcare',b'tps://www.linkedin.com/in/jason-d-funke-1321541'
288,b'Matt Powers',b'',b'',b'Vice President of Sales at UnitedHealth Group',b'tps://www.linkedin.com/in/matt-powers-07669b3'
289,b'Larry Corrigan',b'',b'',"b'Vice President, Operations at Medline Industries'",b'tps://www.linkedin.com/in/larry-corrigan-bb0a23a'
290,b'Sindhuri Narra',b'',b'',b'Assistant Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/sindhuri-narra-7386032a'
291,b'Steve Forcash',b'',b'',"b'Vice President, Analytics at LaunchPoint Corporation'",b'tps://www.linkedin.com/in/steveforcash'
292,b'Jennifer Koenig',b'',b'',b'Vice President Corporate Communications at Stericycle',b'tps://www.linkedin.com/in/jennifer-koenig-5320766a'
293,b'Ann Lewis',b'',b'',b'Vice President of Operations at VOV Enterprises',b'tps://www.linkedin.com/in/ann-lewis-16870541'
294,b'Ann Hall',b'',b'',"b'Vice President, Strategy at Northwestern Medicine'",b'tps://www.linkedin.com/in/ann-hall-5b4b9b55'
295,b'Jennifer Beaumont',b'',b'',b'Vice President IT at Radiology Partners',b'tps://www.linkedin.com/in/jennifer-beaumont-36999020'
296,b'Stratis Bahaveolos',b'',b'',"b'Vice President, Engagement at Northwestern Medicine'",b'tps://www.linkedin.com/in/sbahaveolos'
297,b'Jacqueline Haas',b'',b'',b'Regional Vice President at Pieces Technologies',b'tps://www.linkedin.com/in/jacqueline-haas-68644b27'
298,b'Teri Draper',b'',b'',b'Vice President of Operations at CIOX Health',b'tps://www.linkedin.com/in/teri-draper-20b34926'
299,b'Jen Ierardi',b'',b'',"b'Vice President, Integrity, Northwestern Medicine'",b'tps://www.linkedin.com/in/jen-ierardi-a505539'
300,b'Jeannie Justie',b'',b'',"b'Vice President, Finance, AMITA Health'",b'tps://www.linkedin.com/in/jeannie-justie-4a036bb'
301,b'Dan Milkens',b'',b'',"b'Vice President, Sales at Express Scripts'",b'tps://www.linkedin.com/in/dan-milkens-a143279'
302,b'Ryan Noth',b'',b'',b'Regional Vice President at Addus HomeCare',b'tps://www.linkedin.com/in/ryan-noth-77b1906'
303,"b'Nicolette Ogier, OTR/L'",b'',b'',b'Regional Vice President at HealthPRO\xc2\xae Rehabilitation',b'tps://www.linkedin.com/in/nicolette-ogier-otr-l-84231447'
304,b'Noel Araneta',b'',b'',b'Associate Vice President at AMITA Health',b'tps://www.linkedin.com/in/noel-araneta-40a0508'
305,b'Steve Sacks',b'',b'',b'Assistant Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/steve-sacks-11830686'
306,b'Jeff Prince',b'',b'',"b'Area Vice President, Healogics, Inc.'",b'tps://www.linkedin.com/in/jeff-prince-58724510'
307,b'Benjamin Johnson',b'',b'',b'Senior Vice President of Operations at ApolloMD',b'tps://www.linkedin.com/in/benjamin-johnson-839b617'
308,b'Robert Fromberg',b'',b'',b'Senior Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/robert-fromberg-3019683'
309,b'LinkedIn Member',b'',b'',b'',b''
310,b'Christal Herbst',b'',b'',"b'Regional Vice President, Business Development'",b'tps://www.linkedin.com/in/christal-herbst-54722b11'
311,b'Lee Hedman',b'',b'',b'Executive Vice President at Surgical Directions',b'tps://www.linkedin.com/in/lee-hedman-9735a477'
312,b'Dan Clarin',b'',b'',b'Senior Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/danclarin'
313,b'Sylvester Dazzo',b'',b'',"b'Vice President, Operations at Northwestern Medicine'",b'tps://www.linkedin.com/in/sylvester-dazzo-a63a7120'
314,b'Steven Butler',b'',b'',b'Vice President of Sales at Integra ServiceConnect',b'tps://www.linkedin.com/in/steven-butler-10595831'
315,b'LinkedIn Member',b'',b'',b'',b''
316,b'Angela Estey',b'',b'',b'Assistant Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/angela-estey-823a248'
317,"b""Jason O'Riordan""",b'',b'',b'Senior Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/jason-o-riordan-447a201'
318,b'LinkedIn Member',b'',b'',b'',b''
319,b'LinkedIn Member',b'',b'',b'',b''
320,b'LinkedIn Member',b'',b'',b'',b''
321,b'Dawn Samaris',b'',b'',b'Senior Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/dawn-samaris-aba4ba1'
322,b'Kimberly Neese',b'',b'',b'Senior Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/kimberly-neese-53a73917'
323,b'LinkedIn Member',b'',b'',b'',b''
324,b'David Crane',b'',b'',b'Assistant Vice President at Kaufman Hall',b'tps://www.linkedin.com/in/david-crane-63344217'
325,b'LinkedIn Member',b'',b'',b'',b''
326,b'Jerod Loeb',b'',b'',b'Executive Vice President at The Joint Commission',b'tps://www.linkedin.com/in/jerod-loeb-40501750'
327,b'Susan Rojek',b'',b'',b'Executive Vice President at Royal Management',b'tps://www.linkedin.com/in/susan-rojek-914a7015'
328,b'LinkedIn Member',b'',b'',b'',b''
329,b'Julie Kozak',b'',b'',b'Regional Vice President at UnitedHealth Group',b'tps://www.linkedin.com/in/julie-kozak-a85a471'
330,b'LinkedIn Member',b'',b'',b'',b''
331,b'Patti Baran',b'',b'',b'Vice President Sales at Cardinal Health',b'tps://www.linkedin.com/in/patti-baran-b06b504'
332,b'LinkedIn Member',b'',b'',b'',b''
333,b'George Fornaris',b'',b'',b'Vice President of Purchasing at UVANTA Healthcare',b'tps://www.linkedin.com/in/george-fornaris-54220042'
334,b'Betty Siuba',b'',b'',b'Vice President of Bereavement at Rainbow Hospice',b'tps://www.linkedin.com/in/betty-siuba-07128515'
335,b'LinkedIn Member',b'',b'',b'',b''
336,b'John McAbee',b'',b'',b'Vice President Sales at Navmatic Inc.',b'tps://www.linkedin.com/in/john-mcabee-0369695'
337,b'LinkedIn Member',b'',b'',b'',b''
338,b'LinkedIn Member',b'',b'',b'',b''
339,b'LinkedIn Member',b'',b'',b'',b''
340,b'LinkedIn Member',b'',b'',b'',b''
341,b'LinkedIn Member',b'',b'',b'',b''
342,b'LinkedIn Member',b'',b'',b'',b''
343,b'LinkedIn Member',b'',b'',b'',b''
344,b'LinkedIn Member',b'',b'',b'',b''
345,b'LinkedIn Member',b'',b'',b'',b''
346,b'LinkedIn Member',b'',b'',b'',b''
347,b'LinkedIn Member',b'',b'',b'',b''
348,b'LinkedIn Member',b'',b'',b'',b''
349,b'LinkedIn Member',b'',b'',b'',b''
350,b'LinkedIn Member',b'',b'',b'',b''
351,b'LinkedIn Member',b'',b'',b'',b''
352,b'LinkedIn Member',b'',b'',b'',b''
353,b'LinkedIn Member',b'',b'',b'',b''
354,b'LinkedIn Member',b'',b'',b'',b''
355,b'LinkedIn Member',b'',b'',b'',b''
356,b'LinkedIn Member',b'',b'',b'',b''
357,b'LinkedIn Member',b'',b'',b'',b''
358,b'Ben Patel',b'',b'',b'Vice President & CIO at Sinai Health System',b'tps://www.linkedin.com/in/ben-patel-6330926'
359,b'Mark Nicholson',b'',b'',"b'Vice President, Strategy at Baxter International Inc.'",b'tps://www.linkedin.com/in/manicholson'
360,b'Scott Powder',b'',b'',"b'Senior Vice President, Chief Strategy Officer'",b'tps://www.linkedin.com/in/scott-powder-2700b33'
361,b'Justin Schneider',b'',b'',b'Vice President of Operations at Sinai Health System',b'tps://www.linkedin.com/in/justin-schneider-b2a2a91'
362,b'Nicole Rogas',b'',b'',"b'Senior Vice President, Sales at Experian Health'",b'tps://www.linkedin.com/in/nicole-rogas-6a66141'
363,b'Cynthia Barnard',b'',b'',"b'Vice President, Quality at Northwestern Memorial HealthCare'",b'tps://www.linkedin.com/in/cynthiabarnard'
364,b'Laura Cunico',b'',b'',"b'Vice President, Sales at Stericycle Communication Solutions'",b'tps://www.linkedin.com/in/laura-cunico-11441510'
365,b'Jonathan Stamm',b'',b'',"b'Vice President of Sales at TIDI Products, LLC'",b'tps://www.linkedin.com/in/jonathanstamm'
366,b'Brian Washa',b'',b'',b'Senior Vice President NorthShore University HealthSystem',b'tps://www.linkedin.com/in/brian-washa-19009b6'
367,b'Mark Schumacher',b'',b'',b'Vice President of Performance at Northwestern Memorial HealthCare',b'tps://www.linkedin.com/in/mark-schumacher-b83b4a3'
368,b'Ryan L. Frazier',b'',b'',b'Senior Vice President at American Hospital Association',b'tps://www.linkedin.com/in/ryan-l-frazier-6202a516'
369,b'Kristen Kerns',b'',b'',b'Regional Vice President at Oak Street Health',b'tps://www.linkedin.com/in/kernskristen'
370,b'Brian Leadingham',b'',b'',"b'Vice President, Implementations at CVS Caremark Corporation'",b'tps://www.linkedin.com/in/brian-leadingham-a7240910'
371,b'Michael Warren',b'',b'',"b'Vice President, Partnerships at AVIA Health Innovation'",b'tps://www.linkedin.com/in/michael-warren-0584895'
372,b'Jennifer Bell',b'',b'',"b'Vice President, Development at Chicago Public Media'",b'tps://www.linkedin.com/in/jenniferbell08'
373,b'David Rahija',b'',b'',b'Senior Vice President at NorthShore University HealthSystem',b'tps://www.linkedin.com/in/david-rahija-8252081'
374,b'Dan Doherty',b'',b'',"b'Vice President, Operations at Advocate Trinity Hospital'",b'tps://www.linkedin.com/in/dan-doherty-70959b20'
375,b'Michael Shaffer',b'',b'',b'Vice President of Operations at Shore Capital Partners',b'tps://www.linkedin.com/in/michael-shaffer-7531097'
376,b'Roger Russell',b'',b'',b'Vice President of Finance at Palos Community Hospital',b'tps://www.linkedin.com/in/roger-russell-1541234'
377,b'Damian Florio',b'',b'',b'Area Vice President at Maxim Healthcare Services',b'tps://www.linkedin.com/in/damianflorio'
378,b'Pamela Szott',b'',b'',b'Senior Vice President at Event Medical Solutions',b'tps://www.linkedin.com/in/pamela-szott-454711b4'
379,b'Gabrielle Cummings',b'',b'',b'Senior Vice President at NorthShore University HealthSystem',b'tps://www.linkedin.com/in/gabrielle-cummings-39bb447'
380,"b'Joy Nance, NHA'",b'',"b'rrent: ...Care, VP of Operations... another. Generally, VP...'",b'Vice President of Operations at Anthem Memory Care',b'tps://www.linkedin.com/in/joy-nance-nha-a9017075'
381,b'Nick Smith',b'',b'',b'Vice President of Operations at Aurora Health Care',b'tps://www.linkedin.com/in/nick-smith-3b606a139'
382,b'Luke Szymanski',b'',b'',b'Executive Vice President at Phoenix Benefits Management',b'tps://www.linkedin.com/in/lukeszy'
383,b'Barbara Goodman',b'',b'',"b'Senior Vice President, PROPEL, iBIO Institute'",b'tps://www.linkedin.com/in/barbara-goodman-908b75'
384,b'Joe Frasor',b'',b'',b'Senior Vice President - Illinois * Indiana * Michigan',b'tps://www.linkedin.com/in/joe-frasor-8216026'
385,b'Darcie Surinak',b'',b'',b'Vice President of Operations at Chicagoland Smile Group',b'tps://www.linkedin.com/in/darcie-surinak-b0468655'
386,b'Sarah Hirsch',b'',b'',b'Vice President of Operations at Shore Capital Partners',b'tps://www.linkedin.com/in/sarah-hirsch-042aa889'
387,b'Dr. V J',b'',b'',"b'Vice President, Codersclub at Vision Infonet Inc'",b'tps://www.linkedin.com/in/dr-v-j-50a05123'
388,b'Steve Strode',b'',b'',b'Executive Vice President at The Advisory Board Company',b'tps://www.linkedin.com/in/steve-strode-4411b69'
389,b'Jeff Friant',b'',b'',"b'Vice President, Finance at Edward-Elmhurst Healthcare'",b'tps://www.linkedin.com/in/jeff-friant-148a0648'
390,b'Joseph Dant',b'',b'',b'Vice President Strategy at Northwestern Memorial HealthCare',b'tps://www.linkedin.com/in/joseph-dant-665b226'
391,b'Tina Marie Eddy',b'',b'',"b'Regional Vice President, Fresenius Medical Care'",b'tps://www.linkedin.com/in/tina-marie-eddy-17253a15'
392,b'Jeff Albers',b'',b'',b'Vice President Operations at Northwestern Medical Group',b'tps://www.linkedin.com/in/jeff-albers-93331514'
393,b'Julie Cerese',b'',b'',"b'Senior Vice President, Performance Management Vizient'",b'tps://www.linkedin.com/in/julie-cerese-1731085a'
394,b'Rita Gura',b'',b'',b'Vice President Operations at Doctors of Physical Therapy',b'tps://www.linkedin.com/in/rita-gura-67b1963'
395,b'LinkedIn Member',b'',b'',b'',b''
396,b'Donnica Austin-Cathey',b'',b'',b'Vice President of Operations at Holy Cross Hospital',b'tps://www.linkedin.com/in/donnica-austin-cathey-5907a46'
397,b'LinkedIn Member',b'',b'',b'',b''
398,b'Matt Carlen',b'',b'',b'Vice President Operations at Centegra Health System',b'tps://www.linkedin.com/in/mcarlen'
399,b'Wilson Gottschild',b'',b'',"b'Vice President of Sales at Trice Imaging, Inc.'",b'tps://www.linkedin.com/in/wg2017'
400,b'Mike Flynn',b'',b'',b'Vice President and CFO at Friendship Senior Options',b'tps://www.linkedin.com/in/mike-flynn-a4803aa'
401,b'Michael Kill',b'',b'',b'Vice President of Technology at Upfront Health Care',b'tps://www.linkedin.com/in/michaeldkill'
402,b'Lou Rofrano',b'',b'',b'Vice President of Sales at AMS Store and Shred',b'tps://www.linkedin.com/in/lou-rofrano-290b53'
403,b'LinkedIn Member',b'',b'',b'',b''
404,b'LinkedIn Member',b'',b'',b'',b''
405,b'Nirav Shah',b'',b'',b'Vice President Finance at Family Health Network',b'tps://www.linkedin.com/in/nirav-shah-8899484a'
406,b'Alex Akio Andrade',b'',b'',b'Vice President AHC > Global Operations Executive',b'tps://www.linkedin.com/in/alex-akio-andrade-15603114'
407,b'Rus Beasley',b'',b'',"b'Vice President, Development at Surgical Care Affiliates'",b'tps://www.linkedin.com/in/rus-beasley-a87205b'
408,b'LinkedIn Member',b'',b'',b'',b''
409,b'Tom Girard',b'',b'',b'Vice President - Controller at Focus Healthcare Partners',b'tps://www.linkedin.com/in/tom-girard-6952828'
410,b'Don Rice',b'',b'',b'Regional Vice President at Turtle Beach Corp',b'tps://www.linkedin.com/in/don-rice-079aa03'
411,b'Scott Baruch',b'',b'',b'Territory Vice President at McKesson Technologies Solutions',b'tps://www.linkedin.com/in/scott-baruch-0770ba1'
412,b'Edward Holzhauer',b'',b'',b'Senior Vice President at Illinois Hospital Association',b'tps://www.linkedin.com/in/edward-holzhauer-b61364a8'
413,b'Christopher Zaruszak',b'',b'',b'Vice President of Operations at Family Health Network',b'tps://www.linkedin.com/in/christopher-zaruszak-6991437'
414,b'Ellen Glassberg',b'',b'',"b'Assistant Vice President, Patient Access Center'",b'tps://www.linkedin.com/in/eglassberg'
415,b'Emily Kozak',b'',b'',"b'Vice President, Governance at Northwestern Memorial HealthCare'",b'tps://www.linkedin.com/in/emily-kozak-6566a017'
416,b'Sandra Cubas',b'',b'',b'Vice President of Operations at Encore Senior Living',b'tps://www.linkedin.com/in/sandra-cubas-a361117'
417,b'Terry Guymon',b'',b'',"b'Vice President, Neurosciences at Advocate Health Care'",b'tps://www.linkedin.com/in/terryguymon'
418,b'Darrick Minzey',b'',b'',"b'Vice President, Finance at Aurora Health Care'",b'tps://www.linkedin.com/in/darrick-minzey-123841a'
419,b'LinkedIn Member',b'',b'',b'',b''
420,b'Pranavi Reddy',b'',b'',b'Vice President of Operations at Ascot Diagnostic Services',b'tps://www.linkedin.com/in/pranavireddy'
421,b'Kevin Katz',b'',b'',b'Assistant Vice President at NorthShore University HealthSystem',b'tps://www.linkedin.com/in/kevin-katz-4098a612'
422,b'Adam Earl',b'',b'',b'Vice President of Operations at National Care Advisors',b'tps://www.linkedin.com/in/adam-earl-4a0a6ba'
423,b'Julie (Kollhoff) Ball',b'',b'',b'Vice President of Sales at Centurion Service Group',b'tps://www.linkedin.com/in/julie-kollhoff-ball-44b6094'
424,"b'Allen Schmalzer, FHM'",b'',b'',b'Vice President Of Operations at TeamHealth Hospital Medicine',b'tps://www.linkedin.com/in/allen-schmalzer-fhm-a8a665a'
425,b'Ken Jay',b'',b'',"b'Vice President, Informatics at Illinois Hospital Association'",b'tps://www.linkedin.com/in/ken-jay-2933675'
426,b'Joan Ralph',b'',b'',b'Group Vice President at Premier healthcare alliance',b'tps://www.linkedin.com/in/joan-ralph-490aa475'
427,b'Steven Huggins',b'',b'',b'Vice President of Operations at Steel Solutions USA',b'tps://www.linkedin.com/in/steven-huggins-9829943a'
428,b'Kirk Dennis',b'',b'',b'Vice President of Operations at Epix Healthcare Associates',b'tps://www.linkedin.com/in/kirk-dennis-b4b6095'
429,b'AJ Jones',b'',b'',b'Territory Vice President McKesson Provider Technologies',b'tps://www.linkedin.com/in/aj-jones-864239b'
430,b'LinkedIn Member',b'',b'',b'',b''
431,b'LinkedIn Member',b'',b'',b'',b''
432,b'LinkedIn Member',b'',b'',b'',b''
433,b'Barbara Lorsbach',b'',b'',b'Senior Vice President at American Hospital Association',b'tps://www.linkedin.com/in/barbara-lorsbach-07a96b29'
434,b'LinkedIn Member',b'',b'',b'',b''
435,b'LinkedIn Member',b'',b'',b'',b''
436,b'Dave Koch',b'',b'',b'Vice President / COO at VNA Health Care',b'tps://www.linkedin.com/in/dave-koch-92b17880'
437,b'Donald Fry',b'',b'',b'Executive Vice-President at MPA Healthcare Solutions',b'tps://www.linkedin.com/in/donald-fry-3728a561'
438,b'LinkedIn Member',b'',b'',b'',b''
439,b'LinkedIn Member',b'',b'',b'',b''
440,b'LinkedIn Member',b'',b'',b'',b''
441,b'LinkedIn Member',b'',b'',b'',b''
442,b'Sandy Orlowski',b'',b'',b'Assistant Vice President at NorthShore University HealthSystem',b'tps://www.linkedin.com/in/sandy-orlowski-747a9b9'
443,b'Marty Jeffers',b'',b'',b'Vice President Sales at Source Medical Products',b'tps://www.linkedin.com/in/marty-jeffers-3297235'
444,b'Susan Ventura',b'',b'',b'Executive Vice President at United Hospital System',b'tps://www.linkedin.com/in/susan-ventura-94125812a'
445,"b'Jamie Mack, CPA'",b'',b'',b'Vice President of Finance Saint Anthony Hospital',b'tps://www.linkedin.com/in/jamie-mack-cpa-00030443'
446,b'LinkedIn Member',b'',b'',b'',b''
447,b'LinkedIn Member',b'',b'',b'',b''
448,b'LinkedIn Member',b'',b'',b'',b''
449,b'LinkedIn Member',b'',b'',b'',b''
450,b'LinkedIn Member',b'',b'',b'',b''
451,b'LinkedIn Member',b'',b'',b'',b''
452,b'LinkedIn Member',b'',b'',b'',b''
453,b'LinkedIn Member',b'',b'',b'',b''
454,b'Nicola Byrne',b'',b'',"b'Vice President, Finance at Resurrection Health Care'",b'tps://www.linkedin.com/in/nicola-byrne-b1260110'
455,b'David McNary',b'',b'',b'Vice President Healthcare at Sample Solutions Group',b'tps://www.linkedin.com/in/david-mcnary-8976926'
456,"b'Jay Shah M.D., MBA'",b'',b'',"b'Senior Vice President, Advisory Solutions, Lumeris'",b'tps://www.linkedin.com/in/jay-shah-m-d-mba-b916841'
457,b'LinkedIn Member',b'',b'',b'',b''
458,b'LinkedIn Member',b'',b'',b'',b''
459,b'Jeremy J. Price',b'',b'',b'Assistant Vice President at NorthShore University HealthSystem',b'tps://www.linkedin.com/in/jeremy-j-price-1a964825'
460,b'LinkedIn Member',b'',b'',b'',b''
461,b'LinkedIn Member',b'',b'',b'',b''
462,b'LinkedIn Member',b'',b'',b'',b''
463,b'LinkedIn Member',b'',b'',b'',b''
464,b'LinkedIn Member',b'',b'',b'',b''
465,b'LinkedIn Member',b'',b'',b'',b''
466,b'LinkedIn Member',b'',b'',b'',b''
467,b'LinkedIn Member',b'',b'',b'',b''
468,b'LinkedIn Member',b'',b'',b'',b''
469,b'Joseph Kohberger',b'',b'',"b'Vice President, Finance at The Mihalik Group, LLC'",b'tps://www.linkedin.com/in/joseph-kohberger-64367012'
470,b'LinkedIn Member',b'',b'',b'',b''
471,b'LinkedIn Member',b'',b'',b'',b''
472,b'LinkedIn Member',b'',b'',b'',b''
473,b'LinkedIn Member',b'',b'',b'',b''
474,b'LinkedIn Member',b'',b'',b'',b''
475,b'LinkedIn Member',b'',b'',b'',b''
476,b'LinkedIn Member',b'',b'',b'',b''
477,b'LinkedIn Member',b'',b'',b'',b''
478,b'LinkedIn Member',b'',b'',b'',b''
479,b'LinkedIn Member',b'',b'',b'',b''
480,b'LinkedIn Member',b'',b'',b'',b''
481,b'LinkedIn Member',b'',b'',b'',b''
482,b'LinkedIn Member',b'',b'',b'',b''
483,b'LinkedIn Member',b'',b'',b'',b''
484,b'LinkedIn Member',b'',b'',b'',b''
485,b'LinkedIn Member',b'',b'',b'',b''
486,b'LinkedIn Member',b'',b'',b'',b''
487,b'LinkedIn Member',b'',b'',b'',b''
488,"b'David Di Loreto, MD'",b'',b'',b'Senior Vice-President GE Healthcare-Population Health',b'tps://www.linkedin.com/in/daviddiloreto'
489,b'Eytan Dallal',b'',b'',b'Vice President of IT at Land of Lincoln Health Insurance',b'tps://www.linkedin.com/in/eytandallal'
490,b'Paul Epner',b'',b'',"b'Executive Vice President, Society to Improve Diagnosis in Medicine'",b'tps://www.linkedin.com/in/paulepner'
491,b'MB Johnson',b'',b'',b'Vice President - Operations Northwestern Medicine Delnor Hospital',b'tps://www.linkedin.com/in/mb-johnson-a40b0033'
492,b'Leslie Haas Brewer',b'',b'',b'Vice President of Marketing at Cancer Treatment Centers of America',b'tps://www.linkedin.com/in/leslie-haas-brewer'
493,b'Daniel J. Marino',b'',b'',b'Executive Vice President at GE Healthcare Camden Group',b'tps://www.linkedin.com/in/daniel-j-marino-3092137'
494,b'LinkedIn Member',b'',b'',b'',b''
495,b'Lisa Swiontek',b'',b'',b'Associate Vice President at Rush University Medical Center',b'tps://www.linkedin.com/in/lisa-swiontek-a3631817'
496,b'Sarah Jacobi',b'',b'',b'Partnership Vice President at United Surgical Partners International',b'tps://www.linkedin.com/in/sarah-jacobi-176615a'
497,b'Kristi Oliver',b'',b'',"b'Vice President of Operations at Spectrum Retirement Communities, LLC.'",b'tps://www.linkedin.com/in/kristi-oliver-1277a449'
498,b'Jim Bicak',b'',b'',"b'Vice President at Mount Sinai Hospital, Sinai Health System'",b'tps://www.linkedin.com/in/jim-bicak-99311487'
499,"b'Debra Waldron, MD,MPH,FAAP'",b'',b'',b'Senior Vice President Child Health and Wellness at AAP',b'tps://www.linkedin.com/in/debra-waldron-md-mph-faap-544b1375'
500,b'Tony Prather',b'',b'',b'Vice President of Operations Symphony Post Acute Network',b'tps://www.linkedin.com/in/tony-prather-79610444'
501,b'Lisa Stewart',b'',b'',"b'Vice President & COO at Nutrition Care Systems, Inc.'",b'tps://www.linkedin.com/in/lisastewartatncs'
502,b'Justin Johnson',b'',b'',b'Vice President of Finance at Northwestern Memorial Physicians Group',b'tps://www.linkedin.com/in/justin-johnson-a3076b12'
503,b'Tina Strimbu',b'',b'',"b'Division Vice President at Trilogy Health Services, LLC'",b'tps://www.linkedin.com/in/tina-strimbu-40a31568'
504,"b'Cynthia (Sinde) Hahn, FACHE, CAE'",b'',b'',b'Senior Vice President at American College of Healthcare Executives',b'tps://www.linkedin.com/in/cynthia-sinde-hahn-fache-cae-a9a1748'
505,b'Luke Duncan',b'',b'',b'Regional Vice President of Managed Care at Medline Industries',b'tps://www.linkedin.com/in/luke-duncan-11a08824'
506,b'Janis Anfossi',b'',b'',b'Associate Vice President at Rush University Medical Center',b'tps://www.linkedin.com/in/janis-anfossi-b10a7140'
507,b'LinkedIn Member',b'',b'',b'',b''
508,b'Phyllis Foxworth',b'',b'',b'Vice President of Advocacy at Depression and Bipolar Support Alliance',b'tps://www.linkedin.com/in/phyllis-foxworth-128b9369'
509,"b'Norma A. Melgoza, FACHE'",b'',b'',b'Associate Vice President at Rush University Medical Center',b'tps://www.linkedin.com/in/norma-a-melgoza-fache-62461275'
510,b'Gail Bumgarner',b'',b'',b'Senior Vice President at Rush-Copley Medical Center',b'tps://www.linkedin.com/in/gail-bumgarner-5a592811'
511,b'Jeanne Scheide',b'',b'',b'Divisional Vice President of Operations at National Surgical Hospitals',b'tps://www.linkedin.com/in/jeanne-scheide-0606241b'
512,b'LinkedIn Member',b'',b'',b'',b''
513,b'LinkedIn Member',b'',b'',b'',b''
514,b'LinkedIn Member',b'',b'',b'',b''
515,"b'Eddie Cruz, MBA'",b'',b'',"b'Vice President, Operations at Access Community Health Network'",b'tps://www.linkedin.com/in/eddie-cruz-mba-12a0b813'
516,b'LinkedIn Member',b'',b'',b'',b''
517,b'LinkedIn Member',b'',b'',b'',b''
518,"b'Edward Dernulc, MBA'",b'',b'',b'Area Vice President at Arthur J. Gallagher & Co.',b'tps://www.linkedin.com/in/eddernulc'
519,b'Janine Mitchell',b'',b'',b'Assistant Vice President at Illinois Health and Hospital Association',b'tps://www.linkedin.com/in/janine-mitchell-07a244109'
520,b'LinkedIn Member',b'',b'',b'',b''
521,b'LinkedIn Member',b'',b'',b'',b''
522,b'LinkedIn Member',b'',b'',b'',b''
523,b'LinkedIn Member',b'',b'',b'',b''
524,b'LinkedIn Member',b'',b'',b'',b''
525,b'LinkedIn Member',b'',b'',b'',b''
526,b'LinkedIn Member',b'',b'',b'',b''
527,b'LinkedIn Member',b'',b'',b'',b''
528,b'LinkedIn Member',b'',b'',b'',b''
529,b'LinkedIn Member',b'',b'',b'',b''
530,b'LinkedIn Member',b'',b'',b'',b''
531,b'Philip J. Valk',b'',b'',b'Vice President Sales at Advanced Medical Pricing Solutions (AMPS)',b'tps://www.linkedin.com/in/philip-j-valk-ab17374'
532,"b'Mark Charles, CHSP, CHFM'",b'',b'',"b'Regional Vice President, Facilities Management at Crothall Health Care'",b'tps://www.linkedin.com/in/mark-charles-chsp-chfm-79b2ba19'
533,b'Maria Knecht',b'',b'',"b'Vice-President, Nursing: NorthShore University HealthSystem, Glenbrook Hospital'",b'tps://www.linkedin.com/in/maria-knecht-0880bb3a'
534,"b'Kelly Jung, J.D./M.H.A.'",b'',b'',b'Assistant Vice President - General Strategy and Payor/Provider Contracting Strategy',b'tps://www.linkedin.com/in/kelly-jung-j-d-m-h-a-464a6013'
535,b'Nancy Christie',b'',b'',b'Vice President of Operations at Advocate Health Care/Advocate Medical Group',b'tps://www.linkedin.com/in/nancy-christie-6170a7a'
