,name,position,company,description,linkedin_url
173,"b'Maria Clemens, MBA'",b'Chief Information Officer (CIO)',"b'Management and Network Services, LLC'",b'',b'tps://www.linkedin.com/in/mariaclemens'
174,b'David Brown',b'President /CIO',b'R & B Hall of Fame Museum',b'',b'tps://www.linkedin.com/in/david-brown-6956116'
175,b'Bill Watercutter',b'CIO',b'Upper Valley Medical Center',b'',b'tps://www.linkedin.com/in/bill-watercutter-1761455'
176,b'Steve Hangen',b'',b'',b'CIO at Reynolds and Reynolds',b'tps://www.linkedin.com/in/steve-hangen-5167022'
177,b'Mike Turnow',b'',b'',b'CIO at Appraisal Research Corp',b'tps://www.linkedin.com/in/mike-turnow-6096404'
178,b'Matthew Parnin',b'CIO',"b'MCO Advantage, Ltd.'","b'CIO at MCO Advantage, Ltd., QuickPayNet, Ltd.'",b'tps://www.linkedin.com/in/matthewjparnin'
179,b'Jim Rice',b'',b'',b'CIO at ECRM',b'tps://www.linkedin.com/in/jim-rice-6a2a345'
180,b'Harold Bussell',b'',b'',"b'CIO at Bussell & Associates, LLC'",b'tps://www.linkedin.com/in/harold-bussell-a3a3395'
181,b'Carl Lee',b'CIO',b'ITMCT',b'CIO',b'tps://www.linkedin.com/in/carl-lee-38034558'
182,b'LinkedIn Member',b'',b'',b'',b''
183,b'Damn Good',b'',b'',b'CIO at Home',b'tps://www.linkedin.com/in/damn-good-580516b'
184,b'Steven Broz',b'',b'',b'CIO at Progressive Insurance',b'tps://www.linkedin.com/in/steven-broz-05091b'
185,b'Donald Wehrly',b'VP & CIO',b'Marathon Petroleum Corporation',"b'VP & CIO, Marathon Petroleum Corporation'",b'tps://www.linkedin.com/in/donald-wehrly-80424426'
186,b'Vipin Gupta',"b'EVP & CIO, Key Community Bank'",b'KeyCorp at KeyBank',b'EVP & CIO of Key Community Bank at KeyCorp',b'tps://www.linkedin.com/in/vipingupta1'
187,b'Kevin Parlette',"b'VP, Information Technology (CIO)'",b'Dana Holding Corporation',"b'VP, Information Technology (CIO) - Dana Incorporated'",b'tps://www.linkedin.com/in/kevin-parlette-6b39aa10'
188,b'Susan Gueli',b'',b'',"b'Senior Vice President, CIO Infrastructure and Operations at Nationwide'",b'tps://www.linkedin.com/in/susan-gueli-30a4701'
189,b'Michael Endsley',b'',b'',b'CIO at Vertiv Co',b'tps://www.linkedin.com/in/michael-endsley-9b402612'
190,b'Tim Pheiffer',b'',b'',b'Vice-President and CIO at Belden Inc.',b'tps://www.linkedin.com/in/tim-pheiffer-6a353711'
191,b'Michael Rowe',b'',b'',b'SVP & CIO at TravelCenters of America',b'tps://www.linkedin.com/in/michaelarowe'
192,b'Jeff Semonovich',b'',b'',b'CIO - Corporate Bank at KeyBank',b'tps://www.linkedin.com/in/jeffsemonovich'
193,b'Harun Rashid',b'Vice President and CIO',"b""Akron Children's Hospital""",b'VP Global Health Services & CIO',b'tps://www.linkedin.com/in/harun-rashid-9076322'
194,b'John Fleischer',b'',b'',b'Senior Vice President & CIO at CBIZ',b'tps://www.linkedin.com/in/johnfleischer'
195,b'Tammy Craig',b'',b'',"b'SVP and CIO, Commercial Lines and Agency at Nationwide Insurance'",b'tps://www.linkedin.com/in/tammy-craig-3352961'
196,b'John King',"b'Corporate Vice President, Information Solutions and Business Processes (CIO)'",b'The Lubrizol Corporation',"b'Corporate Vice President, Information Solutions and Business Processes (CIO)'",b'tps://www.linkedin.com/in/johnking88'
197,b'Sally Miller',b'CIO North America',b'DHL',b'CIO North America at DHL Supply Chain',b'tps://www.linkedin.com/in/sally-miller-240888'
198,"b'Tom Ogg, CHCIO'",b'VP/CIO',"b""Akron Children's Hospital""","b""VP/CIO at Akron Children's""",b'tps://www.linkedin.com/in/tom-ogg-chcio-50020218'
199,b'Jennifer Morrissey',b'',b'',b'CIO at Oswald Companies',b'tps://www.linkedin.com/in/jennifer-morrissey-11473a139'
200,b'Partha S.',b'SVP & Group CIO',b'Tokio Marine HCC',b'Global CIO | CTO | Board Member',b'tps://www.linkedin.com/in/partha-s-7127b3'
201,b'Steve Hammond',b'',b'',b'CIO at Kichler Lighting',b'tps://www.linkedin.com/in/steve-hammond-352324b'
202,b'Tim Eckenrode',b'CIO',b'Ice Miller',b'CIO at Ice Miller LLP',b'tps://www.linkedin.com/in/eckenrode'
203,b'David (Dave) M. Mewes',b'Global CIO | SVP IT | Program Leadership',b'Multi-Industry',b'Global CIO | VP IT | Strategy | Infrastructure | Transformation | Turn Around | Business Partner',b'tps://www.linkedin.com/in/davidmmewes'
204,b'Steve Venegas',b'',b'',b'VP Global Distribution & Logistics / Interim CIO at Eddie Bauer',b'tps://www.linkedin.com/in/steve-venegas-2798938'
205,b'Sue Workman',b'',b'',b'Vice President and CIO at Case Western Reserve University',b'tps://www.linkedin.com/in/sueworkman'
206,b'Steve Tien',b'',b'',b'Group IT Leader (CIO) at Westfield Insurance',b'tps://www.linkedin.com/in/stevetien'
207,b'Zane Brady',b'',b'',b'Assistant CIO at Trimble Navigation',b'tps://www.linkedin.com/in/zanebrady'
208,b'Dave Krabill',b'',b'',b'Vice President of IS / CIO at Swagelok',b'tps://www.linkedin.com/in/dave-krabill-a3b8bb'
209,b'Louis Penny',b'CIO - leading the use of technology for business solutions',"b""Heinen's""","b""CIO at Heinen's""",b'tps://www.linkedin.com/in/louis-penny'
210,b'Shannan Stover',b'',b'',b'CIO at AcuSport Corporation',b'tps://www.linkedin.com/in/shannan-stover-9870256'
211,b'Bennett Gaines',b'',b'',"b'Vice President, CIO at First Energy Corp'",b'tps://www.linkedin.com/in/bennett-gaines-ba39707'
212,b'Scott Heldreth',b'',b'',"b""SVP Supply Chain & CIO at Shearer's Foods, Inc.""",b'tps://www.linkedin.com/in/scott-heldreth-0591b113'
213,b'Sam Shipley',b'',b'',b'CIO at Bricker & Eckler LLP',b'tps://www.linkedin.com/in/samshipley'
214,b'Gaylord Seemann',b'',b'',b'VP of Information Technology/CIO at Real Alloy',b'tps://www.linkedin.com/in/gaylord-seemann-2834992'
215,b'Shalini Singhal',"b'CIO , The Middlefield Banking Company'",b'Middlefield Banking Company',b'CIO at The Middlefield Banking Company',b'tps://www.linkedin.com/in/shalini-singhal-5768551'
216,b'Jeff Glosser',b'',b'',b'VP & CIO at Therma Tru',b'tps://www.linkedin.com/in/jeff-glosser-07056011'
217,b'Terry Craig',b'VP HR & IT-CIO',b'Data Cooling Technologies (formerly a Air Enterprises Business Unit)',b'VP HR & IT-CIO at Data Cooling Technologies',b'tps://www.linkedin.com/in/terry-craig-9981924'
218,b'Gary Valentine',b'CIO | Senior Leader | IT Executive',b'Consumer Goods | Financial Services | Manufacturing | Communication | Health Care',b'CIO | Senior Leader | IT Executive',b'tps://www.linkedin.com/in/garynvalentine'
219,b'LinkedIn Member',b'',b'',b'',b''
220,b'Kevin Rast',b'Director of IT/CIO',b'Simon Roofing',b'Director of IT/CIO Simon Roofing',b'tps://www.linkedin.com/in/kevin-rast-991b9558'
221,b'Todd Nelson',b'',b'',"b'VP, CIO at HDT Global'",b'tps://www.linkedin.com/in/todd-nelson-17490438'
222,b'Kevin Wray',b'',b'',b'CIO at Betco Corporation',b'tps://www.linkedin.com/in/kevin-wray-2577652'
223,b'Paul Audsley',b'Principal / CIO',b'NBBJ Design',b'Principal / CIO',b'tps://www.linkedin.com/in/paul-audsley-13635b11'
224,b'Jim Petkunas',b'Vice President and CIO',"b'Lamrite West Inc/Darice, Inc./Pat Catans'",b'Vice President & CIO Darice Inc/Pat Catans',b'tps://www.linkedin.com/in/jim-petkunas-60a308'
225,b'Bennett Gaines',"b'Vice President, CIO'",b'First Energy Corporation',"b'Sr. Vice President, CIO First Energy Corporation'",b'tps://www.linkedin.com/in/bennett-gaines-56010a'
226,b'Sandy Reinhart',b'',b'',b'Executive Administrative Assistant to the CFO and CIO at AVI Foodsystems',b'tps://www.linkedin.com/in/sandy-reinhart-221616a4'
227,b'James Luthardt',b'CEO/CIO',b'Kirtland Hills Capital',"b'CEO/CIO Kirtland Hills Capital, U.S. Naval Officer, Director of Investment Research Headwaters Investment Counsel'",b'tps://www.linkedin.com/in/james-luthardt-26b71671'
228,b'Mike Koocher',b'',b'',b'CIO at Phantom Fireworks',b'tps://www.linkedin.com/in/mike-koocher-026502b'
229,b'Tom Countryman',b'',b'',b'CIO at The Davey Tree Expert Company',b'tps://www.linkedin.com/in/tom-countryman-52675913'
230,b'John Reed',b'',b'',b'CIO at Aim NationaLease',b'tps://www.linkedin.com/in/johnreedcio'
231,b'Richard Smalley',b'',b'',b'CIO at Ameridial Inc',b'tps://www.linkedin.com/in/richard-smalley-6424b75a'
232,b'Patrick Judy',b'',b'',b'CIO at Vexos',b'tps://www.linkedin.com/in/patrickjudy'
233,b'Stephanie Wernet',b'',b'',b'CIO and VP Purchasing at Breakthrough Schools',b'tps://www.linkedin.com/in/stephanietakai'
234,b'Daniel Hammer',b'Principal and CIO',b'HFS Wealth Advisors LLC',b'Principal and CIO at HFS Wealth Advisors',b'tps://www.linkedin.com/in/daniel-hammer-8780617'
235,b'Kathy Pramik',b'',b'',b'CIO at A. Schulman Inc.',b'tps://www.linkedin.com/in/kathy-pramik-389215'
236,b'Darrell Phillipson',"b'CIO & Director, Research Collaboration & Computing'",b'Air Force Research Laboratory at Air Force Research Laboratory',"b'CIO & Director, Research Collaboration & Computing at Air Force Research Laboratory'",b'tps://www.linkedin.com/in/darrell-phillipson-8856695'
237,b'Dick George',b'',b'',"b'VP Controller/CIO at The Andersons, Inc.'",b'tps://www.linkedin.com/in/dick-george-a1478123'
238,b'Anthony Saliba',b'CIO -',"b'SpaceBound, Inc.'","b'CIO - Partner at SpaceBound, Inc.'",b'tps://www.linkedin.com/in/anthonysaliba'
239,b'Rob Musick',b'Sr Vice President / CIO',b'Cumberland Insurance',"b'SVP, CIO at Cumberland Insurance Group'",b'tps://www.linkedin.com/in/rob-musick-635b006'
240,b'Erik Johnson',b'CIO',b'Back Street Performance',b'CIO of Back Street Performance LLC',b'tps://www.linkedin.com/in/erik-johnson-32655050'
241,b'Brent Clapacs',b'CIO',b'GLAS Funds LLC',b'CIO GLAS Funds LLc',b'tps://www.linkedin.com/in/brent-clapacs-a39b5023'
242,b'Scott Gore',b'',b'',b'Chief Information Officer (CIO) at Maloney + Novotny',b'tps://www.linkedin.com/in/scott-gore-ab0b8113'
243,b'Edson Breton',b'',b'',b'CIO SVP at ADE Manufacturing',b'tps://www.linkedin.com/in/edson-breton-63029b126'
244,b'Peter Anderson',b'CIO',b'City of Fort Worth',b'CIO at the Greater Cleveland Regional Transit Authority',b'tps://www.linkedin.com/in/peter-anderson-46b73511'
245,b'Tim McLaughlin',b'CIO',b'benefitexpress',"b'CIO, benefitexpress'",b'tps://www.linkedin.com/in/tim-mclaughlin-70822310'
246,b'Bill Johnson',b'',b'',"b'CIO at Stoneridge, Inc.'",b'tps://www.linkedin.com/in/bill-johnson-9101972'
247,b'Cathy Song',b'CIO',b'GFS Chemicals',"b'CIO at GFS Chemicals, Inc'",b'tps://www.linkedin.com/in/cathy-song-a7007832'
248,b'Eric Smits',"b'Technology Architect, Corporate CIO Office'",b'Cargotec Corporation',"b'Technology Architect, Corporate CIO Office'",b'tps://www.linkedin.com/in/ericsmits'
249,b'Keith Price',b'CIO',"b'Concordance Healthcare Solutions (formerly Kreisers, MMS and Seneca Medical)'",b'CIO Concordance Healthcare Solutions',b'tps://www.linkedin.com/in/keith-price-4127574'
250,b'Eliezer Ganon',b'',b'',b'CIO at dtg3d',b'tps://www.linkedin.com/in/eliezer-ganon-957529118'
251,b'Rick Novak',b'CEO & CIO',"b'Novak & Associates, Inc.'","b'Chair/CEO, ACE-E; CEO & CIO, Novak & Associates, Inc.'",b'tps://www.linkedin.com/in/rick-novak-55244ba'
252,b'Larry English',b'',b'',b'CIO at Chemtron Corporation',b'tps://www.linkedin.com/in/larry-english-4238458'
253,b'Louise Moroney',b'Deputy CIO',b'NASA Glenn Research Center',b'Deputy CIO',b'tps://www.linkedin.com/in/louisemoroney'
254,b'Tim Suppes',b'',b'',b'VP of Operations/CIO at Wayne Insurance Group',b'tps://www.linkedin.com/in/tim-suppes-03226a26'
255,b'LinkedIn Member',b'',b'',b'',b''
256,b'John Schwalm',b'CIO',b'ALL Erection & Crane Rental Corp.',"b'Experienced CEO, COO, CIO, CAO, Entrepreneur and Business Analyst.'",b'tps://www.linkedin.com/in/johnschwalm'
257,b'Ove Fladberg',b'',b'',b'CIO Multi-Asset Solutions at J.P. Morgan Asset Management',b'tps://www.linkedin.com/in/ove-fladberg-32896013'
258,b'Chiranjiv Zutshi',b'',b'',"b'CIO at CTL Engineering, Inc.'",b'tps://www.linkedin.com/in/chiranjiv-zutshi-086688b'
259,b'LinkedIn Member',b'',b'',b'',b''
260,b'Dave Stackhouse',b'',b'',"b""CIO at O'Neil & Associates, Inc.""",b'tps://www.linkedin.com/in/dave-stackhouse-97609a6'
261,b'Jordan R Gray',"b'Senior Partner, CIO, Inventor-In-Chief'",b'Honeycomb Archive LLC',"b'Senior Director, CTO/CIO, Honeycomb Digital, LLC'",b'tps://www.linkedin.com/in/jordangray'
262,b'Jacquise Jackson',b'',b'',"b'Assistant CIO, Client Relations and Executive Director, IT Services at University of Dayton'",b'tps://www.linkedin.com/in/jacquise-jackson-6847791b'
263,b'Daniel Orr',b'Chief Operating Officer / Deputy State CIO',"b'State of Ohio, Department of Administrative Services'",b'Chief Operating Officer / Deputy State CIO at State of Ohio',b'tps://www.linkedin.com/in/daniel-orr-41946b7'
264,b'Mat Felthousen',"b'Vice President, Office of Support Service & CIO'",b'Cleveland Institute of Art',"b'Vice President, Office of Support Service at Cleveland Institute of Art & CIO'",b'tps://www.linkedin.com/in/mat-felthousen-931ab13'
265,b'Larry Nester',b'CIO',b'Roppe Holding Company',b'CIO at Roppe Corp.',b'tps://www.linkedin.com/in/larry-nester-90590a1'
266,b'Tom Wojnarowski',b'CIO',b'Regional Income Tax Agency (RITA)',b'CIO at Regional Income Tax Agency',b'tps://www.linkedin.com/in/tomwojnarowski'
267,b'Mark Sprenger',b'',b'',b'Exec VP/CIO at Continuing Healthcare Solutions',b'tps://www.linkedin.com/in/mark-sprenger-3318461'
268,b'Lynette Jagels',b'',b'',"b'Vice President, I/T & CIO at Otterbein Retirement Living Communities'",b'tps://www.linkedin.com/in/lynette-jagels-78229b2b'
269,b'Steven Gaj',b'',b'',b'Facility CIO at Cleveland VA Medical Center',b'tps://www.linkedin.com/in/steven-gaj-b360a26'
270,b'Ted Huddle',b'',b'',b'CIO at Thompson Hine LLP',b'tps://www.linkedin.com/in/ted-huddle-a496174'
271,b'Ed Ruff',b'',b'',"b""CIO at Ohio's Hospice of Dayton""",b'tps://www.linkedin.com/in/ed-ruff-6a2756b3'
272,b'Paula Cole',b'',b'',"b'Executive Assistant to the SVP, CIO at Big Lots Stores Corp Office at Big Lots Stores'",b'tps://www.linkedin.com/in/paula-cole-8b203b31'
273,b'Steve Snure',b'CIO / Founder -- Telecommunications Master Agent | Voice | Data | Ethernet | Cloud Computing',b'X4 Solutions',b'Telecommunications Master Agent | Voice | Data | Ethernet | Cloud Computing | Managed Services -- CIO / Founder',b'tps://www.linkedin.com/in/steve-snure-080aa31'
274,b'Gary Crockett',b'',b'',b'CIO at BRANAE CONSULTING',b'tps://www.linkedin.com/in/gary-crockett-675710'
275,b'David Geis',b'CIO',"b'DRT Holdings, Inc.'",b'CIO at DRT Holdings',b'tps://www.linkedin.com/in/david-geis-13463'
276,b'Ron Rollo',b'Deputy CIO',b'Auditor of State - Ohio',b'Deputy CIO at Auditor of State of Ohio',b'tps://www.linkedin.com/in/ron-rollo-5793aaa0'
277,b'Showkat Choudhury',b'Director (CIO)',b'Rhodes State College',"b'Director (CIO), Information Systems'",b'tps://www.linkedin.com/in/showkat-choudhury-1aa12019'
278,b'Walt Griffin',b'',b'',"b'CIO, VP IT at GCA Services Group'",b'tps://www.linkedin.com/in/walt-griffin-459032a'
279,b'Erik Young',b'',b'',"b'Vice President, Information Technology / CIO at BX Solutions'",b'tps://www.linkedin.com/in/youngerik'
280,b'Trude Van Horn',b'',b'',b'CIO at Jo-Ann Stores',b'tps://www.linkedin.com/in/trude-van-horn-2710411'
281,b'Sam Coursen',b'',b'',b'VP & CIO at NCR Corporation',b'tps://www.linkedin.com/in/sam-coursen-51a45'
282,b'Thomas Rush',b'',b'',b'CIO at The Wasserstrom Co.',b'tps://www.linkedin.com/in/thomas-rush-32568b5'
283,b'Kathy Fronk',"b'Executive Assistant to EVP, Business Insights & Analytics & VP CIO'",b'Net Jets',"b'Executive Assistant to EVP, Business Insights & Analytics and VP CIO at Net Jets'",b'tps://www.linkedin.com/in/kathy-fronk-962142'
284,b'Stephen Yates',b'',b'',b'CIO at KeyBank',b'tps://www.linkedin.com/in/stephen-yates-02636514'
285,b'Dale Brittan',b'',b'',b'CIO at Brewster Dairy Inc.',b'tps://www.linkedin.com/in/dale-brittan-70177311'
286,b'Michael Kiehl',b'CIO',b'Selectus Consulting LLC',"b'CIO at Selectus Consulting LLC and Owner, Selectus Consulting LLC'",b'tps://www.linkedin.com/in/michael-kiehl-7a0a021'
287,b'Jim McGrane',"b'VP, CIO'",b'MeadWestvaco',b'VP and CIO',b'tps://www.linkedin.com/in/jim-mcgrane-5033241'
288,b'Jim Sage',b'',b'',"b'EVP / CIO at Agilysys, Inc.'",b'tps://www.linkedin.com/in/jim-sage-161213'
289,b'LinkedIn Member',b'Senior Executive and Regional CIO',b'Cleveland Clinic Foundation',b'',b''
290,b'Tom Bialorucki',b'',b'',b'VP/CIO at Adena Health System',b'tps://www.linkedin.com/in/tom-bialorucki-23ba05141'
291,b'Robert Sunagel',b'',b'',b'CIO at Cleveland Die & Manufacturing',b'tps://www.linkedin.com/in/robert-sunagel-b2242796'
292,b'Lou Ciraldo',b'Division CIO',b'University Hospitals',b'Division CIO at Photoshop Artist and Tutor',b'tps://www.linkedin.com/in/lou-ciraldo-71757082'
293,b'Trisha Good',b'',b'',b'CFO/CIO at Ohio Tuition Trust Authority',b'tps://www.linkedin.com/in/trisha-good-a51bb626'
294,b'Wayne Elliott',b'CIO',b'Stark County Sheriffs Deptartment',"b""CIO at Stark County Sheriff's Office""",b'tps://www.linkedin.com/in/wayne-elliott-19b72124'
295,b'Scott Grim',b'',b'',"b'CTO/CIO at Pulsar360, Inc'",b'tps://www.linkedin.com/in/scott-grim-67840823'
296,"b'Teresa ""Tree"" Hafenbrack'",b'',b'',b'Executive Assistant to CIO at Nationwide Insurance',b'tps://www.linkedin.com/in/teresa-tree-hafenbrack-8107581b'
297,b'Rick Giesen',b'CIO',b'Elessar Investment Management',b'CIO Emeritus of Elessar Investment Management',b'tps://www.linkedin.com/in/rick-giesen-a6467011'
298,b'Wendy Wloszek',b'President & CIO',b'Skidmore-Wilhelm',b'Partner & CIO at Tungsten Capital Partners',b'tps://www.linkedin.com/in/wendy-wloszek-1a66715'
299,b'Gary R Cavin',b'',b'',b'CIO at City of Columbus',b'tps://www.linkedin.com/in/gary-r-cavin-0266832'
300,b'Deb Haueisen',b'',b'',b'VP/CIO at Nationwide',b'tps://www.linkedin.com/in/deb-haueisen-69a43b1'
301,b'Michael Penzner',b'CFO/CIO',b'Hyatt Legal Plans',b'Retired CFO/CIO Hyatt Legal Plans',b'tps://www.linkedin.com/in/michael-penzner-678a6b69'
302,b'Rick Burkhart',b'',b'',b'Senior Vice president & CIO at Waterford Bank N.A.',b'tps://www.linkedin.com/in/rick-burkhart-a32b7360'
303,b'Tom Dundics',b'',b'',"b'CIO at ms consultants, inc'",b'tps://www.linkedin.com/in/tom-dundics-a2904011'
304,b'Don Shadrake',b'CIO',b'The Reserves Network',b'CIO at The FocIS Group',b'tps://www.linkedin.com/in/don-shadrake-9553248'
305,b'LinkedIn Member',b'',b'',b'',b''
306,b'Keith Russell',b'CIO/Owner',"b'Alliance Realty Group, LLC/Real Estate Consultant'","b'CIO at Alliance Realty Group, LLC & Real Estate Consultant'",b'tps://www.linkedin.com/in/keithorussell'
307,b'Timothy Williams',b'CIO',b'JFSA of Cleveland',b'Vice President and CIO at JFSA of Cleveland',b'tps://www.linkedin.com/in/timothy-williams-566ba613'
308,b'Erika Luc',"b'Executive Assistant to EVP, CIO'",b'Nationwide Insurance',"b'Senior Executive Assistant, CEAP to EVP, CIO at Nationwide Insurance'",b'tps://www.linkedin.com/in/erika-luc-5008598'
309,b'Ishreth Sameem',b'',b'',b'CIO/COO at 3SG Corporation',b'tps://www.linkedin.com/in/ishreth-sameem-3079355'
310,b'Alan Shellhause',b'',b'',b'Deputy CIO at Ohio Department of Commerce',b'tps://www.linkedin.com/in/alan-shellhause-3640a45'
311,b'Jonathan Davis',b'CIO & Lead Architect',b'Trithium Solutions',b'CIO & Lead Architect',b'tps://www.linkedin.com/in/jonathan-davis-978aa73'
312,b'Jerry Schmotzer',b'',b'',b'CIO at Southwest General HealthCenter',b'tps://www.linkedin.com/in/jerry-schmotzer-54343'
313,b'Kenneth Holder',"b'Director of Operations, CIO'","b'RCF Information Systems, Inc.'","b'Director of Operations, CIO'",b'tps://www.linkedin.com/in/kenneth-holder-590604b2'
314,b'Lisa Hittle',b'',b'',b'CIO at The Longaberger Company',b'tps://www.linkedin.com/in/lisa-hittle-601a58a7'
315,b'Greg Slattery',b'',b'',b'VP & CIO at CHWC',b'tps://www.linkedin.com/in/greg-slattery-8b456ba5'
316,b'NICK NERO',b'',b'',b'VP-CIO at Century Federal Credit Union',b'tps://www.linkedin.com/in/nick-nero-2a123385'
317,b'Walter Bryant II',b'CIO',b'O.D.I.N Alliance Inc',b'CIO at O.D.I.N Alliance Inc',b'tps://www.linkedin.com/in/walter-bryant-ii'
318,b'Ginny Pinkelman',b'Executive Assistant to The CIO',b'Bowling Green State University',b'Executive Assistant to The CIO',b'tps://www.linkedin.com/in/ginny-pinkelman-2b881438'
319,b'Cindy Wilkins',b'Assistant to the CIO',b'Denison Univeristy',b'Assistant to the CIO',b'tps://www.linkedin.com/in/wilkinscindy'
320,b'Al Barker',b'',b'',b'CIO at NEON Health Services Inc.',b'tps://www.linkedin.com/in/al-barker-0067362b'
321,b'Darlene Sillick',b'',b'',b'Executive Assistant to the CIO at Cardinal Health',b'tps://www.linkedin.com/in/darlene-sillick-07354823'
322,b'Richard Alt',b'CIO',b'Carnegie Capital',b'CIO at Carnegie Investment Counsel',b'tps://www.linkedin.com/in/richard-alt-74a61311'
323,b'Rick Deak',b'CIO',b'City of youngstown',b'CIO at City of Youngstown',b'tps://www.linkedin.com/in/rick-deak-7b0a776'
324,b'Darren Eikleberry',b'',b'',b'CIO at FSB',b'tps://www.linkedin.com/in/darren-eikleberry-4757335'
325,b'Rick Wohleber',b'',b'',b'VP & CIO Corporate Applications at Nationwide Insurance Co.',b'tps://www.linkedin.com/in/rick-wohleber-1903551'
326,b'Sydney Halperin',b'',b'',b'CIO at SPIRE Insitute',b'tps://www.linkedin.com/in/sydney-halperin-ba1180'
327,b'Taiga Araki',"b'Co-Founder, CIO'","b'MindScope Health, LLC'","b'Co-founder/CIO of MindScope Health, LLC | Olympic Coordinator at GhScientific'",b'tps://www.linkedin.com/in/taiga-araki'
328,"b'Mike Jones, CISSP'",b'',b'',b'CIO at Buckeye Protective Service Inc',b'tps://www.linkedin.com/in/mike-jones-cissp-683b15a6'
329,b'Denise Zabawski',b'',b'',"b""CIO at Nationwide Children's Hospital""",b'tps://www.linkedin.com/in/denise-zabawski-262b3989'
330,b'Cynthia Waldmannstetter',b'',b'',"b'Information Services Director/CIO at Lucas County, Ohio'",b'tps://www.linkedin.com/in/cynthia-waldmannstetter-a11a167b'
331,b'Jennifer Butto',b'',b'',b'Special Assistant to the VP Information Services & CIO at Kent State University',b'tps://www.linkedin.com/in/jennifer-butto-355ab663'
332,b'Tim King',"b'COO, CIO, Sales, and Communications'",b'TAB Associates',"b'COO & CIO, Business, Sales, & Communications, Entrepreneur, Web Architect, Design, and Writer'",b'tps://www.linkedin.com/in/timking25'
333,b'Amber Nickles',b'',b'',b'Special Assistant to Vice President of Information Technology/CIO at Central State University',b'tps://www.linkedin.com/in/amber-nickles-5664864b'
334,b'LinkedIn Member',b'',b'',b'',b''
335,b'Craig Stockton',b'',b'',b'CIO at Computer Creations',b'tps://www.linkedin.com/in/craig-stockton-3344982b'
336,b'Janie Amsbury',"b'Management Analyst, CIO Service Catalog Manager'",b'U.S. Forest Service',"b'Management Analyst, CIO Service Catalog Manager'",b'tps://www.linkedin.com/in/janie-amsbury-5a8ba923'
337,b'Mark Shuck',b'CFO/CIO',"b'Corporate Management Group, LLC'",b'Vice President / CFO / CIO',b'tps://www.linkedin.com/in/mark-shuck-45081622'
338,b'Richard Shafer',b'Deputy CIO',b'Ohio Public Employees Retirement System',b'CIO at Ohio Public Employees Retirement System',b'tps://www.linkedin.com/in/richard-shafer-15222614'
339,b'Theresa Byrd',b'',b'',b'CIO/Director of Libraries at Ohio Wesleyan University',b'tps://www.linkedin.com/in/theresa-byrd-0051a19'
340,b'Cheryl Skelton',b'',b'',"b'Asst to CIO at M/I Homes, Inc.'",b'tps://www.linkedin.com/in/cheryl-skelton-a824394'
341,b'Pat Langley',b'VP & CIO',"b'Cox Ohio Publishing, Dayton OH'",b'CIO at Cox Ohio Publishing',b'tps://www.linkedin.com/in/pat-langley-5a25682'
342,b'Mary Carroll',b'',b'',b'State CIO and Director of the Office of Information Technology at State of Ohio',b'tps://www.linkedin.com/in/mary-carroll-5655632'
343,b'Walter Griffin',b'',b'',"b'CIO, V.P. Information Technology at GCA Services Group'",b'tps://www.linkedin.com/in/walter-griffin-7b80311'
344,b'Steven Bray',b'',b'',b'CIO at The Dupps Company',b'tps://www.linkedin.com/in/steven-bray-72541b29'
345,b'LinkedIn Member',b'',b'',b'',b''
346,b'Barb Ruth',b'',b'',b'Senior VP/CIO at The First Citizens National bank',b'tps://www.linkedin.com/in/barb-ruth-447b4014'
347,b'Bob Brooks',b'',b'',"b""Vice President and CIO at Stahls' Transfer Express""",b'tps://www.linkedin.com/in/bob-brooks-334a0713'
348,b'Barb Ruth',b'',b'',b'Senior VP/CIO at The First Citizens National Bank',b'tps://www.linkedin.com/in/barb-ruth-42551112'
349,b'Sean Harlow',b'Senior Tech / CIO',b'Traceroutes',b'CIO/Sr. VoIP Tech at Traceroutes',b'tps://www.linkedin.com/in/sean-harlow-12b22ab'
350,b'David Wolverton',b'',b'',"b'CIO at Mental Health Service for Clark and Madison Counties, Inc.'",b'tps://www.linkedin.com/in/david-wolverton-44a7176'
351,b'R. Michael Ujcich',b'',b'',"b'CIO at Proe Power Systems, LLC'",b'tps://www.linkedin.com/in/r-michael-ujcich-4a75324'
352,b'Bruce Petro',b'',b'',"b'CIO at Safeguard Properties, Inc.'",b'tps://www.linkedin.com/in/bruce-petro-810b843'
353,b'Sue Roth',b'',b'',b'CIO at Jewish Community Federation',b'tps://www.linkedin.com/in/sue-roth-9368823'
354,b'Rick Bates',b'',b'',b'CIO at United Midwest Savings Bank',b'tps://www.linkedin.com/in/rick-bates-2876521'
355,b'Sam Coursen',b'',b'',b'VP & CIO at NCR',b'tps://www.linkedin.com/in/sam-coursen-450a4b'
356,b'Mike Knellinger',b'',b'',b'CIO at CareSource Management Group',b'tps://www.linkedin.com/in/mike-knellinger-a01903'
357,b'Tom Knab',"b'CIO, Director of Academic, Research and Administrative Technology'","b'College of Arts and Sciences, Case Western Reserve Univerity'","b'CIO, Director of Academic, Research and Administrative Technology -- College of Arts and Sciences, CWRU'",b'tps://www.linkedin.com/in/tom-knab-6633b'
358,b'David Bayer',b'',b'',b'Vice President and CIO at Big Wave Communications',b'tps://www.linkedin.com/in/david-bayer-ab6413137'
359,b'LinkedIn Member',b'',b'',b'',b''
