,name,position,company,description,linkedin_url
148,b'Tanya Dansky',b'Chief Medical Officer',"b'Care1st Health Plan - Yes, its all about you.'",b'Chief Medical Officer at Care1st Health Plan',b'tps://www.linkedin.com/in/tanya-dansky-42801818'
149,b'David Davis',b'Vice President and Chief Quality Officer',"b""Children's Hospital Los Angeles (CHLA)""","b""Vice President and Chief Quality Officer at Children's Hospital Los Angeles""",b'tps://www.linkedin.com/in/david-davis-695a427'
150,b'Les Granow',b'',b'',b'Chief Financial Officer at Clover Health',b'tps://www.linkedin.com/in/lesgranow'
151,b'Pattie Soltero Sanchez',b'CHIEF NURSING OFFICER',b'Los Angeles County-Harbor/UCLA Medical Center',b'Chief Nursing Officer',b'tps://www.linkedin.com/in/pattie-soltero-sanchez-4b100a20'
152,b'Rick Rawson',b'Chief Strategist and Co-Founder',"b'HC2 Strategies, Inc.'","b'Chief Strategies and Co-Founder, HC2 Strategies, Inc.'",b'tps://www.linkedin.com/in/rick-rawson-287605b'
153,"b'Richard Cooke, MD'","b'Chief Medical Information Officer, Medical Directory and Faculty Physician'",b'Family Practice of Glendale',b'Chief Medical Information Officer & Medical Director',b'tps://www.linkedin.com/in/richard-cooke-md-07689ba5'
154,b'Derek Drake',b'',b'',b'Chief Nursing Officer at St. Francis Medical Center',b'tps://www.linkedin.com/in/derek-drake-209799125'
155,b'Derek Chao',b'',b'',b'Chief Clinical Officer at HealthCare Partners',b'tps://www.linkedin.com/in/derek-chao-1aa50210b'
156,b'Dr. Jennifer Wortham',b'Chief Executive Officer',b'University Preferred Health Partners',"b'Chief Administrative Officer, University Preferred Health Partners; Director, Desert Healthcare District'",b'tps://www.linkedin.com/in/dr-jennifer-wortham-782b392a'
157,b'Mike Nicholson',b'Chief Executive Officer',b'LivHOME',b'Chief Executive Officer & Chairman of the Board at LivHOME',b'tps://www.linkedin.com/in/mike-nicholson-10b51420'
158,b'LinkedIn Member',b'Chief Sales & Marketing Officer',b'U.S. HealthWorks',b'',b''
159,b'Pam Stahl',b'Chief Human Resources Officer',b'Providence Health and Services',"b'Chief Human Resources Officer, at Providence Health and Services- CA'",b'tps://www.linkedin.com/in/pam-stahl-402634b'
160,"b'Jared Giles, MHA, FACHE'",b'',b'',b'Chief Operating Officer at Southwest Healthcare System - UHS',b'tps://www.linkedin.com/in/jared-giles-mha-fache-0385a31'
161,b'Randolph Siwabessy',"b'Chief Financial Officer, USC Verdugo Hills Hospital'",b'Keck Medicine of USC',"b'Chief Financial Officer, USC Care Medical Group & Ambulatory Care Services and USC Verdugo Hills Hospital'",b'tps://www.linkedin.com/in/randolph-siwabessy-4591401'
162,b'Ann Chang',b'Chief Information Security Officer',b'UCLA Health Sciences',b'Chief Compliance Security Officer at UCLA Health Sciences',b'tps://www.linkedin.com/in/ann-chang-31b03a26'
163,b'Jessica Clements',"b'Chief Medical Physicist and Regional Radiation Safety Officer, Southern California Region'",b'Kaiser Permanente',"b'Chief Imaging Physicist and Regional RSO, Southern California Region Kaiser Permanente, SCPMG'",b'tps://www.linkedin.com/in/jessicaclements'
164,b'Steven Mohr',b'',b'',b'Chief Financial Officer - LA Market at Providence St. Joseph Health',b'tps://www.linkedin.com/in/steven-mohr-a26112129'
165,b'Fernando Munguia',b'',b'',b'Chief Executive Talent Management Officer at My Benefits 247 L.L.C.',b'tps://www.linkedin.com/in/fernando-munguia-97ab5bbb'
166,b'Alan Garrett',b'President & Chief Executive Officer',"b'St. Mary Medical Center, Providence St. Joseph Health'",b'President & Chief Executive Officer at St. Mary Medical Center',b'tps://www.linkedin.com/in/alangarrett'
167,b'William Sargeant',b'Chief Operating Officer',b'City of Hope',b'Chief Operating Officer at City of Hope',b'tps://www.linkedin.com/in/william-sargeant-25bb0970'
168,b'Christopher Rose',"b'Chief Clinical Officer, Radiation Oncology'",b'McKesson Specialty Health',"b'Chief Clinical Officer, Radiation Oncology, McKesson Specialty Health, US Oncology'",b'tps://www.linkedin.com/in/christopher-rose-b510ba13'
169,"b'Jonathan Aquino, CPHQ'",b'Corporate Chief Quality & Vice Compliance Officer',b'AHMC Healthcare',b'Corporate Chief Quality & Vice Compliance Officer at AHMC HealthCare',b'tps://www.linkedin.com/in/jonaquino'
170,b'Stephanie Hall',b'Chief Medical Officer',b'Keck Medical Center of USC',b'Chief Medical Officer at Keck Medicine of USC',b'tps://www.linkedin.com/in/stephanie-hall-687b1688'
171,b'Steve Meth',b'Chief Experience Officer',b'Prime Healthcare Services',"b'Chief Experience Officer at Prime Healthcare Management, Inc.'",b'tps://www.linkedin.com/in/steve-meth-55a7b569'
172,b'Michelle Mok',b'Chief Financial Officer',b'Redlands Community Hospital',b'Chief Financial Officer/Healthcare Executive',b'tps://www.linkedin.com/in/michelle-mok-0b332bb'
173,b'Elisabeth McLemore',"b'Chief, Colorectal Surgery'",b'Kaiser Permanente',"b'Chief, Colorectal Surgery at Kaiser Permanente Los Angeles Medical Center'",b'tps://www.linkedin.com/in/elisabeth-mclemore-9a476a64'
174,b'Wayne Sanner',b'Chief Operations Officer - Division 2',b'Rockport Healthcare Services',b'Chief Operations Officer - Division 2 Rockport Healthcare Services',b'tps://www.linkedin.com/in/wayne-sanner-92175262'
175,b'Lori Burnell',b'Senior Vice President Chief Nursing Officer',b'Valley Presbyterian Hospital',"b'Senior VP, Chief Nursing Officer'",b'tps://www.linkedin.com/in/lori-burnell-7b279644'
176,b'Scott Kaiser',b'Chief Innovation Officer',b'MPTF',b'Chief Innovation Officer at Motion Picture & Television Fund',b'tps://www.linkedin.com/in/scottkaisermd'
177,b'Dennis Knox',b'',b'',b'President and Chief Executive Officer at Mid-Columbia Medical Center',b'tps://www.linkedin.com/in/knoxdennis'
178,b'Tom Mapp',b'Chief Compliance Officer',b'L.A. Care Health Plan',"b'Chief Compliance Officer, L.A. Care'",b'tps://www.linkedin.com/in/tom-mapp-a24b5913'
179,b'Karen Walker Johnson',b'',b'',b'Chief Operations Officer Easy Choice Health Plan at WellCare Health Plans',b'tps://www.linkedin.com/in/karen-walker-johnson-68b8826'
180,b'Alex V.',b'Chief Operations Officer',b'.',b'Chief Operations Officer',b'tps://www.linkedin.com/in/alex-v-1715458'
181,b'Deborah Schneider',b'Chief Executive Officer',b'Staffing For Hire Inc.',b'Chief Executive Officer at Staffing For Hire',b'tps://www.linkedin.com/in/deborahmschneider'
182,b'LinkedIn Member',b'',b'',b'',b''
183,b'Brittany Ludwin',b'EVP and Chief Administrative Officer',b'My Benefits 247 L.L.C.',b'EVP and Chief Administrative Officer at My Benefits 247 L.L.C.--',b'tps://www.linkedin.com/in/brittany-ludwin-594742ba'
184,b'Mark Russell',b'',b'',b'Chief Financial Officer at Retina Institute of California',b'tps://www.linkedin.com/in/markrussell8'
185,b'David Allen',b'',b'',b'Chief Financial Officer at AHMC HealthCare',b'tps://www.linkedin.com/in/david-allen-34551220'
186,"b'E. Ann Lee, FACHE'",b'',b'',b'Chief Operating Officer at Glendale Memorial Hospital and Health Center',b'tps://www.linkedin.com/in/e-ann-lee-fache-0a324212'
187,"b'HEATHER DEL VILLAR, MSN, NP'",b'Chief Nurse Practitioner',b'CareMore Health Plan',"b'Chief Nurse Practitioner, Staff VP - Center of Excellence - CareMore, an Anthem Company'",b'tps://www.linkedin.com/in/heather-del-villar-msn-np-4b8b2b10'
188,b'Matthew Sandoval',b'',b'',b'Chief Deputy Director at Ventura County Health Care Agency',b'tps://www.linkedin.com/in/matthew-sandoval-7b73967'
189,b'Jeffrey Stewart',b'Chief Business Development Officer',b'North American Health Care',b'Chief Business Development Officer North American Health Care',b'tps://www.linkedin.com/in/jeffrey-stewart-9947504'
190,b'Basak Ertan',b'',b'',b'Chief Revenue Officer at Radiology Partners',b'tps://www.linkedin.com/in/basak-ertan-136a133'
191,"b'Quanna Batiste, DNP, HCSM, RN, NEA-BC'",b'',b'',b'Chief Nursing Officer Ambulatory Care at UCLA Health',b'tps://www.linkedin.com/in/quanna-batiste-dnp-hcsm-rn-nea-bc-83657141'
192,b'Richard Shemin',b'',b'',b'Chief of Cardiothoracic Surgery at UCLA Health System',b'tps://www.linkedin.com/in/richard-shemin-b006b61b'
193,b'Susan Brown',b'Senior vice President Patient Care Services and Chief Nursing Officer',b'City of Hope',b'Senior Vice President Patient Care Services and Chief Nursing Officer at City of Hope',b'tps://www.linkedin.com/in/susan-brown-14271219'
194,"b'M. Dave Hanson, MSN, RN, ACNS-BC, NEA-BC'",b'Chief Nursing Informatics Officer',b'Providence Health & Services',b'Chief Nursing Informatics Officer (CNIO)',b'tps://www.linkedin.com/in/m-dave-hanson-msn-rn-acns-bc-nea-bc-21181713'
195,b'Dale Surowitz',b'Chief Executive Officer',b'Providence Tarzana Medical Center',b'Chief Executive Officer',b'tps://www.linkedin.com/in/dale-surowitz-63899611'
196,b'Gregory Williams',b'',b'',b'Chief Financial Officer at PIH Health',b'tps://www.linkedin.com/in/gregory-williams-13a2241'
197,b'LinkedIn Member',b'Chief Legal Officer and Head of Human Resources',"b'Clinicas de Salud del Pueblo, Inc.'",b'',b''
198,"b'Dr. Sunny Bhatia, MD MMM FACC'",b'Corporate Chief Medical Officer',b'Prime Healthcare',b'Chief Medical Officer at Prime Healthcare Services',b'tps://www.linkedin.com/in/dr-sunny-bhatia-md-mmm-facc-175614117'
199,b'Davis Lee',b'',b'',b'Chief Medical Information Officer at PIH Health',b'tps://www.linkedin.com/in/davis-lee-a91aa22a'
200,b'Elizabeth Benson Forer',b'Chief Executive Officer',b'Venice Family Clinic',b'Chief Executive Officer Venice Family Clinic',b'tps://www.linkedin.com/in/elizabethbensonforer'
201,b'Anirudh Pisharody',b'Chief Operations Officer',b'Black Velvet Films',b'Chief Operations Officer & Co-Founder of Black Velvet Films',b'tps://www.linkedin.com/in/anirudh-pisharody-1a811aba'
202,b'Chris Ishida',b'',b'',b'Chief Technical Officer at SurgeryOS',b'tps://www.linkedin.com/in/chris-ishida-05472785'
203,b'Kevin Lynch',b'',b'',b'Chief Information Officer at Los Angeles County Department of Health Services',b'tps://www.linkedin.com/in/kevin-lynch-86043222'
204,b'Howard Saner',b'',b'',b'Chief Executive Officer at Riverside Physician Network',b'tps://www.linkedin.com/in/howard-saner-349b87a'
205,b'Joan Brown',"b'Chief Data Officer, Department of Surgery'",b'University of Southern California',b'Chief Data Officer',b'tps://www.linkedin.com/in/joan-brown-234b9a7'
206,b'Steve Ager',b'',b'',b'Chief Development Officer at National Veterinary Associates',b'tps://www.linkedin.com/in/steve-ager-8033707'
207,b'Lani Dickinson',b'',b'',b'Western Region Chief Nursing Executive at Tenet Healthcare',b'tps://www.linkedin.com/in/lanidickinson'
208,"b'Margarita Loeza, MD'",b'',b'',b'Chief Medical Information Officer at Venice Family Clinic',b'tps://www.linkedin.com/in/margarita-loeza-md-8061793'
209,b'Scott Shulman',b'Chief Financial Officer',b'National Veterinary Associates',"b'Chief Financial Officer at National Veterinary Associates, Inc.'",b'tps://www.linkedin.com/in/scott-shulman-1045b11'
210,b'Cathy Hughes',"b'Chief Operating Officer, Medicare Solutions'",b'Centene Corporation & Health Net Inc.',"b'Chief Operating Officer, Medicare Solutions'",b'tps://www.linkedin.com/in/cathy-hughes-562a401'
211,b'Melissa Howard',b'Chief Nurse Executive - Foothill Presbyterian Hospital and Intercommunity Hospital',b'Citrus Valley Health Partners',b'Chief Nurse Executive at Foothill Presbyterian Hospital',b'tps://www.linkedin.com/in/melissa-howard-8a962b99'
212,b'Barbara Zelinski',b'Regional Executive Director - Chief Operating Officer',b'Kaiser Permanente',b'Executive Director - Chief Operating Officer at Kaiser Permanente',b'tps://www.linkedin.com/in/barbara-zelinski-7974b215'
213,"b'Elizabeth Cochran, FACHE'",b'',b'',b'Chief Operating Officer at Providence Health & Services',b'tps://www.linkedin.com/in/elizabeth-cochran-fache-34163011'
214,b'Roger Miller',b'',b'',b'Chief Marketing Officer at Shield Healthcare',b'tps://www.linkedin.com/in/rogerpmiller'
215,b'Debra Grant',b'',b'',b'Chief Nursing Executive at Kaiser Permanente',b'tps://www.linkedin.com/in/debra-grant-8a924041'
216,b'McLaughlin Kathryn',b'',b'',b'Chief Nursing Officer/Chief Operations Officer at Physicians for Healthy Hospitals Inc.',b'tps://www.linkedin.com/in/mclaughlin-kathryn-b7991132'
217,b'Andy Belichkov',b'',b'',b'Chief Operating Officer at St. Jacob Hospice',b'tps://www.linkedin.com/in/andybelichkov'
218,b'Cristal Ricks-Mackay',b'Chief Operating Officer',"b""Banner Desert Medical Center & Cardon Children's Jospital""",b'Chief Operations Officer',b'tps://www.linkedin.com/in/cristalmackay'
219,"b'Jeremy Orr MD,MPH'",b'',b'',b'Chief Medical Officer at Stanson Health',b'tps://www.linkedin.com/in/jeremyorrmd'
220,b'Mike Castillo',b'',b'',"b'Chief Strategy Officer, Physician Integration at Dignity Health'",b'tps://www.linkedin.com/in/mike-castillo-3917b74'
221,b'Clifford Daniels',b'',b'',b'Senior Vice President / Chief Strategy Officer at Methodist Hospital of Southern California',b'tps://www.linkedin.com/in/clifford-daniels-b3bb7962'
222,"b'Tae Kim, M.D.'",b'Chief Medical Officer',"b'University of California, Riverside School of Medicine'","b'UC Riverside SOM - Chief Medical Officer, UCR Health'",b'tps://www.linkedin.com/in/tae-kim-m-d-5078535a'
223,b'David Morony',b'Chief Financial Officer',b'Casa Colina Hospital and Centers for Healthcare',b'Chief Financial Officer - Casa Colina Hospital and Centers for Healthcare',b'tps://www.linkedin.com/in/david-morony-58076920'
224,b'John Blenkinsopp',b'',b'',b'Chief Nursing Officer / Administrator at Chino Valley Medical Center',b'tps://www.linkedin.com/in/john-blenkinsopp-33750619'
225,b'Vincent Trac',b'',b'',b'District Chief Operating Officer at Kindred Healthcare',b'tps://www.linkedin.com/in/vincent-trac-8255b418'
226,b'Wah-chung Hsu',b'',b'',b'Chief Financial Officer at San Antonio Community Hospital',b'tps://www.linkedin.com/in/wah-chung-hsu-254b2216'
227,b'Austin Manning',b'',b'',b'Chief Operating Officer at Los Robles Hospital and Medical Center',b'tps://www.linkedin.com/in/austin-manning-a77b197'
228,"b'Derek Berz, MHA, CMAC, FACHE'",b'',b'',"b'Senior Vice President, Chief Administrative Officer at Torrance Memorial Medical Center'",b'tps://www.linkedin.com/in/derek-berz-mha-cmac-fache-a13ab45'
229,b'Paul Biberkraut',b'',b'',b'VP Finance & Chief Financial Officer at Inter Valley Health Plan',b'tps://www.linkedin.com/in/paul-biberkraut-8b01683'
230,b'Olaf Neumann',b'',b'',"b'Chief Operations Officer/Chief Information Officer at Inland Behavioral and Health Services, Inc.'",b'tps://www.linkedin.com/in/olafn'
231,b'Hal Yee',b'',b'',b'Chief Medical Officer at Los Angeles County Department of Health Services',b'tps://www.linkedin.com/in/hal-yee-b9532bb8'
232,b'James Uli',b'',b'',"b""Chief Financial Officer at Providence St. John's Health Center""",b'tps://www.linkedin.com/in/james-uli-89890036'
233,b'Nick Lymberopoulos',b'Chief Financial Officer - Hospital Division',"b'Providence Health & Services, Southern California'",b'Chief Financial Officer - Hospital Division at Providence Health & Services - Southern California',b'tps://www.linkedin.com/in/nick-lymberopoulos-08343a16'
234,b'Paul Hudson',b'Chief Administrative Transformation Officer',b'USC University Hospital',b'Chief of Revenue Cycle Operations at Keck Medicine of USC',b'tps://www.linkedin.com/in/paul-hudson-0a9367b'
235,b'Paul Steinke',b'',b'',b'Chief Financial Officer at Providence Holy Cross Medical Center',b'tps://www.linkedin.com/in/paul-steinke-41b0a18'
236,b'Guillermo Diaz',b'Chief Medical Information Officer',b'Los Angeles Department of Health Services - Ambulatory Care Network',b'Chief Medical Information Officer at the Los Angeles Department of Health Services - Ambulatory Care Network',b'tps://www.linkedin.com/in/guillermo-diaz-90a0398'
237,b'Dustin Tyler',b'Chief Operations Officer & Co-Founder',b'MeboGlobal',b'Chief Operations Officer & Co-Founder at HarmonyHealthPlus+ & MeBoGlobal',b'tps://www.linkedin.com/in/dustin-tyler-a5a049127'
238,"b'Adel Syed, MPPA'",b'',b'',b'Chief Development Officer at UMMA COMMUNITY CLINIC',b'tps://www.linkedin.com/in/adelsyed'
239,b'Karen Faulis',b'',b'',b'Chief Executive Officer at Hi Desert Medical Center',b'tps://www.linkedin.com/in/karen-faulis-03790422'
240,b'Janet Nix',b'',b'',b'Chief Organizational Development Officer at IEHP',b'tps://www.linkedin.com/in/janet-nix-63893918'
241,b'Larissa Stepanians',b'',b'',b'Chief Operating Officer at Los Angeles Jewish Home',b'tps://www.linkedin.com/in/larissa-stepanians-713a097'
242,b'Rhonda Bean',b'Chief Operations Officer',"b'Los Angeles Department of Health Services (Martin Luther King Jr., Outpatient Center)'",b'Chief Operations Officer',b'tps://www.linkedin.com/in/rhonda-bean-013a066'
243,b'Gabe Bullaro',b'',b'',b'Associate Chief Operating Officer at Los Robles Hospital and Medical Center',b'tps://www.linkedin.com/in/gabe-bullaro-711a73'
244,b'Roland Santos',b'',b'',b'Chief Nursing Officer at Sherman Oaks Hospital',b'tps://www.linkedin.com/in/roland-santos-143a80115'
245,b'Howard Davis',b'Chief Medical Officer',b'Providence Health & Services',b'Chief Medical Officer',b'tps://www.linkedin.com/in/howard-davis-58b91980'
246,b'Amit Dhyani CSM SSBBP',b'Sr. Director & Chief of Staff',b'Kaiser Permanente',"b'Sr. Director / Chief of Staff, Strategy & Operations'",b'tps://www.linkedin.com/in/amitdhyani'
247,b'Michelle Sayre',b'Chief Nursing Officer',b'Ventura County Medical Center',b'Chief Nursing Officer',b'tps://www.linkedin.com/in/michelle-sayre-8627b219'
248,b'Tracey Fernandez',b'',b'',b'Vice President/Chief Financial Officer at St. Mary Medical Center',b'tps://www.linkedin.com/in/tracey-fernandez-45841112'
249,b'Helene Beilman-Werner',b'Chief Executive Officer',"b'ZYMEDA Provider Solutions, Inc.'",b'Chief Executive Officer',b'tps://www.linkedin.com/in/helene-beilman-werner-8637559'
250,"b'Mark Gamble, FACHE'",b'',b'',b'Senior Vice President/Chief Operating Officer at Hospital Association of Southern California',b'tps://www.linkedin.com/in/mark-gamble-fache-285653139'
251,b'Deborah Berry',b'',b'',"b'Senior Vice President of Quality and Patient Safety; Chief Quality Officer at Prospect Medical Holdings, Inc.'",b'tps://www.linkedin.com/in/deborah-berry-9547a171'
252,b'Jonathan Rodrigues',b'Chief Business Officer',b'Allzone Management Solutions',b'Chief Business Officer - Allzone Management Solutions',b'tps://www.linkedin.com/in/jonathan-rodrigues-92020956'
253,b'Carl J. Flanagan',b'',b'',b'Chief Financial Officer & Compliance Officer at La Paz Regional Hospital',b'tps://www.linkedin.com/in/carl-j-flanagan-13576824'
254,"b'Leslie Jakubovich, ITIL, CBET, ICC'",b'',b'',b'Associate Director Biomedical Engineering Chief Technology Office at CHLA',b'tps://www.linkedin.com/in/leslie-jakubovich-itil-cbet-icc-97156724'
255,"b'Richard ""Dick"" Allen'",b'',b'',b'Chief Executive Officer at Palmdale Regional Medical Center',b'tps://www.linkedin.com/in/richardleeallen'
256,"b'Eva Balint, MD, MS'",b'',b'',"b'Interim Chief Medical Officer, PHS Southern California Medical Groups and Foundations at Providence Health & Services'",b'tps://www.linkedin.com/in/eva-balint-md-ms-08a86713'
257,b'Paul Watkins',b'',b'',"b'Chief Administrative Officer, Santa Monica - UCLA Medical Center at UCLA Health System'",b'tps://www.linkedin.com/in/paul-watkins-358aa011'
258,b'Nzhde Agazaryan',b'Chief of Clinical Medical Physics',b'UCLA Health System',b'Professor of Radiation Oncology and Chief of Clinical Medical Physics at UCLA',b'tps://www.linkedin.com/in/nzhde-agazaryan-a804431'
259,b'Elizabeth Cabana',b'Chief Emergency Medicine Scribe',b'ScribeAmerica',b'Chief Emergency Medicine Scribe at Cedars-Sinai Marina del Rey Hospital',b'tps://www.linkedin.com/in/elizcabana'
260,b'Harmik Soukiasian',"b'Chief, Thoracic Surgery. Cedars-Sinai Medical Center'",b'Cedars-Sinai',"b'Chief, Thoracic Surgery. Cedars-Sinai Medical Center'",b'tps://www.linkedin.com/in/harmik-soukiasian-0a978457'
261,b'Bernard Klein',b'',b'',b'Chief Executive at Providence Holy Cross Medical Center',b'tps://www.linkedin.com/in/bernard-klein-80ba3b38'
262,b'Julie Hudman',b'',b'',b'Chief Executive Officer at Saban Community Clinic',b'tps://www.linkedin.com/in/julie-hudman-70504128'
263,b'Deborah Carver',b'Chief Nursing Officer',b'Providence Health & Services',b'Chief Nursing Officer',b'tps://www.linkedin.com/in/deborah-carver-29314b1b'
264,b'Keith wilson',b'',b'',b'Chief Medical Officer at Molina Healthcare',b'tps://www.linkedin.com/in/keith-wilson-24b261110'
265,"b'Joe Chaffin, MD'",b'Chief Medical Officer',b'LifeStream Blood Center',"b'Creator and Editor, Blood Bank Guy (BBGuy.org); Chief Medical Officer, LifeStream Blood Center'",b'tps://www.linkedin.com/in/joechaffin'
266,b'Annette Greenwood',b'Chief Nursing Officer',b'HCA Far West Division',b'Chief Nursing Officer Riverside Community Hospital HCA',b'tps://www.linkedin.com/in/annette-greenwood-30435b3a'
267,b'Nawaz Jadavji',b'',b'',b'Chief Analytics Officer at AMC Health',b'tps://www.linkedin.com/in/nawazj'
268,b'Matt Haberman',b'Chief Information Officer',b'Medical Specialties Managers',b'',b'tps://www.linkedin.com/in/matt-haberman-69a1007'
269,b'Christopher Keene',b'Executive Director & Chief of Staff - Regional Information Technology Operations (RITO)',b'Kaiser Permanente Information Technology',"b'Executive Director & Chief of Staff, Kaiser Permanente IT'",b'tps://www.linkedin.com/in/christopherkeene1'
270,b'Ginny Kim',b'VP Corporate Integrity Program and Chief Compliance Officer',b'Cedars-Sinai Health System',b'VP Corporate Integrity Program and Chief Compliance Officer at Cedars-Sinai Medical Center',b'tps://www.linkedin.com/in/ginny-kim-64ba4b1'
271,b'Karen Hansberger',b'Chief Medical Officer',b'White Memorial Medical Center',b'Chief Medical Officer',b'tps://www.linkedin.com/in/karen-hansberger-57225367'
272,b'Luis Castro',b'',b'',b'Chief Human Resources Officer at El Centro Regional Medical Center',b'tps://www.linkedin.com/in/luis-castro-4599b051'
273,b'Winston Doerschuk',b'',b'',b'Chief Executive Officer at Kick Addiction LLC',b'tps://www.linkedin.com/in/winston-doerschuk-460774103'
274,b'Lakshmi Dhanvanthari',b'',b'',b'Chief Medical Officer at Health Plan of San Joaquin',b'tps://www.linkedin.com/in/lakshmi-dhanvanthari-09b65972'
275,b'LinkedIn Member',b'',b'',b'',b''
276,b'Dr. David Swearingen',"b'Optometrist, Chief of Staff'",b'Spectrum Eyecare Optometry Inc',"b'Chief of Staff Spectrum Eyecare, Statewide Director; Board of Directors Spectrum Medical Mgmt'",b'tps://www.linkedin.com/in/dr-david-swearingen-92659a34'
277,b'Patrick Reinhard',b'',b'',b'Chief Clinical Officer at Promise Healthcare East LA/Suburban',b'tps://www.linkedin.com/in/patrick-reinhard-519b8524'
278,b'LinkedIn Member',b'',b'',b'',b''
279,b'Jon Zilkow',b'Chief Financial Officer',b'Southwest Healthcare System at UHS',b'Chief Financial Officer - Southwest Healthcare System at UHS',b'tps://www.linkedin.com/in/jon-zilkow-766781a'
280,b'Terry Pickering',b'',b'',"b'Chief of Clinical Applications, Associate Administrator of Nursing and Clinical Informatics at University of Southern California'",b'tps://www.linkedin.com/in/terry-pickering-225687a'
281,b'Richard Frankenstein',b'Chief Medical Officer',b'Hollywood Presbyterian Medical Center',b'Chief Medical Officer',b'tps://www.linkedin.com/in/richard-frankenstein-b9b89a9'
282,b'Eileen Fisler',b'Chief Financial Officer',b'Palmdale Regional Medical Center',b'Chief Financial Officer',b'tps://www.linkedin.com/in/eileen-fisler-0b65ba9'
283,"b'Sommer Kaskowitz, MSN, FNP-BC'",b'Chief Clinical Officer',b'Central City Community Health Center',b'Chief Clinical Officer & Chief Nursing Officer at Central City Community Health Center',b'tps://www.linkedin.com/in/sommer-kaskowitz-msn-fnp-bc-9a474b8'
284,b'Ruth Watson',b'',b'',b'Chief Operating Officer at Gold Coast Health Plan',b'tps://www.linkedin.com/in/ruth-watson-0968797'
285,b'Mike Runquist',b'Chief Compliance Officer',b'Retina Institute of California/Acuity Eye Specialists',b'Chief Compliance Officer at Retina Institute of California',b'tps://www.linkedin.com/in/mike-runquist-5387475'
286,b'David Cantrell',b'',b'',"b'Chief Financial Officer at West Hills Hospital, HCA'",b'tps://www.linkedin.com/in/david-cantrell-9795595'
287,b'John Fisher',b'',b'',"b'Chief Medical Officer at Martin Luther King, Jr. Community Hospital'",b'tps://www.linkedin.com/in/john-fisher-8983455'
288,b'LinkedIn Member',b'Chief Operations Officer',b'Adara Oaks Manor',b'',b''
289,b'Shawn Sheffield',b'Chief Strategy and System Devlopment Officer',b'Keck Medical Center of USC',b'Chief Strategy and System Development Officer at Keck Medicine of USC',b'tps://www.linkedin.com/in/shawn-sheffield-0196aa54'
290,b'Kevan Pickrel',b'Chief Medical Officer',b'Sound Physicians',b'Regional Chief Medical Officer',b'tps://www.linkedin.com/in/kevan-pickrel-75732b50'
291,b'James Theiring',b'',b'',b'Chief Executive Officer at Mission Community Hospital',b'tps://www.linkedin.com/in/james-theiring-30a5053b'
292,"b'Carol Howland MSN, RN, NE-BC'",b'Chief Nurse Executive',b'Kaiser Permanente Baldwin Park Medical Center',b'Chief Nurse Executive',b'tps://www.linkedin.com/in/carol-howland-msn-rn-ne-bc-46651934'
293,"b'Mark A. Urquhart,MBA'",b'Chief Operating Officer',b'Kaiser Permanente',"b'Chief Operating Officer ,Kaiser Permanente SCAL, South Bay'",b'tps://www.linkedin.com/in/mark-a-urquhart-mba-92227224'
294,b'Doug Kleam',b'',b'',b'Administrator/Chief Operating Officer at Providence Holy Cross Medical Center',b'tps://www.linkedin.com/in/doug-kleam-53a5a614'
295,b'Ernie Schwefler',b'',b'',b'Chief Contracting Officer at Keck Medicine of USC',b'tps://www.linkedin.com/in/ernie-schwefler-b07685b'
296,b'Judy Pugach',b'Chief Nursing Officer',b'PIH Health',b'Chief Nursing Officer',b'tps://www.linkedin.com/in/judy-pugach-4a88968'
297,b'Seth Ellis',b'',b'',b'Chief Operating Officer at Exer - More Than Urgent Care',b'tps://www.linkedin.com/in/seth-ellis-046a956'
298,b'Dr. Meaghan Ellis',"b'Chief, Community Health and Nursing Services, FQHC Health Center Director'",b'San Bernardino County Department of Public Health',"b'Chief, Community Health and Nursing Services'",b'tps://www.linkedin.com/in/dr-meaghan-ellis-75a506111'
299,b'Elizabeth Zuanich',b'',b'',b'South Bay Chief Financial Officer at Providence Health & Services',b'tps://www.linkedin.com/in/elizabeth-zuanich-b2627051'
300,b'Neil Rotter',b'',b'',b'Chief Strategy Officer at Accredited Home Health Services',b'tps://www.linkedin.com/in/neil-rotter-a1163218'
301,b'Samuel A. Skootsky',b'Chief Medical Officer',b'UCLA Faculty Practice Group & Medical Group (UCLA Health)',b'Chief Medical Officer UCLA Faculty Practice Group & Medical Group (UCLA Health)',b'tps://www.linkedin.com/in/samuel-a-skootsky-78097510'
302,b'Joe Acosta',b'Chief Operating Officer',b'Wilmington Community Clinic',"b'Chief Operating Officer, Wilmington Community Clinic'",b'tps://www.linkedin.com/in/joe-acosta-0ab35a7'
303,b'Deborah Pease',b'Associate Administrator Professional Services & Chief Compliance Officer',b'Arrowhead Regional Medical Centerr',b'Associate Administrator Professional Services & Chief Compliance Officer at Arrowhead Regional Medical Center',b'tps://www.linkedin.com/in/deborah-pease-5991607'
304,b'Justin Rice',b'Internal Medicine/Pediatrics Chief Resident',b'University of Southern California/LAC+USC Medical Center',b'Internal Medicine/Pediatrics Chief Resident Physician at University of Southern California/LAC+USC Medical Center',b'tps://www.linkedin.com/in/justinpaulrice'
305,b'Belle Nishimura',b'',b'',"b'Chief Operating Officer at White Wings Hospice , Inc'",b'tps://www.linkedin.com/in/belle-nishimura-98049b125'
