,name,position,company,description,linkedin_url
214,b'Tim Farris',b'Vice President of Information Technology and CIO',b'Southern California University of Health Sciences',b'',b'tps://www.linkedin.com/in/tim-farris-a0940612'
215,b'Darren Carrier',b'Vice President - CIO',b'ClemCorp',b'Information Security and Assurance',b'tps://www.linkedin.com/in/cardinal177'
216,b'Venu Pallerla',b'Deputy CIO',b'ODJFS',b'Information Technology Professional with an architecture mindset!',b'tps://www.linkedin.com/in/venu-pallerla-8a36a01'
217,"b""Sandro D'Amicone""",b'General Management and/or CIO/VP/Director Information Technolgy',b'Currently seeking new opportunities',"b'Building Brand Equity through Innovation, Transformational Leadership and Exceptional Customer Service'",b'tps://www.linkedin.com/in/enterprisingleader'
218,b'Matt Bernard',b'CIO',b'One Click Technology Group',"b'Code, Data, Bots, DevOps and Automation'",b'tps://www.linkedin.com/in/occsceo'
219,b'Michael Goins',b'Interim CIO',b'Large Midwest Financial',b'Microsoft Consulting Services -Skype For Business -Express Route Design and Architecture at Microsoft',b'tps://www.linkedin.com/in/michael-goins-836b0158'
220,b'Don McCoy',"b'Vice President & CIO, Technology Services'",b'Core Elements',"b'Modern-day, customer focused, and quality oriented technology services and business operations executive'",b'tps://www.linkedin.com/in/dmccoyjr'
221,b'Mark Buckman',b'CEO/CIO',b'easeon',b'Information Technology Consultant',b'tps://www.linkedin.com/in/markbuckman'
222,b'LinkedIn Member',"b'Global IT - Sr Data Analyst, Office of the CIO'",b'General Motors',b'',b''
223,b'Todd Moritz',b'CIO',"b'Union Hardware, Inc'","b'Consultant Manager at Guide Technologies, LLC'",b'tps://www.linkedin.com/in/toddfmoritz'
224,b'Mike Coutinho',b'Co-Founder and CIO',"b'Innovate IP, Inc.'",b'Sr. Systems Manager',b'tps://www.linkedin.com/in/mike-coutinho-609ab7'
225,b'Jason S.',b'CIO',"b'InetSolution, Inc.'",b'Founder & Director',b'tps://www.linkedin.com/in/jasonsherrill'
226,b'James McGahhey',b'Co Owner | CIO | Systems Administrator',b'The Penderel Group LLC.',b'Servers and Networking Specialist.',b'tps://www.linkedin.com/in/jamesmcgahhey'
227,b'LinkedIn Member',b'Co-Founder & CIO',b'Broad Impact',b'',b''
228,"b'Joseph Hobbs, CHCIO, MBA'",b'Healthcare CIO - Epic Alliance',b'NetApp',b'Providing Epic Customers The Most Complete Data Management Solution In The Market',b'tps://www.linkedin.com/in/josephhobbscio'
229,b'Kenny Rogers',b'Partner / CFO / CIO',b'SKLG Group',b'Director Consulant at BNI NE Ohio',b'tps://www.linkedin.com/in/kennyrogers881'
230,b'LinkedIn Member',b'Asst CIO of Technology',b'City of Columbus',b'',b''
231,b'Benjamin M. Zechar',b'CIO',"b'Interlink, LLC DBA: Interlink Advantage'","b'at Interlink, LLC DBA: Interlink Advantage'",b'tps://www.linkedin.com/in/bzechar'
232,b'LinkedIn Member',"b'CTO, CIO'",b'DetroitExposure',b'',b''
233,b'LinkedIn Member',"b'Senior Analyst - HFM Support, Adient - Office of CIO'",b'Adient',b'',b''
234,b'Paul Rourke',"b'Office of the CIO, Business Development Specialist'",b'General Motors',"b'Staff, General Motors Information Technology'",b'tps://www.linkedin.com/in/paul-rourke-13417aa'
235,b'Robert De Roeck',b'CIO / Lead Trainer',b'Global Data Inc',b'Principal IT Training Specialist EdCert',b'tps://www.linkedin.com/in/robertderoeck'
236,b'LinkedIn Member',b'CIO Hep Desk Analyst',b'Pomeroy',b'',b''
237,b'LinkedIn Member',b'CEO of Meals CIO of Events',b'Salubrious Events and Meals',b'',b''
238,b'Michael McGill',b'Retired Health CIO',b'Independent',b'Independent',b'tps://www.linkedin.com/in/michael-mcgill-28a9203'
239,b'Rich Lucas',b'Site Executive/CIO',b'Siemens/Weirton Medical Center',b'at',b'tps://www.linkedin.com/in/rich-lucas-75242b1'
240,b'LinkedIn Member',b'CIO',b'Intraspire',b'',b''
241,b'Deb Connor',b'CIO',"b'Health Technology Services, Inc.'",b'I deliver successful data responses to regulatory compliance and audit requests for Healthcare clients.',b'tps://www.linkedin.com/in/deb-connor-598650a'
242,b'LinkedIn Member',"b'CIO and ""bottle washer""'",b'Seahorse Productiona',b'',b''
243,b'Linda Malicki Abar',b'Partner & Managing Director | IT Strategy & Planning | Infrastructure & Operations | CIO CTO Advisor',b'The Malicki Group',"b'Managing Director at The Malicki Group, LLC'",b'tps://www.linkedin.com/in/lindaabar'
244,b'Matt Hunter',"b'Co Founder, CIO'",b'QPSteno',"b'Chief Project Officer at iVThree, Inc'",b'tps://www.linkedin.com/in/matthewjhunter'
245,"b'Courtney Kern, MBA, MS-ISM, PMP'","b'Vice President, Senior Product Manager - TSG Office of the CIO'",b'BNY Mellon',"b'Vice President, Technology Product Management'",b'tps://www.linkedin.com/in/courtney-kern-mba-ms-ism-pmp'
246,b'LinkedIn Member',b'CIO',b'Minder Planning Group',b'',b''
247,b'Asif Kidwai',b'CIO',b'Assist Management Health Service Inc at IT',"b'Sr. Systems Analyst at IT and Owner, InnovativeTechPlus LLC'",b'tps://www.linkedin.com/in/asif-kidwai-65b7053'
248,b'Douglas Johnson',"b'Owner, CIO'",b'Informatics Services',"b'IT Manager, Office of the Indiana State Public Defender'",b'tps://www.linkedin.com/in/douglas-johnson-541333a'
249,b'LinkedIn Member',b'CIO',b'Cequent',b'',b''
