,name,position,company,description,linkedin_url
202,Terry Hill,Vice President for Performance Strategy,Hill Physicians Medical Group,"Vice President, Medical Group Services at Hill Physicians Medical Group",https://www.linkedin.com/in/terry-hill-7391641/
203,Matt Perdue,Vice President of Financial Planning and Development,Stanford Health Care - University Healthcare Alliance,Vice President of Strategic Planning and Development at Stanford Health Care,https://www.linkedin.com/in/matt-perdue-01a102/
204,LinkedIn Member,Senior Vice President --Affiliate Operations,UCSF Health,,
205,LinkedIn Member,,,,
206,LinkedIn Member,,,,
207,"William ""Bill"" Sugiyama",Vice President of EMS Client Services West,Intermedix,"Vice President of EMS West Client Services, Intermedix",https://www.linkedin.com/in/billsugiyama/
208,Marc Lamonica,,,"Vice President, Finance at Sutter Health: West Bay Region",https://www.linkedin.com/in/marc-lamonica-6793424/
209,Julia Prebilich,,,Vice President at Garrison-Randall Executive Search,https://www.linkedin.com/in/juliaprebilich/
210,"Joshua Szarek, MBA, PMP, 6-Sigma Black Belt",Vice President of Operations,Sound Physicians,Vice President of Operations,https://www.linkedin.com/in/joshuaszarek/
211,Syed Zaidi,Vice President Corporate Quality & Regulatory Affairs and Chief Compliance Officer,MedPlast Inc.,"Vice President, Corporate Quality & Regulatory Affairs and Chief Compliance Officer",https://www.linkedin.com/in/syed-zaidi-a22199100/
212,Tony Clark,,,Vice President of Client Development at Propeller Health,https://www.linkedin.com/in/toclark/
213,Richard Fessler,"Vice President Operations, Pharmacy Optimization",McKesson,"Vice President, Operations, McKesson Pharmacy Optimization",https://www.linkedin.com/in/richard-fessler-7904a725/
214,Samuel Stolpe,"Vice President, Private Sector",Scientific Technologies Corporation,"Vice President, Private Sector at STC",https://www.linkedin.com/in/samuelstolpe/
215,John Garcia,,,"Vice President, Government Relations at Kaiser Permanente",https://www.linkedin.com/in/john-garcia-a4698011/
216,Steve Sweetman,,,"Vice President of Managed Care at Access Medical, Inc.",https://www.linkedin.com/in/stevesweetman/
217,Nancy Buono Cartwright,,,"Vice President, Communications at Kaiser Permanente",https://www.linkedin.com/in/nancy-buono-cartwright-a548579/
218,Jillian Thomas,Vice President Ancillary Services and Care Coordination,Mills-Peninsula Medical Center,"Vice President, Ancillary Services and Care Coordination at Mills-Peninsula Medical Center, Sutter Health",https://www.linkedin.com/in/jillian-thomas-1783318/
219,Shasta Addessi,,,"Vice President, Clinical Service Lines at Mills-Peninsula Health Services, Sutter Health",https://www.linkedin.com/in/shasta-addessi-1579977/
220,Stacey Zanetti,"Area Vice President, Sales, CA",Kaiser Permanente,"Area Vice President, Sales at Kaiser Permanente",https://www.linkedin.com/in/stacey-zanetti-6708287/
221,Karen Anderson,,,Owner/Vice President at ABA Physical Therapy Associates,https://www.linkedin.com/in/karen-anderson-381a6240/
222,Vanetta Van Cleave,,,Vice President Finance at Alameda Health System,https://www.linkedin.com/in/vanetta-van-cleave-34b79829/
223,Dave Nyburg,,,Vice President at Kaiser Permanente,https://www.linkedin.com/in/dave-nyburg-2712a17/
224,David Miller,,,Vice President of Sales at Presidiohealth,https://www.linkedin.com/in/david-miller-5a14576/
225,Doug Nelson,"Vice President - Development, Construction & Real Estate Services",UCSF Benioff Children's Hospital Oakland,"Vice President - Development, Construction, & Real Estate Services at UCSF Benioff Children's Hospital Oakland",https://www.linkedin.com/in/doug-nelson-3504a55/
226,Suzanne Moore,"Area Vice President, Field Service-West Coast",STERIS Corporation,"Area Vice President, Field Service",https://www.linkedin.com/in/suzanne-moore-a11997b/
227,Dennis Dabney,,,Senior Vice President - National Labor Relations & OLMP at Kaiser Permanente,https://www.linkedin.com/in/dennisdabney/
228,Anna Thomas,Vice President & Senior Consultant,The Kinetix Group - Care Delivery Division,Vice President at The Kinetix Group,https://www.linkedin.com/in/annarenethomas/
229,LinkedIn Member,,,,
230,LinkedIn Member,Vice President of Managed Care Services,Satellite Healthcare / WellBound,,
231,John Rhine,Senior Vice President Healthcare Services,Medical HR LLC,Senior Vice President Healthcare Services,https://www.linkedin.com/in/johnrhine/
232,Tracy Sklar,,,Senior Vice President Quality & Patient Experience at Dignity Health,https://www.linkedin.com/in/tracy-sklar-688ba426/
233,Gaguik khachatourian,"Vice President, Operations",University Healthcare Alliance,"Vice President, Operations University Healthcare Alliance",https://www.linkedin.com/in/gaguik-khachatourian-41514119/
234,Pablo Bravo Vial,,,Vice President Community Health at Dignity Health,https://www.linkedin.com/in/pablo-bravo-vial-a635244/
235,Dominique Lee,Vice President of Patient Services,Planned Parenthood Mar Monte,Vice President of Patient Services,https://www.linkedin.com/in/dalee6/
236,Michael Choo,"Chief Medical Officer, Senior Vice President",Paradigm Management Services,Senior Vice President & Chief Medical Officer,https://www.linkedin.com/in/michael-choo-6b8b6b49/
237,Anne Cao,,,"Vice President, Enterprise Delivery at MedeAnalytics Inc",https://www.linkedin.com/in/anne-cao-0b319312/
238,Amy McLaughlin,Vice President Strategy,MedAmerica,"Vice President, Strategy",https://www.linkedin.com/in/amy-mclaughlin-6a1412a/
239,Tom Mann,"Vice President, Business Development",FALCK USA,"Vice President, Business Development at FALCK Northern California",https://www.linkedin.com/in/tom-mann-454a579/
240,LinkedIn Member,,,,
241,Jeff Passaro,,,"Vice President, Product Performance at Health Net",https://www.linkedin.com/in/jeff-passaro-b848503/
242,Jacob Asher,"Vice President and Chief Medical Officer, Commercial Division",Anthem Blue Cross,"Vice President and Chief Medical Officer, Commercial Business",https://www.linkedin.com/in/jacob-asher-686596/
243,Israel Villaseñor,,,Executive Vice President of Sales and Business Development at IMD Path,https://www.linkedin.com/in/israel-villase%C3%B1or-4a9b5596/
244,Robynn Van Patten,Chief Legal Officer/ Senior Vice President,Community Medical Centers,"Chief Legal Officer, Sr. Vice President, Community Medical Centers",https://www.linkedin.com/in/robynn-van-patten-7b358042/
245,Marty Ardron,Vice President Continuum of Care,Kaiser Permanente,Vice President Continuum of Care Kaiser Permanente,https://www.linkedin.com/in/marty-ardron-43b5aa20/
246,Sue Johansen,Vice President of Sales,A Place for Mom,"Vice President of Sales, A Place for Mom",https://www.linkedin.com/in/sue-johansen-08b87218/
247,Eileen Kahn,,,Vice President Care Management at Sutter Health,https://www.linkedin.com/in/eileen-kahn-6105a217/
248,"Roger Herritz, PE, LEED AP, EDAC","Senior Vice President, Project and Development Services - National Healthcare Practice Lead",JLL,"Senior Vice President, National Healthcare Practice Lead",https://www.linkedin.com/in/roger-herritz-pe-leed-ap-edac-2b221913/
249,Brian Davis,,,Vice President of Operations at Vitas Healthcare,https://www.linkedin.com/in/brian-davis-336b4183/
250,"Edward Battista, MS, SPHR-CA, GPHR, SHRM-SCP","Vice President, Human Resources",HCA,"Vice President, Human Resources, Hospital Corp. of America",https://www.linkedin.com/in/edward-battista-ms-sphr-ca-gphr-shrm-scp-312b9365/
251,Sheila Garner,,,Division VIce President Operations at Brookdale Senior Living,https://www.linkedin.com/in/sheila-garner-48343b21/
252,Diana Palacio,Vice President of Business Development,National Medical Staffing,Executive Labor Relations Consultant and Vice President of Business Development,https://www.linkedin.com/in/diana-palacio-2a212019/
253,Sterling Moore,Regional Vice President,Global Atlantic Financial Group Limited,Regional Vice President at Global Atlantic Financial Group,https://www.linkedin.com/in/sterling-moore-0b004919/
254,Susan Hallett,Vice President Strategic Partnerships & Innovation,Blue Shield of California,Vice President Strategic Partnership and Innovations,https://www.linkedin.com/in/susan-hallett-989b6b17/
255,Vince Sanchez,,,"Vice President, Operational Excellence at UnitedHealthcare",https://www.linkedin.com/in/vincesanchez/
256,Karen Mitchell,,,Group Vice President at MedeAnalytics,https://www.linkedin.com/in/karen-mitchell-a154532/
257,Leslie Francis,,,"Vice President, Finance Strategy and Management at Kaiser Permanente",https://www.linkedin.com/in/leslie-francis-a569011/
258,Ronda C.,"Vice President, Regional Sales","Atirix Medical Systems, Inc.",Vice President Regional Sales at Atirix Medical Systems,https://www.linkedin.com/in/rondakcarlson/
259,Molly Lenz,"Senior Vice President, Product Delilvery & Strategy",Zelis Healthcare,"Senior Vice President, Product Delivery & Strategy at Zelis Healthcare",https://www.linkedin.com/in/molly-lenz-235413/
260,Kevan Corbett,,,"Vice President, GPO Operations at McKesson Specialty Health",https://www.linkedin.com/in/kevan-corbett-4ab196/
261,Scott Lipsitz,"Co-Founder, Executive Vice President of Corporate Development","Vizi Health Solutions, Inc.","Co-Founder and Executive Vice President of Corporate Development at Vizi Health Solutions, Inc.",https://www.linkedin.com/in/scott-lipsitz-84195548/
262,Grace Ibe RN BSN MSN,"Vice President,Patient Experience","Good Samaritan San Jose, CA","Vice President, Patient Experience at Good Samaritan Hospital",https://www.linkedin.com/in/graceibe/
263,David Veneziano,,,Executive Vice President at American Cancer Society,https://www.linkedin.com/in/david-veneziano-9655b011/
264,LinkedIn Member,,,,
265,Debbie Mackey,,,Vice President of Patient Experience at HCA - Regional Medical Center of San Jose,https://www.linkedin.com/in/debbie-mackey-14394b3/
266,LinkedIn Member,,,,
267,Carolyn Glaser,,,Vice President for Strategy and Operations at The Center for Health Design,https://www.linkedin.com/in/cequist/
268,Brandon Eastman-King,,,Vice President of Human Resources & Facility Compliance Officer at Watsonville Community Hospital,https://www.linkedin.com/in/brandon-eastman-king-518804132/
269,Mai Mai Cantos,,,Vice President at Health Career Connection,https://www.linkedin.com/in/mai-mai-cantos-21803a15/
270,Paul White,,,Vice President at Securitas Security Services USA,https://www.linkedin.com/in/pauldwhite/
271,Susan Harmon,,,"Regional Vice President, Sales at athenahealth",https://www.linkedin.com/in/susan-harmon-608110b/
272,Jill Sullivan,"Vice President, Hospital Transformation",Lucile Packard Children's Hospital,Vice President at Lucile Packard Children's Hospital at Stanford,https://www.linkedin.com/in/jill-sullivan-8226516/
273,"James Yee, MD, Ph.D.",Executive Vice President and Chief Medical Officer,CareDx,Executive Vice President and Chief Medical Officer,https://www.linkedin.com/in/james-yee-md-ph-d-2a17315/
274,Justine Zilliken,"Assistant Vice President, Specialty &Surgical Services",NorthBay Healthcare,"Assistant Vice President, Specialty & Surgical Services at NorthBay Healthcare",https://www.linkedin.com/in/justine-zilliken-4035914/
275,Ty Lawson,,,"Vice President, National Market Solutions at Kaiser Permanente",https://www.linkedin.com/in/ty-lawson-2965023/
276,Sallie Kennedy,Vice President of Regulatory Affairs and Compliance,Alere Home Monitoring,Vice President of Regulatory Affairs and Compliance at Alere Home Monitoring,https://www.linkedin.com/in/sallie-kennedy-64924a/
277,LinkedIn Member,Vice President Human Resources,UCSF Benioff Children's Hospital Oakland,,
278,Tim Boozan,,,Vice President GPO Services (Unity) at McKesson,https://www.linkedin.com/in/tim-boozan-aa68ba91/
279,Robert Guerin,Vice President Sales,Radiometer,Vice President Sales,https://www.linkedin.com/in/robert-guerin-2251599/
280,Abby Bourhis,,,Vice President of Home Care and Support Services at Institute on Aging,https://www.linkedin.com/in/abbybourhis/
281,Dewey Howell,,,"Vice President, Clinical Applications at First Databank (FDB)",https://www.linkedin.com/in/deweyhowell/
282,LinkedIn Member,,,,
283,Gary Kaplan,Vice President of Operations,"Excel MSO, LLC","Vice President of Operations, Excel MSO LLC",https://www.linkedin.com/in/gary-kaplan-500b9847/
284,LinkedIn Member,,,,
285,LinkedIn Member,,,,
286,Francine Cummings,Vice President (VP),"Purple Communications, Inc","Senior Vice President (SVP), Acting Chief Operating Officer (COO), Telecommunications, Healthcare, Marketing",https://www.linkedin.com/in/francine-cummings/
287,Andrew Majit,"Regional Vice President of Sales, CA and HI",WidexUSA,,https://www.linkedin.com/in/andrewmajit/
288,Gary May,,,Vice President at Stanford Health Care/Stanford Children's Health,https://www.linkedin.com/in/gary-may-ba0a9310/
289,LinkedIn Member,"Vice President, Business Development",Stanford Health Care,,
290,Eric Jolly,Vice President | Audit,CHAN Healthcare,Vice President Internal Audit at CHAN Healthcare | Healthcare risk consulting expert | Writer | Speaker,https://www.linkedin.com/in/jollyeric/
291,Tim Tight,Vice President of Finance,American Gas & Technology,"Vice President, Finance at American Gas & Technology",https://www.linkedin.com/in/timtight/
292,Stacey Culbreath,"Vice President, Perioperative Services",UCSF Medical Center,"Vice President, Perioperative Services",https://www.linkedin.com/in/stacey-culbreath-b5808050/
293,Tera Clizbe,"Vice President of Sales, National Labor and Trust",Anthem,"Vice President of Sales, National Labor and Trust",https://www.linkedin.com/in/tera-clizbe-47755611/
294,Michael Fink,Network Vice President of Facilities and Support Services,Hospitals & Health Systems,Network Vice President of Facilities - Hospitals and Health Systems -Facilities and Support Management,https://www.linkedin.com/in/michael-fink-a01879a/
295,Khar Kameda,,,Vice President of Investments at Sutter Health,https://www.linkedin.com/in/khar-kameda-2901014/
296,David Oppegard,,,"Vice President, Client Services at Sutter Physician Services",https://www.linkedin.com/in/david-oppegard-7825531/
297,Clifford L.,,,Vice President of Planning at Stanford Children's Health | Lucile Packard Children's Hospital Stanford,https://www.linkedin.com/in/clifford-l-1393331/
298,Zeinab Donner,,,Regional Vice President at Atria Senior Living,https://www.linkedin.com/in/zeinab-donner-14152891/
299,LinkedIn Member,,,,
300,LinkedIn Member,"Vice President Sales, Payer Markets","OptumRx, a UnitedHealth Group Company",,
301,Max Reynolds,Vice President and Deputy General Counsel,John Muir Health,Senior Vice President & General Counsel,https://www.linkedin.com/in/max-reynolds-616aaba/
302,Gail White,,,Vice President Total Rewards at Dignity Health,https://www.linkedin.com/in/whitegail/
303,Derek Quinn,Vice President Audit and Compliance,John Muir Health,Vice President Audit & Compliance,https://www.linkedin.com/in/derek-quinn-6057b64/
304,Supina Mapon,"Senior Vice President, Advisory Services Business Practice Leader and Health Market Leader",CannonDesign,Senior Vice President at CannonDesign,https://www.linkedin.com/in/supina-mapon-8604a1/
305,Michael Ciullo,"Vice President, Sales & Marketing",MedaPoint,"Vice President, Sales & Marketing",https://www.linkedin.com/in/michael-ciullo-aa814640/
306,Paul Kulas,Regional Vice President Northern California Region,Adventist Health Physician Services,Regional Vice President of Physician Services at Adventist Health,https://www.linkedin.com/in/paul-kulas-9858073b/
307,Greg Brown,,,"Vice President, Legal Transactions at Sutter Health",https://www.linkedin.com/in/greg-brown-7354725/
308,LinkedIn Member,Vice President Information Systems,NCPHS,,
309,Linda Lockyer,,,"Vice President, Enterprise Contracting at Cardinal Health",https://www.linkedin.com/in/linda-lockyer-bb851a1/
310,LinkedIn Member,,,,
311,Keith Sannes,,,"Vice President, Internal Audit at Kaiser Permanente",https://www.linkedin.com/in/keith-sannes-4b855413/
312,"Jenna Fischer, CPPS","Vice President, Quality Improvement and Patient Safety",Hospital Council of Northern & Central California,"Vice President, Education, Quality and Patient Safety at Hospital Council of Northern & Central California",https://www.linkedin.com/in/jenna-fischer-cpps-804bb5b/
313,"Therese Crossett, MPA, PMP",,,"Vice President, Market Development at OptumCare",https://www.linkedin.com/in/therese-crossett-mpa-pmp-8a40aba/
314,LinkedIn Member,Vice President/CFO National Facilities Services,Kaiser Permanente,,
315,Doug Lee,Vice President Client Engagement,Cotiviti,"Vice President Client Engagement at Cotiviti Healthcare, A Division of Cotiviti",https://www.linkedin.com/in/doug-lee-77a9315/
316,LinkedIn Member,,,,
317,LinkedIn Member,,,,
318,David Neapolitan,Vice President of Finance - University HealthCare Alliance,Stanford Health Care,Vice President of Finance - University HealthCare Alliance,https://www.linkedin.com/in/david-neapolitan-7412a95/
319,Jessica Friedeman,"Vice President, Solutions Engineering",eVariant,"Vice President, Solutions Engineering",https://www.linkedin.com/in/jessica-friedeman-67a4274/
320,"Trever Burgon, PhD",,,Vice President at QURE Healthcare,https://www.linkedin.com/in/treverburgon/
321,Kerry Policy Groth,"Vice President, North Bay Region","TheraCare, Inc.","Vice President, North Bay Region at TheraCare",https://www.linkedin.com/in/kerry-policy-groth-923134a4/
322,LinkedIn Member,,,,
323,LinkedIn Member,,,,
324,LinkedIn Member,,,,
325,Joseph Cookinham,Territory Vice President Managed Services,McKesson,Territory Vice President Managed Services,https://www.linkedin.com/in/josephcookinham/
326,John Duncan,Senior Vice President of Government Relations,Western Dental,Senior Vice President of Government Relations for Western Dental,https://www.linkedin.com/in/john-duncan-1643247/
327,Aarti Shah,"Vice President, Rehabilitation Services",Windsor Healthcare/SnF Management,"Vice President, Rehabilitation Services at",https://www.linkedin.com/in/aarti-shah-9728312/
328,Enitan Adesanya,"Vice President, Risk Management & Compliance",Kaiser Permanente,Vice President and Risk Executive,https://www.linkedin.com/in/enitan-adesanya-81bb701/
329,John Carpentier,,,Vice President of Operations at Aegis Living,https://www.linkedin.com/in/john-carpentier-64a6aa1/
330,LinkedIn Member,,,,
331,LinkedIn Member,,,,
332,David Nix,,,Area Vice President of Sales at Z-Medica,https://www.linkedin.com/in/david-nix-6734149/
333,Greg Winters,,,Vice President at Cerner Corporation,https://www.linkedin.com/in/greg-winters-04ba078/
334,LinkedIn Member,Regional Vice President - Northern California,Fresenius Medical Care,,
335,LinkedIn Member,,,,
336,James Wade,,,Budget & Forecast Mgr - IT Finance Vice President at Bank of the West,https://www.linkedin.com/in/jameswade1/
337,LinkedIn Member,Regional Vice President of Operations,Satellite Healthcare / Wellbound,,
338,Ishwari Venkataraman,Vice President Strategy Business Development,Alameda Health System,"Vice President, Strategic Planning and Business Development",https://www.linkedin.com/in/ishwari-venkataraman-941b6635/
339,Surinder Yadav,Vice President,CEP America,"Vice President, CEP America",https://www.linkedin.com/in/surinder-yadav-463b534/
340,Kimberly Jensen Moore,Regional Vice President Of Operations,"BriovaRx Home Infusion Solutions, formerly AxelaCare",Regional Vice President of Operations at BriovaRx Infusion Services (formerly AxelaCare),https://www.linkedin.com/in/kimberly-jensen-moore-2095202/
341,Maithy Nguyen,Internal Vice President,Volunteers for Medical Outreach,Internal Vice President of VMO,https://www.linkedin.com/in/maithy-nguyen-24717910a/
342,LinkedIn Member,"Vice President (VP), Operations",LTP Care Continuum,,
343,LinkedIn Member,"Executive Assistant to the Vice President and Chief Financial Officer, National Facilities Services",Kaiser Permanente,,
344,LinkedIn Member,,,,
345,Matthew Beehler,NCR Associate Vice President of Strategy and Business Development,Adventist Health,"Associate Vice President of Strategy and Business Development at Adventist Health, Northern California Region",https://www.linkedin.com/in/matthew-beehler-26b47435/
346,LinkedIn Member,"Executive Assistant to SVP, Strategy and Operations & VP, Strategic Operations -Optum Corporate",Optum | UnitedHealth Group,,
347,LinkedIn Member,,,,
348,LinkedIn Member,,,,
349,LinkedIn Member,,,,
350,Steve Huddleston,"Vice President, Public Affairs",NorthBay Healthcare,Vice President at NorthBay Healthcare,https://www.linkedin.com/in/steve-huddleston-a698b18/
351,Allison Everman,Vice President Marketing and Communications,HCA -Good Samaritan Hospital,"Vice President, Marketing and Communications at HCA-Good Samaritan Hospital",https://www.linkedin.com/in/allison-everman-b41667121/
352,Doreen Maples,Vice President Quality/Compliance,Stanford Health Care ValleyCare,Vice President Quality/Compliance at Stanford Health Care - ValleyCare,https://www.linkedin.com/in/doreen-maples-3bb58582/
353,LinkedIn Member,"Vice President Clinical Services, Client Development, Regulatory Affairs/ Co Founder BATA","Westmed Ambulance, Bay Area Training Academy (BATA)",,
354,Manoog Hadeshian,"Vice President, National Medicare Finance",Kaiser Permanente,"Vice President, National Medicare Finance - Analytic Services",https://www.linkedin.com/in/manoog-hadeshian-35335624/
355,Sarah Miller,"Vice President, Enterprise Transformation | Strategy Implementation/PMO Lead",Sutter Health,"Vice President, Enterprise Transformation | Strategy Implementation",https://www.linkedin.com/in/sarah-miller-45b88021/
356,Tom Wood,,,District Vice President at Kindred Healthcare,https://www.linkedin.com/in/tom-wood-59292b18/
357,Laura Kazaglis,Vice President of Primary Care Operations,John Muir Physician Network at John Muir Health,"Vice President, Primary Care Operations John Muir Physician Network",https://www.linkedin.com/in/laura-kazaglis-6846b712/
358,Kenneth Manzella,,,Vice President at Gentell,https://www.linkedin.com/in/kenneth-manzella-1a849a11/
359,LinkedIn Member,Vice President of Clinical,Ekso Bionics,,
360,LinkedIn Member,,,,
361,Cole Hooper,Associate Vice President,MedeAnalytics,"Associate Vice President, Provider Services",https://www.linkedin.com/in/cole-hooper-73654a4/
362,Ken Diashyn,,,Vice President Business Development at Centre for Neuro Skills,https://www.linkedin.com/in/ken-diashyn-7909ba/
363,J. Patrick Smyth,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/j-patrick-smyth-8b340/
364,LinkedIn Member,Senior Vice President,ztwealth,,
365,LinkedIn Member,,,,
366,Susan McPherson,Vice President of Quality Assurance and Regulatory Affairs,Oakmont Senior Living,Vice President of Quality Assurance and Regulatory Affairs-Oakmont Senior Living,https://www.linkedin.com/in/susan-mcpherson-45559782/
367,LinkedIn Member,Vice President - Supply Chain Management,Daughters of Charity Health System,,
368,Anita Zuniga,,,Vice President Patient Care Services Northern California at Kaiser Permanente,https://www.linkedin.com/in/anita-zuniga-8b869536/
369,JoAnn Yohn,,,"Vice President , RevWorks at Cerner Corporation",https://www.linkedin.com/in/joann-yohn-a523572b/
370,Deborah Sorondo,"Senior Vice President, Finance & Administration, Planned Parenthood Northern California",Planned Parenthood Federation of America,"Senior Vice President, Finance & Administration, Planned Parenthood Northern Californa",https://www.linkedin.com/in/deborah-sorondo-06645327/
371,LinkedIn Member,Vice President of Human Resources Sutter Santa Cruz,Sutter Health,,
372,Laura Milano,,,Vice President at Telecare Corporation,https://www.linkedin.com/in/laura-milano-7a50568/
373,Leslie Kelsay,,,"Vice-President, Marketing & Communications at Good Samaritan Hospital",https://www.linkedin.com/in/leslie-kelsay-9527147/
374,Kristen Ringer,Regional Vice President,Medline Industries,Regional Vice President,https://www.linkedin.com/in/kristen-ringer-6a64002/
375,LinkedIn Member,,,,
376,LinkedIn Member,,,,
377,Benson Yang,Area Vice President,Option Care,"Area Vice President, Operations",https://www.linkedin.com/in/benson-yang-275b4366/
378,Suzy Cliff,,,Revenue Cycle Vice President at Sutter Health,https://www.linkedin.com/in/suzy-cliff-81aa4362/
379,Debra Pendergast,,,Senior Vice President Patient Care Services at John Muir Health,https://www.linkedin.com/in/debra-pendergast-31085036/
380,LinkedIn Member,"Vice President, Operations Petaluma Valley Hospital",St Joseph's Health System-Sonoma County,,
381,LinkedIn Member,Regional Vice President,"Surgery Partners, LLC",,
382,Del France,"Vice President, Operations",GCX Corporation,Vice President of Operations at GCX,https://www.linkedin.com/in/del-france-a4012a15/
383,Kathie Campbell,Vice President Operations,"Hospital Systems, Inc (HSI)",Vice President Operations @ HSI,https://www.linkedin.com/in/kathie-campbell-5105578/
384,LinkedIn Member,Vice President,Lash Group,,
385,LinkedIn Member,,,,
386,John J. Feldman Jr.,,,"Vice President at FIRM Revenue Cycle Management Services, Inc.",https://www.linkedin.com/in/johnjfeldmanjr/
387,Laurie Anderson,,,"Vice President, Clinical Operations at Paradigm Management Services, LLC",https://www.linkedin.com/in/laurie-anderson-5b01b52/
388,LinkedIn Member,"Vice President, TeamCare",Delta Health Systems,,
389,Philip Young,Vice President and Assistant General Counsel,Kaiser Foundation Health Plan,"Vice President, Assistant General Counsel and Practice Group Manager at Kaiser Foundation Health Plan",https://www.linkedin.com/in/philip-young-35262352/
390,Deborah Romer,"Vice President, National Service Quality",Kaiser Permanente,Vice President at Kaiser Permanente,https://www.linkedin.com/in/deborah-romer-b1558b44/
391,Christina Fernandez,,,Senior Vice President Mission Integration and Spirituality at Dignity Health,https://www.linkedin.com/in/christina-fernandez-a4751436/
392,Ted Goad,,,Vice President of Human Resources at Pathways Home Health & Hospice,https://www.linkedin.com/in/ted-goad-5b208115/
393,Jamie Thorpe,,,Vice President Business Development at TheraCare,https://www.linkedin.com/in/jamie-thorpe-5846a590/
394,Dwain Connolly,,,Vice President of FP&A at Telecare Corporation,https://www.linkedin.com/in/dwain-connolly-8979438/
395,Jake Reason,,,"Vice President, Medicare Set-Aside Services at EK Health Services",https://www.linkedin.com/in/jake-reason-b979717/
396,LinkedIn Member,Regional Vice President of Community Operations,Silverado,,
397,LinkedIn Member,"Vice President, Community Living Services",Institute on Aging,,
398,LinkedIn Member,Executive Assistant to Vice President of Emerging Business,John Muir Physician Network,,
399,Martin Brotman,,,"Senior Vice President Education, Research & Philanthropy at Sutter Health",https://www.linkedin.com/in/martin-brotman-16145746/
400,LinkedIn Member,,,,
401,Danit McBride,,,"Vice President at Chancellor Health Care, Inc.",https://www.linkedin.com/in/danit-mcbride-4884459/
402,Khaja Zafarullah,"Vice President, Marketing and Business Development",RemedyMD,"Vice President, marketing & Business Development",https://www.linkedin.com/in/khaja-zafarullah-807b351/
403,Roselyn Manalo-McCormack,,,"Vice President of Quality Assurance at Trinity Management Services Organization, LLC.",https://www.linkedin.com/in/roselyn-manalo-mccormack-422931126/
404,Diana Hatamian,Vice President of the Women's Club Water Polo Team,UC Davis Campus Recreation and Unions,Vice President of the Women's Club Water Polo Team at UC Davis Campus Recreation and Unions,https://www.linkedin.com/in/diana-hatamian/
405,Michelle Z.,Vice President,International Microfinance: Poverty Alleviation for Capital Sufficiency,Vice President and Co-founder at International Microfinance: Poverty Alleviation for Capital Sufficiency (IMPACS),https://www.linkedin.com/in/michelle-z-522781116/
406,Hong-Sze Yu,,,"Vice President, Board and Corporate Governance & Assistant Secretary at Kaiser Permanente",https://www.linkedin.com/in/hong-sze-yu-b9b19a85/
407,David Serrano Sewell,Regional Vice President,Hospital Council of Northern & Central California,"Regional Vice President, Hospital Council of Northern & Central California",https://www.linkedin.com/in/david-serrano-sewell-94a02047/
408,Michael Emard,,,"Vice President, Project Development at Brown & Toland Physicians",https://www.linkedin.com/in/michael-emard-90398546/
409,LinkedIn Member,,,,
410,LinkedIn Member,,,,
411,Rebecca Rozen,,,Regional Vice President at Hospital Council of Northern & Central California,https://www.linkedin.com/in/rebecca-rozen-b1415029/
412,LinkedIn Member,"Executive Vice President, TeamHealth West",TeamHealth,,
413,LinkedIn Member,,,,
414,"Angela Collins, RN MBA",,,Area Vice President of Operations - Hospice at Kindred at Home,https://www.linkedin.com/in/angelacollinsmba/
415,LinkedIn Member,,,,
416,"Sally Saba MD, MBA","Vice President, Operations Performance and Compliance. Diversity and Inclusion.",Kaiser Permanente,"Vice President, Operations Performance and Compliance. Diversity and Inclusion. Kaiser Foundation Health Plan.",https://www.linkedin.com/in/sally-saba-md-mba-01838710/
417,LinkedIn Member,,,,
418,Gregg Young,Vice President Health Systems,Vocera Communications,Vice President at Vocera Communications,https://www.linkedin.com/in/gregg-young-3488836/
419,Bill Bullard,,,Senior Vice President at The Abaris Group,https://www.linkedin.com/in/billbullard/
420,Mark Borer,Vice President of Quality Systems,Donor Network West,Vice President of Quality Systems at California Transplant Donor Network,https://www.linkedin.com/in/mark-borer-69a19081/
421,LinkedIn Member,Executive Coordinator to the Vice President of Institutional Quality,UCSF Benioff Childrens Hospi at UCSF Benioff Children's Hospital Oakland,,
422,LinkedIn Member,"Vice President, Account Management",Cigna Healthcare,,
423,LinkedIn Member,,,,
424,Laurel Shearer,,,Executive Vice President at Lumedx,https://www.linkedin.com/in/laurel-shearer-930b6618/
425,Kim Cox,,,Regional Vice President at United Healthcare,https://www.linkedin.com/in/kim-cox-b0784816/
426,LinkedIn Member,,,,
427,Robert Drewniak,Vice President Strategy and Advisory Services,Hayes Management Consulting,Vice President at Hayes Management Consulting,https://www.linkedin.com/in/robert-drewniak-32b4064/
428,Lisa Koltun,,,Vice President at Kaiser Health Plan,https://www.linkedin.com/in/lisa-koltun-1623511/
429,LinkedIn Member,Vice President & GM NorCal,LabCorp,,
430,Mary Ortalda,,,Vice President of Operations at SleepQuest,https://www.linkedin.com/in/mary-ortalda-7703/
431,Kitty Bruning,,,Vice President of Hospital Board at Mendocino Coast Health District,https://www.linkedin.com/in/kitty-bruning-aa0995b8/
432,LinkedIn Member,,,,
433,Bruce Johnson,,,Chief Operating Officer/Vice President at Eldercare Services,https://www.linkedin.com/in/bruce-johnson-9b468961/
