,name,position,company,description,linkedin_url
206,b'Brent Brazell',"b'Vice President, Chief Learning Officer'",b'Froedtert Health',b'Training and Organizational Development',b'https://www.linkedin.com/in/brent-brazell-a460b416/'
207,b'LinkedIn Member',b'Chief Recruiting Officer',b'Kappa Alpha Theta',b'',b''
208,b'Kimberly Stapelfeldt',b'Chief Clinical Services Officer',b'Aurora Health Care',b'Senior Administrator at Aurora Health Care Medical Group',b'https://www.linkedin.com/in/kimberly-stapelfeldt-91702a13/'
209,b'Laura Hanoski',b'Chief Executive',b'Heroes for Healthcare',b'Owner at Premier Physician Services LLC',b'https://www.linkedin.com/in/laura-hanoski-75645089/'
210,b'David Chaudier',b'Chief Executive Officer / Hospital Administrator',b'LifeCare Hospitals',b'CEO / Hospital Administrator at LifeCare Hospitals of Wisconsin',b'https://www.linkedin.com/in/david-chaudier-62411742/'
211,b'Gary Balcerzak',b'Chief Clinical Services Officer',b'Aurora Health Care',"b'Vice President, Operations at Aurora Health Care'",b'https://www.linkedin.com/in/gary-balcerzak-5062798/'
212,b'Holly Schmidtke',b'Vice President /Chief Nurse Executive',b'Aurora Health Care',"b""Vice President Operations- Aurora St. Luke's Medical Center""",b'https://www.linkedin.com/in/holly-schmidtke-07b87ab/'
213,b'Carolyn MacIver',b'Chief Executive Officer',b'NuMedika',"b'Health Care Entrepreneur, Emerging Markets'",b'https://www.linkedin.com/in/carolyn-maciver-72a9bb12/'
214,b'LinkedIn Member',b'Chief of Neurological Surgery',b'CLEMENT J Zablocki Va Med Ctr',b'',b''
215,b'Natalya Clayman',b'Chief Nursing Officer',b'Eastcastle Place',b'Healthcare Executive',b'https://www.linkedin.com/in/natalya-clayman-1bb998111/'
216,b'LinkedIn Member',b'Chief Operating Officer',b'Wheaton Franciscan Healthcare',b'',b''
217,b'Leslie Kolowith',b'Chief Administrative Officer',"b'Access HealthNet, LLC'",b'Co Founder at Access HealthNet',b'https://www.linkedin.com/in/leslie-kolowith-3385133b/'
218,b'LinkedIn Member',b'Chief Executive Officer',b'Watertown Regional Medical Center',b'',b''
219,"b'Gregory Buran, MD'",b'Chief Medical Officer',b'Network Health WI',b'CMO at Network Health',b'https://www.linkedin.com/in/gregory-buran-md-26363511/'
220,"b'Len Scarpinato,DO,MS,SFHM,FACPE'",b'Interim Market Chief Medical Officer',b'ChenMed',"b'Director,Hospitalist Center of Expertise'",b'https://www.linkedin.com/in/len-scarpinato-do-ms-sfhm-facpe-88266615/'
221,b'Kyle Fromm JD MHA CHC',b'Chief Compliance and Privacy Officer',"b'Advanced Pain Management, LLC'","b'Experienced professional in Healthcare Compliance, Quality, and Risk.'",b'https://www.linkedin.com/in/kyle-fromm-jd-mha-chc-11761011/'
222,b'Thomas Sobocinski',b'President/Chief Executive Officer/Owner',"b'Cardinal Points Group, Incorporated'","b'Health Care Industry Entrepreneur, Executive, Consultant and Trustee.'",b'https://www.linkedin.com/in/thomas-sobocinski-7bb3b71b/'
223,b'Fred Freitag',b'Editor in Chief',b'Journal of Migraine Management',b'Associate Professor at Medical College of Wisconsin',b'https://www.linkedin.com/in/fredfreitag/'
224,b'Emily Penner',b'Chief Marketing Officer',b'Patient Care: Health Care Advocacy',"b'Vice President of Account Management, DirectPath'",b'https://www.linkedin.com/in/emilypenner/'
225,"b'Alicia Modjeska RN, BSN, MA'",b'Chief Operations Officer',b'Milwaukee County Behavorial Health Division',b'Healthcare Consultant',b'https://www.linkedin.com/in/alicia-modjeska-rn-bsn-ma-25944422/'
226,b'LinkedIn Member',b'Contracted Chief Marketing Officer',b'Lutheran Social Services of WI & Upper MI',b'',b''
227,b'Brian Weyker',b'Fire Chief',b'FREDONIA VOLUNTEER FIRE DEPARTMENT INC',"b""Manager - Facilities and Maintenance with Medxcel Facilities Management at Columbia St. Mary's""",b'https://www.linkedin.com/in/brian-weyker-780a6a59/'
228,b'Debi Burzynski',b'Executive Assistant to the Chief Medical Officer',b'Wheaton Franciscan Healthcare',b'Executive Assistant to the COO and CCO at Ascension Wisconsin',b'https://www.linkedin.com/in/debi-burzynski-61997539/'
229,b'Michael Maier',b'Chief Financial Officer',"b'Rainbow Hospice Care, Inc.'",b'Hospice Finance Executive',b'https://www.linkedin.com/in/michael-maier-80194a16/'
230,b'LinkedIn Member',b'Crew Chief Paramedic',b'Valders Fire & Rescue',b'',b''
231,b'LinkedIn Member',b'Chief Strategy Officer',"b'Concepts in Diversity, LLC'",b'',b''
232,b'Jamie Avdeev',"b'Enterprise Change Project Manager, Office of the Enterprise Chief Medical Officer'",b'Froedtert Health',b'Enterprise Change Project Manager at Froedtert Health',b'https://www.linkedin.com/in/jamie-avdeev-83652446/'
233,b'Robert Stone',b'Chief Radiology Resident',b'Barnes-Jewish Hospital',b'Radiology Resident at Barnes-Jewish Hospital',b'https://www.linkedin.com/in/robert-stone-2695ba45/'
234,b'M. Williams',b'Administrative Associate to the Chief Scientific Director/Division Chief',b'Medical College of Wisconsin',b'Administrative Associate at Medical College of Wisconsin/CIBMTR',b'https://www.linkedin.com/in/m-williams-a5a47a71/'
235,b'LinkedIn Member',b'Chief Medical Officer',b'Watertown Regional Medical Center',b'',b''
236,b'Carlos Figueroa Castro',"b'Chief, Infection Prevention'",b'Froedtert and St. Joseph Hospital',"b'Assistant Professor, Infectious Diseases at Medical College of Wisconsin'",b'https://www.linkedin.com/in/carlosfigueroacastro/'
237,b'LinkedIn Member',b'Administrative Section Chief',b'Captain James A. Lovell Federal Health Care Center',b'',b''
238,b'LinkedIn Member',b'Fire Chief',b'Woodland Fire Department',b'',b''
239,"b'Guillermo Martinez-Torres, MD, FCAP, FASCP'","b'Chief, Pathology and Laboratory Medicine'",b'Orthopaedic Hospital of Wisconsin',"b'President, North Shore Pathologists, SC'",b'https://www.linkedin.com/in/guillermo-martinez-torres-md-fcap-fascp-65a99b11/'
240,b'Victor Stanford',b'Chief Executive Officer',b'CiceroLogic Solutions',b'Senior Living Specialist at Omnicare a CVS Company',b'https://www.linkedin.com/in/victor-stanford-0a49b827/'
241,b'LinkedIn Member',"b'CEO, Maintanence Engineer & Chief Financial Officer'",b'Harvancik Household',b'',b''
242,b'LinkedIn Member',b'Clinical Exercise Physiologist-Chief CV Technician',b'Zablocki VA Medical Center',b'',b''
243,b'LinkedIn Member',"b'Section Chief, Pediatric Pathology'",b'Medical College of Wisconsin',b'',b''
244,b'LinkedIn Member',b'Assistant Chief of EMS/ Firefighter',b'Wales Genesee Fire Department',b'',b''
245,b'LinkedIn Member',b'Chief Flight Nurse & Interim Transport System Director',b'Flight For Life',b'',b''
246,b'LinkedIn Member',b'Chief Chocolatier',b'Erin Chocolates',b'',b''
247,b'Dori Ann Bischmann',b'President and Chief Psychologist',b'Aging & Mental Health Associatiates',b'Owner/lead Psychologist at Aging & Mental Health Associates',b'https://www.linkedin.com/in/dori-ann-bischmann-ab54933a/'
248,b'LinkedIn Member',b'Chief Executive Officer',b'Redeeming Hearts Home Care Agency LLC',b'',b''
249,b'LinkedIn Member',b'Chief MRI Technologist',b'Enhanced Medical Imaging',b'',b''
