,name,position,company,description,linkedin_url
208,b'LinkedIn Member',b'',b'',b'',b''
209,b'LinkedIn Member',b'',b'',b'',b''
210,b'Bertha Garza',b'',b'',b'Vice President of Operations at Regency Nursing and Rehabilitation Centers',b'tps://www.linkedin.com/in/bertha-garza-46017955'
211,b'LinkedIn Member',b'',b'',b'',b''
212,b'LinkedIn Member',b'',b'',b'',b''
213,"b'Charles Thompson, CPA'",b'VIce President-Finance and Adminiatration',b'ONR',b'Vice President-Finance and Administration',b'tps://www.linkedin.com/in/charles-thompson-cpa-1679769'
214,b'LinkedIn Member',b'',b'',b'',b''
215,b'LinkedIn Member',b'',b'',b'',b''
216,b'LinkedIn Member',b'',b'',b'',b''
217,b'LinkedIn Member',b'',b'',b'',b''
218,b'LinkedIn Member',b'',b'',b'',b''
219,b'LinkedIn Member',b'',b'',b'',b''
220,b'LinkedIn Member',b'',b'',b'',b''
221,b'LinkedIn Member',b'',b'',b'',b''
222,b'LinkedIn Member',b'',b'',b'',b''
223,b'LinkedIn Member',b'',b'',b'',b''
224,b'LinkedIn Member',b'',b'',b'',b''
225,b'LinkedIn Member',b'',b'',b'',b''
226,b'LinkedIn Member',b'',b'',b'',b''
227,b'LinkedIn Member',b'',b'',b'',b''
228,b'Colleen Sundquist',b'',b'',"b'VP Clinic Operations, Baylor Scott & White Health'",b'tps://www.linkedin.com/in/colleen-sundquist-6870a02b'
229,b'LinkedIn Member',b'',b'',b'',b''
230,b'LinkedIn Member',b'',b'',b'',b''
231,b'LinkedIn Member',b'',b'',b'',b''
232,b'LinkedIn Member',b'',b'',b'',b''
233,b'LinkedIn Member',b'',b'',b'',b''
234,b'LinkedIn Member',b'',b'',b'',b''
235,b'LinkedIn Member',b'',b'',b'',b''
236,b'LinkedIn Member',b'',b'',b'',b''
237,b'LinkedIn Member',b'',b'',b'',b''
238,b'Colleen Sundquist',b'',b'',"b'VP Clinic Operations, Baylor Scott & White Health'",b'tps://www.linkedin.com/in/colleen-sundquist-6870a02b'
239,b'LinkedIn Member',b'',b'',b'',b''
240,b'Tony Cain',b'',b'',b'President at Managed Care 360',b'tps://www.linkedin.com/in/tony-cain-36a2bb2'
241,b'LinkedIn Member',b'',b'',b'',b''
242,b'Janice Little',b'',b'',b'Chief Diversity Officer at McKesson',b'tps://www.linkedin.com/in/janice-little-0410ab1'
243,b'Debera Phinney',b'',b'',b'In-Hospital Patient Engagement',b'tps://www.linkedin.com/in/deberaphinney'
244,"b'Anthony Stahl, PhD, FACHE'",b'',b'',b'Chief Executive Officer',b'tps://www.linkedin.com/in/anthony-stahl-phd-fache-176b7680'
245,b'Greg Moore',b'',b'',b'Touchstone',b'tps://www.linkedin.com/in/greg-moore-59b57797'
246,b'Stefan Werdegar',b'',b'',"b'Executive Search, Career Coaching, Leadership Development'",b'tps://www.linkedin.com/in/swerdegar'
247,b'Phillip McCollough',b'',b'',b'Healthcare Industry Executive',b'tps://www.linkedin.com/in/phillipmccollough'
248,b'Suzanne Greever',b'',b'',b'Senior Level Healthcare Leader',b'tps://www.linkedin.com/in/suzannegreever'
249,b'LinkedIn Member',b'',b'',b'',b''
250,b'Tony Cain',b'',b'',b'President at Managed Care 360',b'tps://www.linkedin.com/in/tony-cain-36a2bb2'
251,b'LinkedIn Member',b'',b'',b'',b''
252,b'Janice Little',b'',b'',b'Chief Diversity Officer at McKesson',b'tps://www.linkedin.com/in/janice-little-0410ab1'
253,b'Debera Phinney',b'',b'',b'In-Hospital Patient Engagement',b'tps://www.linkedin.com/in/deberaphinney'
254,"b'Anthony Stahl, PhD, FACHE'",b'',b'',b'Chief Executive Officer',b'tps://www.linkedin.com/in/anthony-stahl-phd-fache-176b7680'
255,b'Greg Moore',b'',b'',b'Touchstone',b'tps://www.linkedin.com/in/greg-moore-59b57797'
256,b'Stefan Werdegar',b'',b'',"b'Executive Search, Career Coaching, Leadership Development'",b'tps://www.linkedin.com/in/swerdegar'
257,b'Phillip McCollough',b'',b'',b'Healthcare Industry Executive',b'tps://www.linkedin.com/in/phillipmccollough'
258,b'Suzanne Greever',b'',b'',b'Senior Level Healthcare Leader',b'tps://www.linkedin.com/in/suzannegreever'
259,b'Joanna Ma',b'',b'',b'Student at The University of Texas at Austin',b'tps://www.linkedin.com/in/joanna-ma'
260,"b'Deb Brown, RN, BSN, MHA'",b'',b'',b'at',b'tps://www.linkedin.com/in/deb-brown-rn-bsn-mha-16278a21'
261,b'Tyler Penrod',b'',b'',"b'Chief Executive Officer, Penrod Enterprises'",b'tps://www.linkedin.com/in/tyler-penrod-25799453'
262,b'Lindsay Wenk',b'',b'',b'Growing and leading services teams to deliver innovative technology',b'tps://www.linkedin.com/in/lindsaywenk'
263,b'Lina Supnet-Zapata',b'',b'',b'Executive Director',b'tps://www.linkedin.com/in/lina-supnet-zapata-200ba533'
264,b'Wendy Smith',b'',b'',b'Executive Director DSNP Product-UnitedHealthcare Community & State-Texas',b'tps://www.linkedin.com/in/wendy-smith-24b0907a'
265,b'Jonathan Morgan',b'',b'',b'Interim Executive Director at the Community Care Collaborative',b'tps://www.linkedin.com/in/jonathan-morgan-47b8b357'
266,b'Connie Chitwood-Vu',b'',b'',b'Certified Diabetes Educator',b'tps://www.linkedin.com/in/%EF%BB%BFconnie%EF%BB%BF%EF%BB%BF-chitwood-vu%EF%BB%BF%EF%BB%BF-79148713'
267,b'Jennie Campbell',b'',b'',b'Experienced Chief Financial Officer and operations professional',b'tps://www.linkedin.com/in/jennie-campbell-8b17636'
268,b'Joanna Ma',b'',b'',b'Student at The University of Texas at Austin',b'tps://www.linkedin.com/in/joanna-ma'
269,"b'Deb Brown, RN, BSN, MHA'",b'',b'',b'at',b'tps://www.linkedin.com/in/deb-brown-rn-bsn-mha-16278a21'
270,b'Tyler Penrod',b'',b'',"b'Chief Executive Officer, Penrod Enterprises'",b'tps://www.linkedin.com/in/tyler-penrod-25799453'
271,b'Lindsay Wenk',b'',b'',b'Growing and leading services teams to deliver innovative technology',b'tps://www.linkedin.com/in/lindsaywenk'
272,b'Lina Supnet-Zapata',b'',b'',b'Executive Director',b'tps://www.linkedin.com/in/lina-supnet-zapata-200ba533'
273,b'Christie Garbe',b'',b'',b'Healthcare Executive building strategic partnerships for improved population health',b'tps://www.linkedin.com/in/christiegarbe'
274,b'Wendy Smith',b'',b'',b'Executive Director DSNP Product-UnitedHealthcare Community & State-Texas',b'tps://www.linkedin.com/in/wendy-smith-24b0907a'
275,b'Jonathan Morgan',b'',b'',b'Interim Executive Director at the Community Care Collaborative',b'tps://www.linkedin.com/in/jonathan-morgan-47b8b357'
276,b'Connie Chitwood-Vu',b'',b'',b'Certified Diabetes Educator',b'tps://www.linkedin.com/in/%EF%BB%BFconnie%EF%BB%BF%EF%BB%BF-chitwood-vu%EF%BB%BF%EF%BB%BF-79148713'
277,b'Jennie Campbell',b'',b'',b'Experienced Chief Financial Officer and operations professional',b'tps://www.linkedin.com/in/jennie-campbell-8b17636'
278,b'Ashley Hester Klinkovsky',b'',b'',b'Sr. Home Health Specialist at Girling Health Care',b'tps://www.linkedin.com/in/ashley-hester-klinkovsky-9b9672a'
279,b'Neil Alexander',b'',b'',b'Associate Principal and SVP',b'tps://www.linkedin.com/in/neil-alexander-84aa288'
280,b'Cullen Soares',b'',b'',b'Medical Student at Texas A&M Health Science Center',b'tps://www.linkedin.com/in/cullensoares'
281,b'Bob Brown',b'',b'',"b'Innova340BSolutions, LLC'",b'tps://www.linkedin.com/in/bob-brown-7a967435'
282,"b'Nancy Gundersen MHA, BSN, RN'",b'',b'',b'Director Peri-operative Services at Forest Park Medical Center',b'tps://www.linkedin.com/in/nancy-gundersen-mha-bsn-rn-4b79b221'
283,b'LinkedIn Member',b'',b'',b'',b''
284,b'Krinza Prasla',b'',b'',b'Optometry Technician/Receptionist at Allure Eye-Care',b'tps://www.linkedin.com/in/krinza-prasla-758133114'
285,b'LinkedIn Member',b'',b'',b'',b''
286,b'Tymothy O. Bryce',b'',b'',"b'Doctor of Acupuncture, Herbalist, Advisor, Fly Fisherman'",b'tps://www.linkedin.com/in/tymothybryce'
287,b'Ashley Hester Klinkovsky',b'',b'',b'Sr. Home Health Specialist at Girling Health Care',b'tps://www.linkedin.com/in/ashley-hester-klinkovsky-9b9672a'
288,b'Neil Alexander',b'',b'',b'Associate Principal and SVP',b'tps://www.linkedin.com/in/neil-alexander-84aa288'
289,b'Cullen Soares',b'',b'',b'Medical Student at Texas A&M Health Science Center',b'tps://www.linkedin.com/in/cullensoares'
290,b'Bob Brown',b'',b'',"b'Innova340BSolutions, LLC'",b'tps://www.linkedin.com/in/bob-brown-7a967435'
291,"b'Nancy Gundersen MHA, BSN, RN'",b'',b'',b'Director Peri-operative Services at Forest Park Medical Center',b'tps://www.linkedin.com/in/nancy-gundersen-mha-bsn-rn-4b79b221'
292,"b'Linda Sculley, CAVS'",b'',b'',"b'Community Relations Director at Orchard - Kyle, Tx Assisted Living and Memory Care'",b'tps://www.linkedin.com/in/linda-sculley-cavs-a7361416'
293,b'LinkedIn Member',b'',b'',b'',b''
294,b'Krinza Prasla',b'',b'',b'Optometry Technician/Receptionist at Allure Eye-Care',b'tps://www.linkedin.com/in/krinza-prasla-758133114'
295,b'LinkedIn Member',b'',b'',b'',b''
296,b'Tymothy O. Bryce',b'',b'',"b'Doctor of Acupuncture, Herbalist, Advisor, Fly Fisherman'",b'tps://www.linkedin.com/in/tymothybryce'
297,b'Patrick Flannery',b'',b'',"b'CEO, Consultant at Flannery Healthcare Consulting, LLC'",b'tps://www.linkedin.com/in/patrick-flannery-937b5414'
298,b'LinkedIn Member',b'',b'',b'',b''
299,b'LinkedIn Member',b'',b'',b'',b''
300,b'Erik Cardenas',"b'VP, Operations'",b'WellnessFX',b'Vice President of Operations',b'tps://www.linkedin.com/in/erikcardenas'
301,b'Marc Lachs',b'VP Product Management',b'The Advisory Board Company',"b'Vice President, The Advisory Board Company'",b'tps://www.linkedin.com/in/marc-lachs-838b748'
302,b'Tom Caven',b'VP Medical Affairs',b'Seton Family of Hospitals',b'Vice President Medical Affairs at UMC Brackenridge Hospital',b'tps://www.linkedin.com/in/tom-caven-63223419'
303,b'David J. Sadera',b'VP Operations',b'HHS - Hospital Housekeeping Systems',"b'HHS | Vice President, Capital Group'",b'tps://www.linkedin.com/in/davidjsadera'
304,b'Toni Bensimon',b'VP Sales Operations',b'Experian Health',"b'Vice President, Sales Operations at Experian Health'",b'tps://www.linkedin.com/in/toni-bensimon-2059a310'
305,b'Robin Leake',b'VP Clinical - LTC Division',b'Trisun Healthcare',b'Vice President - LTC Division at Harden Healthcare',b'tps://www.linkedin.com/in/robin-leake-16556653'
306,b'Erin Trimble',b'VP of Business Development',b'Redox',"b'VP of Business Development at Redox, the modern API for healthcare'",b'tps://www.linkedin.com/in/erintrimble'
307,b'Patrick Flannery',b'',b'',"b'CEO, Consultant at Flannery Healthcare Consulting, LLC'",b'tps://www.linkedin.com/in/patrick-flannery-937b5414'
308,b'LinkedIn Member',b'',b'',b'',b''
309,b'LinkedIn Member',b'',b'',b'',b''
310,b'Erik Cardenas',"b'VP, Operations'",b'WellnessFX',b'Vice President of Operations',b'tps://www.linkedin.com/in/erikcardenas'
311,b'Marc Lachs',b'VP Product Management',b'The Advisory Board Company',"b'Vice President, The Advisory Board Company'",b'tps://www.linkedin.com/in/marc-lachs-838b748'
312,b'Tom Caven',b'VP Medical Affairs',b'Seton Family of Hospitals',b'Vice President Medical Affairs at UMC Brackenridge Hospital',b'tps://www.linkedin.com/in/tom-caven-63223419'
313,b'David J. Sadera',b'VP Operations',b'HHS - Hospital Housekeeping Systems',"b'HHS | Vice President, Capital Group'",b'tps://www.linkedin.com/in/davidjsadera'
314,b'Toni Bensimon',b'VP Sales Operations',b'Experian Health',"b'Vice President, Sales Operations at Experian Health'",b'tps://www.linkedin.com/in/toni-bensimon-2059a310'
315,b'Robin Leake',b'VP Clinical - LTC Division',b'Trisun Healthcare',b'Vice President - LTC Division at Harden Healthcare',b'tps://www.linkedin.com/in/robin-leake-16556653'
316,b'Erin Trimble',b'VP of Business Development',b'Redox',"b'VP of Business Development at Redox, the modern API for healthcare'",b'tps://www.linkedin.com/in/erintrimble'
317,b'Wade Sanders',b'',b'',b'VP of Sales at Iodine Software',b'tps://www.linkedin.com/in/wadesanders'
318,"b'Ashton Cumberbatch, Jr.'","b'VP, Advocacy & Government and Community Relations'",b'Seton Healthcare Family',"b'VP, Advocacy and Government & Community Relations at Seton Healthcare Family'",b'tps://www.linkedin.com/in/ashtonc'
319,b'Ryan Aubert',b'Regional VP Sales',"b'Verisma Systems, Inc.'",b'Regional VP of Sales',b'tps://www.linkedin.com/in/ryan-aubert-0574a67'
320,b'Jeff Haggard',b'',b'',"b'VP, Customer Development at Vivify Health'",b'tps://www.linkedin.com/in/jeffhaggard'
321,b'Lisa Doyle',"b'VP of Human Resources, American Group'",b'HCA',"b""Sr. VP of Human Resources at St. David's HealthCare""",b'tps://www.linkedin.com/in/lisa-doyle-62a6b728'
322,"b'Cyndi Roberts, PHR, SHRM-CP'",b'',b'',"b""VP Human Resources at St. David's HealthCare""",b'tps://www.linkedin.com/in/cyndirobertshca'
323,b'LinkedIn Member',b'VP of Dining',b'VP of Dining Civitas Senior Living',b'',b''
324,b'Craig Christenson',b'vp finance',b'WellPoint',b'VP Finance',b'tps://www.linkedin.com/in/craig-christenson-75125714'
325,b'Inga HealthIT',b'',b'',b'VP of R&R at Exotic Beach',b'tps://www.linkedin.com/in/inga-healthit-4191527'
326,b'LinkedIn Member',b'',b'',b'',b''
327,b'Wade Sanders',b'',b'',b'VP of Sales at Iodine Software',b'tps://www.linkedin.com/in/wadesanders'
328,"b'Ashton Cumberbatch, Jr.'","b'VP, Advocacy & Government and Community Relations'",b'Seton Healthcare Family',"b'VP, Advocacy and Government & Community Relations at Seton Healthcare Family'",b'tps://www.linkedin.com/in/ashtonc'
329,b'Ryan Aubert',b'Regional VP Sales',"b'Verisma Systems, Inc.'",b'Regional VP of Sales',b'tps://www.linkedin.com/in/ryan-aubert-0574a67'
330,b'Jeff Haggard',b'',b'',"b'VP, Customer Development at Vivify Health'",b'tps://www.linkedin.com/in/jeffhaggard'
331,b'Lisa Doyle',"b'VP of Human Resources, American Group'",b'HCA',"b""Sr. VP of Human Resources at St. David's HealthCare""",b'tps://www.linkedin.com/in/lisa-doyle-62a6b728'
332,"b'Cyndi Roberts, PHR, SHRM-CP'",b'',b'',"b""VP Human Resources at St. David's HealthCare""",b'tps://www.linkedin.com/in/cyndirobertshca'
333,b'LinkedIn Member',b'VP of Dining',b'VP of Dining Civitas Senior Living',b'',b''
334,b'Craig Christenson',b'vp finance',b'WellPoint',b'VP Finance',b'tps://www.linkedin.com/in/craig-christenson-75125714'
335,b'Inga HealthIT',b'',b'',b'VP of R&R at Exotic Beach',b'tps://www.linkedin.com/in/inga-healthit-4191527'
336,b'LinkedIn Member',b'',b'',b'',b''
337,b'Janice Johnson',b'',b'',b'VP Managed Care at Creative Solutions In HealthCare',b'tps://www.linkedin.com/in/janice-johnson-34401817'
338,b'Willie Lopez',b'',b'',"b'VP, Public Health Alliances at Seton Healthcare Family'",b'tps://www.linkedin.com/in/willie-lopez-6ab1778'
339,b'Sherry Franklin',b'VP Market Development',"b'AccentCare, Inc.'",b'\xe2\x99\xa6 VP Healthcare',b'tps://www.linkedin.com/in/sherryfranklin'
340,b'Romeo Solano',b'',b'',"b'VP, Technical Operations at Clinical Pathology Laboratories'",b'tps://www.linkedin.com/in/romeo-solano-3785a537'
341,b'Alline Sada',b'',b'',b'VP of Operations at Healthcare Professionals USA',b'tps://www.linkedin.com/in/alline-sada-44ba912b'
342,b'Liz Poulin',b'',b'',b'VP Operations at Genotox Laboratories',b'tps://www.linkedin.com/in/liz-poulin-70666726'
343,b'Liz Jennings',b'',b'',b'VP of Underwriting at Texas Hospital Insurance Exchange',b'tps://www.linkedin.com/in/liz-jennings-54348024'
344,b'LinkedIn Member',b'',b'',b'',b''
345,b'Nathan Staggs',b'',b'',b'Regional VP of Operations at Newlight Healthcare',b'tps://www.linkedin.com/in/nathanstaggs'
346,b'Janice Johnson',b'',b'',b'VP Managed Care at Creative Solutions In HealthCare',b'tps://www.linkedin.com/in/janice-johnson-34401817'
347,b'Willie Lopez',b'',b'',"b'VP, Public Health Alliances at Seton Healthcare Family'",b'tps://www.linkedin.com/in/willie-lopez-6ab1778'
348,b'Sherry Franklin',b'VP Market Development',"b'AccentCare, Inc.'",b'\xe2\x99\xa6 VP Healthcare',b'tps://www.linkedin.com/in/sherryfranklin'
349,b'Romeo Solano',b'',b'',"b'VP, Technical Operations at Clinical Pathology Laboratories'",b'tps://www.linkedin.com/in/romeo-solano-3785a537'
350,b'Alline Sada',b'',b'',b'VP of Operations at Healthcare Professionals USA',b'tps://www.linkedin.com/in/alline-sada-44ba912b'
351,b'Cindy Puente',b'VP/Associate Chief Nurse Officer',b'Baylor Scott & White Health',b'VP/Associate CNO',b'tps://www.linkedin.com/in/cindy-puente-311a6a24'
352,b'Liz Poulin',b'',b'',b'VP Operations at Genotox Laboratories',b'tps://www.linkedin.com/in/liz-poulin-70666726'
353,b'Liz Jennings',b'',b'',b'VP of Underwriting at Texas Hospital Insurance Exchange',b'tps://www.linkedin.com/in/liz-jennings-54348024'
354,b'LinkedIn Member',b'',b'',b'',b''
355,b'Nathan Staggs',b'',b'',b'Regional VP of Operations at Newlight Healthcare',b'tps://www.linkedin.com/in/nathanstaggs'
356,b'LinkedIn Member',b'',b'',b'',b''
357,b'Kristen Johnson',b'',b'',"b'VP of Operations at Provident Memory Care Group, LLC.'",b'tps://www.linkedin.com/in/kristen-johnson-4b60202a'
358,b'Andy Lawrence',b'VP Sales and Marketing',b'HealthInformatics Resources',b'VP Sales and Marketing at Health Informatics Resources',b'tps://www.linkedin.com/in/andy-lawrence-2790b3124'
359,b'Ali Shahry',b'',b'',b'VP Business Development and Operations at Your Home Healthcare',b'tps://www.linkedin.com/in/ali-shahry-4576b278'
360,b'Jerry Tochterman',b'',b'',b'VP Business Development at Corridor Mobile Medical Services',b'tps://www.linkedin.com/in/jerry-tochterman-26462739'
361,b'LinkedIn Member',b'',b'',b'',b''
362,b'LinkedIn Member',b'',b'',b'',b''
363,b'LinkedIn Member',b'Regional VP of Operations',b'Senior Care Centers LTC',b'',b''
364,b'LinkedIn Member',b'',b'',b'',b''
365,b'LinkedIn Member',b'',b'',b'',b''
366,b'Kristen Johnson',b'',b'',"b'VP of Operations at Provident Memory Care Group, LLC.'",b'tps://www.linkedin.com/in/kristen-johnson-4b60202a'
367,b'Andy Lawrence',b'VP Sales and Marketing',b'HealthInformatics Resources',b'VP Sales and Marketing at Health Informatics Resources',b'tps://www.linkedin.com/in/andy-lawrence-2790b3124'
368,b'Ali Shahry',b'',b'',b'VP Business Development and Operations at Your Home Healthcare',b'tps://www.linkedin.com/in/ali-shahry-4576b278'
369,b'Jerry Tochterman',b'',b'',b'VP Business Development at Corridor Mobile Medical Services',b'tps://www.linkedin.com/in/jerry-tochterman-26462739'
370,b'LinkedIn Member',b'',b'',b'',b''
371,b'LinkedIn Member',b'',b'',b'',b''
372,b'LinkedIn Member',b'',b'',b'',b''
373,b'LinkedIn Member',b'Regional VP of Operations',b'Senior Care Centers LTC',b'',b''
374,b'LinkedIn Member',b'',b'',b'',b''
375,b'LinkedIn Member',b'',b'',b'',b''
376,b'LinkedIn Member',b'',b'',b'',b''
377,b'LinkedIn Member',b'',b'',b'',b''
378,b'LinkedIn Member',b'',b'',b'',b''
379,b'LinkedIn Member',b'',b'',b'',b''
380,b'LinkedIn Member',b'',b'',b'',b''
381,b'LinkedIn Member',b'',b'',b'',b''
382,b'Gary Gary Landry',b'',b'',b'Exec VP at Covenant Management Systems',b'tps://www.linkedin.com/in/gary-gary-landry-5590b428'
383,b'LinkedIn Member',b'',b'',b'',b''
384,b'LinkedIn Member',b'',b'',b'',b''
385,b'LinkedIn Member',b'',b'',b'',b''
386,b'LinkedIn Member',b'',b'',b'',b''
387,b'LinkedIn Member',b'',b'',b'',b''
388,b'LinkedIn Member',b'',b'',b'',b''
389,b'LinkedIn Member',b'',b'',b'',b''
390,b'LinkedIn Member',b'',b'',b'',b''
391,b'LinkedIn Member',b'',b'',b'',b''
392,b'Gary Gary Landry',b'',b'',b'Exec VP at Covenant Management Systems',b'tps://www.linkedin.com/in/gary-gary-landry-5590b428'
393,b'LinkedIn Member',b'',b'',b'',b''
394,b'LinkedIn Member',b'1st-VP Fundraising',b'Westside PTA',b'',b''
395,b'LinkedIn Member',b'',b'',b'',b''
396,b'LinkedIn Member',b'',b'',b'',b''
397,b'LinkedIn Member',b'',b'',b'',b''
398,b'LinkedIn Member',b'',b'',b'',b''
399,b'LinkedIn Member',b'',b'',b'',b''
400,b'Bob Copeland',b'VP of Information Technology',b'Sonic Healthcare USA',b'Chief Information Officer at Sonic Healthcare USA',b'tps://www.linkedin.com/in/bob-copeland-59b3641'
401,b'Shayne Goode',b'Market VP of Strategic Initiatives',b'Post Acute Medical',b'at',b'tps://www.linkedin.com/in/shayne-goode-6b9511a9'
402,b'Naren Singh',"b'VP, Product Marketing & Strategy'",b'Rallyhood',b'Experienced Product and Digital Health Strategist',b'tps://www.linkedin.com/in/narensingh'
403,b'LinkedIn Member',b'1st-VP Fundraising',b'Westside PTA',b'',b''
404,b'LinkedIn Member',b'',b'',b'',b''
405,b'LinkedIn Member',b'',b'',b'',b''
406,b'LinkedIn Member',b'',b'',b'',b''
407,b'LinkedIn Member',b'',b'',b'',b''
408,b'LinkedIn Member',b'',b'',b'',b''
409,b'LinkedIn Member',b'',b'',b'',b''
410,b'Bob Copeland',b'VP of Information Technology',b'Sonic Healthcare USA',b'Chief Information Officer at Sonic Healthcare USA',b'tps://www.linkedin.com/in/bob-copeland-59b3641'
411,b'Shayne Goode',b'Market VP of Strategic Initiatives',b'Post Acute Medical',b'at',b'tps://www.linkedin.com/in/shayne-goode-6b9511a9'
412,b'Naren Singh',"b'VP, Product Marketing & Strategy'",b'Rallyhood',b'Experienced Product and Digital Health Strategist',b'tps://www.linkedin.com/in/narensingh'
