,name,position,company,description,linkedin_url
180,b'Julie Kallies',"b'Vice President Revenue Cycle, Patient Services'",b'Aurora Health Care',"b'Vice President, Patient Services at Aurora Health Care'",b'https://www.linkedin.com/in/julie-kallies-5295832/'
181,b'Daniel Ross',b'',b'',b'Vice President of Medical Affairs at Wheaton Franciscan Healthcare',b'https://www.linkedin.com/in/daniel-ross-738a0880/'
182,b'Jill Purko',b'',b'',b'Vice President of Finance at Aurora Health Care',b'https://www.linkedin.com/in/jill-purko-326b9a7a/'
183,b'LinkedIn Member',b'',b'',b'',b''
184,b'ron boecker',b'',b'',b'Vice President at Wheaton Franciscan Healthcare',b'https://www.linkedin.com/in/ron-boecker-8833606b/'
185,b'LinkedIn Member',b'',b'',b'',b''
186,b'Danielle Withers',"b'Vice President, Patient and Community Relations'",b'Wheaton Franciscan Healthcare',"b'Vice President, Patient and Community Relations at Wheaton Franciscan Healthcare'",b'https://www.linkedin.com/in/danielle-withers-52a25524/'
187,b'LinkedIn Member',b'Vice President Clinical Operations',b'Laureate Group',b'',b''
188,b'Maureen Collins',"b'Vice President, Quality and Education'",b'Curative Care Network',b'Vice President of Quality and Education at Curative Care Network',b'https://www.linkedin.com/in/maureencollins1/'
189,b'Michael Petitt',b'',b'',b'Vice President of Operations - WFMG North Market at Wheaton Franciscan Healthcare',b'https://www.linkedin.com/in/michael-petitt-173225b/'
190,b'Marty Vogel',b'',b'',"b""Vice President - Principal Gifts at Children's Hospital of Wisconsin Foundation""",b'https://www.linkedin.com/in/marty-vogel-149b552/'
191,b'LinkedIn Member',b'',b'',b'',b''
192,b'Ami Prag',b'Vice President Medical Affairs',b'Healthcare Management',b'Vice President Medical Affairs',b'https://www.linkedin.com/in/ami-prag-5865635a/'
193,b'LinkedIn Member',b'',b'',b'',b''
194,b'Peter Hoff',b'',b'',b'Regional Vice President at Shared Medical Services',b'https://www.linkedin.com/in/peter-hoff-32301814/'
195,"b'Darcy Lorenzon, M.H.S., PMP'","b'Vice President, Planning'",b'ProHealth Care',"b'Vice President, Planning at ProHealth Care'",b'https://www.linkedin.com/in/dlorenzon/'
196,b'LinkedIn Member',"b'Executive Vice President & General Counsel, Assistant Corporate Secretary'",b'Versiti Inc.',b'',b''
197,b'LinkedIn Member',b'',b'',b'',b''
198,b'LinkedIn Member',b'',b'',b'',b''
199,b'LinkedIn Member',b'',b'',b'',b''
200,b'LinkedIn Member',b'Vice President of Operations',b'American Dental Partners of Wisconsin',b'',b''
201,b'John Mutschelknaus',b'Sr. Vice President - Operations',b'Aurora Health Care',"b'Senior Vice President of Clinic Operations, Greater Milwaukee North Region, at Aurora Health Care'",b'https://www.linkedin.com/in/john-mutschelknaus-4891b9b/'
202,b'Dean Thomas',b'',b'',b'Senior Vice President Planning & Service Line Development at Froedtert & Medical College of Wisconsin',b'https://www.linkedin.com/in/dean-thomas-83969b9/'
203,b'LinkedIn Member',"b'Assistant Vice President, Finance'",b'Froedtert Health',b'',b''
204,b'LinkedIn Member',b'',b'',b'',b''
205,b'LinkedIn Member',b'',b'',b'',b''
206,b'Joe McGann',b'',b'',b'Vice President at Accumen Inc.',b'https://www.linkedin.com/in/joe-mcgann-97656184/'
207,b'LinkedIn Member',b'',b'',b'',b''
208,b'Charles Martin',b'',b'',"b'Vice President, Operations Improvement at Aurora Health Care'",b'https://www.linkedin.com/in/charles-martin-6a075621/'
209,b'LinkedIn Member',b'',b'',b'',b''
210,b'Jie Li',"b'Vice President, Physician Compensation'",b'Aurora Health Care',b'Vice President Physician Compensation at Aurora Health Care',b'https://www.linkedin.com/in/jie-li-82520519/'
211,b'Cheryl Loper',b'',b'',b'Vice President Coding & Compliance at Integrated Radiology Partners',b'https://www.linkedin.com/in/cheryl-loper-81351210/'
212,b'LinkedIn Member',b'',b'',b'',b''
213,b'LinkedIn Member',b'',b'',b'',b''
214,b'LinkedIn Member',b'',b'',b'',b''
215,b'LinkedIn Member',b'Vice President Of Operations',b'American Dental Partners',b'',b''
216,b'LinkedIn Member',"b'Executive Vice President, Design / Build'",b'Landmark Healthcare Facilties',b'',b''
217,b'Juliet N. Kersten',"b'Vice President, Service Lines, Ambulatory and Regional Services'","b""Children's Hospital and Health System""","b'Vice President, Service Lines, Ambulatory and Regional Services'",b'https://www.linkedin.com/in/juliet-n-kersten-4694b28/'
218,b'Sharon Povlich',b'',b'',b'Vice President-Home Health & Hospice at Wheaton Franciscan Healthcare',b'https://www.linkedin.com/in/sharon-povlich-1198422a/'
219,"b'Brad Kruger, MA Ed., MBA'",b'',b'',"b""Vice President Operations - Aurora St. Luke's Medical Center at Aurora Health Care""",b'https://www.linkedin.com/in/bradkruger/'
220,b'Mindy Brill',b'Vice President of Marketing',"b'United Financial Group, Inc.'","b'Vice President of Marketing - United Financial Group, Inc.'",b'https://www.linkedin.com/in/manoneconsulting/'
221,b'Josh Lukkes',b'',b'',b'Vice President at AdvaCare Systems',b'https://www.linkedin.com/in/josh-lukkes-8b077a14/'
222,b'LinkedIn Member',b'',b'',b'',b''
223,b'LinkedIn Member',"b'Principal, Vice President'",b'iVantage Health Analytics',b'',b''
224,b'LinkedIn Member',b'',b'',b'',b''
225,b'LinkedIn Member',b'',b'',b'',b''
226,b'LinkedIn Member',b'',b'',b'',b''
227,b'LinkedIn Member',b'Vice President of Project Management & Construction',"b'Landmark Healthcare Facilities, LLC'",b'',b''
228,b'LinkedIn Member',b'',b'',b'',b''
229,b'LinkedIn Member',b'Vice President - Primary Care',"b""Children's Hospital of WI""",b'',b''
230,b'Brian Grochowski',b'Vice President',"b'Gordon Scott Consulting & Investment, LLC'","b'Vice President at Gordon Scott Consulting & Investment, LLC'",b'https://www.linkedin.com/in/brian-grochowski-702b7616/'
231,b'Kathy Cogswell',b'Regional Vice President',b'Executive Health Resources',"b'Regional Vice President, Sales'",b'https://www.linkedin.com/in/kathy-cogswell-9a837811/'
232,b'Ben Gramling',b'',b'',b'Vice President - Community Health Initiatives at Sixteenth Street Community Health Center',b'https://www.linkedin.com/in/ben-gramling-920990141/'
233,b'Randall McKennie',b'',b'',b'Vice President at Aurora Health Care',b'https://www.linkedin.com/in/randall-mckennie-26b92477/'
234,b'LinkedIn Member',b'',b'',b'',b''
235,b'LinkedIn Member',b'',b'',b'',b''
236,b'LinkedIn Member',b'Vice President Installation and Training Manager',"b'Integrated Medical Partners, Inc'",b'',b''
237,b'LinkedIn Member',b'',b'',b'',b''
238,b'LinkedIn Member',b'',b'',b'',b''
239,b'Carol Barr',b'',b'',"b'Vice President, Finance at Empathia, Inc.'",b'https://www.linkedin.com/in/carolmbarr/'
240,b'LinkedIn Member',b'Vice President of Therapy Services',b'Curative Care Network',b'',b''
241,"b'Pam Sanborn, MBA'",b'Vice President Finance & Analytics',b'Molina Healthcare of Wisconsin',b'Vice President Finance & Analytics at Molina Healthcare',b'https://www.linkedin.com/in/pam-sanborn-mba-99944712/'
242,b'LinkedIn Member',b'',b'',b'',b''
243,b'LinkedIn Member',b'',b'',b'',b''
244,"b'Allison Hanson, MBA'",b'',b'',b'Vice President of Sales-Central Region at ExamWorks',b'https://www.linkedin.com/in/allisonhansonmba/'
245,b'LinkedIn Member',b'Vice President - Pharmacy',b'Milwaukee Center For Independence',b'',b''
246,b'Kathy Cogswell',b'Regional Vice President',b'Executive Health Resources',b'Regional Vice President',b'https://www.linkedin.com/in/kathy-cogswell-22812b8/'
247,b'LinkedIn Member',b'',b'',b'',b''
248,b'LinkedIn Member',b'',b'',b'',b''
249,b'LinkedIn Member',b'',b'',b'',b''
250,b'LinkedIn Member',b'Vice President of Operations',b'Ciox Health',b'',b''
251,b'Sara Garven',b'',b'',b'Vice President - Administration at Home Care Medical',b'https://www.linkedin.com/in/sara-garven-2179b717/'
252,b'LinkedIn Member',b'',b'',b'',b''
253,b'Craig Fairchild',b'',b'',"b'Vice President, Operations Improvement at Aurora Health Care'",b'https://www.linkedin.com/in/craig-fairchild-a3666ba/'
254,"b'Bruce Carter, CPA, CMA'",b'',b'',b'Vice President Homecare Operations at Aurora Health Care',b'https://www.linkedin.com/in/bruce-carter-cpa-cma-7446404/'
255,b'Robert Frediani',b'',b'',b'Vice President - Operations & Mission Integration at The Milwaukee Catholic Home',b'https://www.linkedin.com/in/robert-frediani-6a4a7a3/'
256,b'LinkedIn Member',b'',b'',b'',b''
257,b'LinkedIn Member',b'Vice President',"b'Jamar Health Products, Inc.'",b'',b''
258,b'LinkedIn Member',b'',b'',b'',b''
259,b'LinkedIn Member',b'Vice President/Human Resources Executive',b'ComForcare Senior Services',b'',b''
260,b'LinkedIn Member',b'',b'',b'',b''
261,b'LinkedIn Member',b'',b'',b'',b''
262,b'LinkedIn Member',b'Vice President - Billing Operations',"b'Specialized Medical Services, Inc.'",b'',b''
263,b'LinkedIn Member',b'Sr Vice President - Medical Group',b'Wheaton Franciscan Healthcare',b'',b''
264,b'LinkedIn Member',b'',b'',b'',b''
265,b'LinkedIn Member',b'',b'',b'',b''
266,b'Barry Wormington',b'Vice president sales/mktg',b'kreisers Inc',b'Vice President sales/mktg at Kreisers Inc..',b'https://www.linkedin.com/in/barry-wormington-a333102/'
267,b'LinkedIn Member',b'vice president of sales and purchacing',"b""Feiter's Inc""",b'',b''
268,b'LinkedIn Member',b'',b'',b'',b''
269,b'Daryl Melzer',b'',b'',b'Vice President at Docudox',b'https://www.linkedin.com/in/daryl-melzer-53654570/'
270,b'Jeff Trimark',b'Staff Vice President',b'United Hospital System',b'Staff Vice President Chief Medical Information Officer',b'https://www.linkedin.com/in/jeff-trimark-94708a64/'
271,b'Liz Claudio',b'Vice President of Operations',b'Sixteenth Street Community Health Center',b'Vice President of Operations at Sixteenth Street Community Health Centers',b'https://www.linkedin.com/in/liz-claudio-05aa9b62/'
272,b'LinkedIn Member',b'Vice President of Operations',b'Aurora Health Care',b'',b''
273,b'LinkedIn Member',b'',b'',b'',b''
274,b'LinkedIn Member',b'',b'',b'',b''
275,b'LinkedIn Member',b'',b'',b'',b''
276,b'LinkedIn Member',b'',b'',b'',b''
277,b'LinkedIn Member',b'',b'',b'',b''
278,"b'Jason Daniel, MBA'",b'Chief Resource Officer & Vice President',b'Ascension Health',b'Chief Resource Officer and Vice President',b'https://www.linkedin.com/in/jjasondaniel/'
279,"b'Thomas Miller, MSHA, MBA'",b'Vice President - Surgical & Diagnostic Services',"b""Children's Hospital of Wisconsin""",b'Vice President - Surgical & Diagnostic Services',b'https://www.linkedin.com/in/thomas-miller-msha-mba-9598aa12/'
280,"b'Lynn Fischer, RN, MBA'","b'Vice President, Service Lines'",b'Froedtert Health System; Froedtert and The Medical College of Wisconsin',"b'Vice President, Service Lines at Froedtert Health System'",b'https://www.linkedin.com/in/lynnefischer/'
281,b'LinkedIn Member',b'',b'',b'',b''
282,b'LinkedIn Member',b'',b'',b'',b''
283,b'LinkedIn Member',b'',b'',b'',b''
284,b'Caroline Feller',b'Vice President of Post Acute Operations and Brain Injury Services',b'Lakeview Speciality Hospital and Rehab',b'Vice President of Pos Acute Operations and Brain Injury Services at Lakeview Speciality Hospital and Rehab',b'https://www.linkedin.com/in/caroline-feller-ba14b12b/'
285,b'LinkedIn Member',b'',b'',b'',b''
286,b'LinkedIn Member',b'',b'',b'',b''
287,b'LinkedIn Member',b'',b'',b'',b''
288,b'LinkedIn Member',b'',b'',b'',b''
289,"b'Janet Schulz, MBA, FACHE'",b'',b'',b'Senior Vice President - Consulting Division at Baird Group',b'https://www.linkedin.com/in/schulzjanet/'
290,b'LinkedIn Member',"b'Vice President, Clinical Development'",b'Wheaton Franciscan Healthcare',b'',b''
291,b'LinkedIn Member',b'',b'',b'',b''
292,"b'Andrew Lochowicz, MBA'","b'Vice President, Diagnostic Laboratory Operations'",b'Versiti Inc.',"b'Vice President, Diagnostic Laboratory Operations, Versiti'",b'https://www.linkedin.com/in/andrew-lochowicz-mba-140252107/'
293,b'LinkedIn Member',b'',b'',b'',b''
294,b'LinkedIn Member',b'',b'',b'',b''
295,b'LinkedIn Member',b'',b'',b'',b''
296,b'Randall McKennie',b'Vice President',b'Aurora Health Care',b'Vice President at Aurora Healthcare',b'https://www.linkedin.com/in/randall-mckennie-a909136/'
297,b'Wayne Jurecki',b'',b'',"b'Vice President, Chief Operating Officer at Bell Ambulance, Inc.'",b'https://www.linkedin.com/in/wayne-jurecki-29a36b74/'
298,b'Martha See',b'Assistant Vice President Cancer Registry Services',b'Pyramid Healthcare Solutions',b'Assitant Vice President Cancer Registry Services at Pyramid Healthcare Solutions',b'https://www.linkedin.com/in/martha-see-a9829b17/'
299,b'LinkedIn Member',b'',b'',b'',b''
300,b'LinkedIn Member',b'',b'',b'',b''
301,b'LinkedIn Member',b'',b'',b'',b''
302,b'LinkedIn Member',b'Vice President',"b'My Health Direct, Inc.'",b'',b''
303,b'LinkedIn Member',b'',b'',b'',b''
304,b'LinkedIn Member',b'',b'',b'',b''
305,b'LinkedIn Member',b'',b'',b'',b''
306,b'LinkedIn Member',b'',b'',b'',b''
307,b'LinkedIn Member',b'',b'',b'',b''
308,b'LinkedIn Member',b'Sr. Vice President',"b'Empathia, Inc.'",b'',b''
309,b'LinkedIn Member',b'',b'',b'',b''
310,b'LinkedIn Member',b'Vice President Business Development',b'MedAssist',b'',b''
311,b'LinkedIn Member',b'',b'',b'',b''
312,b'LinkedIn Member',b'',b'',b'',b''
313,b'LinkedIn Member',b'',b'',b'',b''
314,b'LinkedIn Member',b'',b'',b'',b''
315,b'LinkedIn Member',b'',b'',b'',b''
316,b'LinkedIn Member',b'',b'',b'',b''
317,b'LinkedIn Member',b'',b'',b'',b''
318,b'LinkedIn Member',b'',b'',b'',b''
319,b'LinkedIn Member',b'',b'',b'',b''
320,b'LinkedIn Member',b'',b'',b'',b''
321,b'LinkedIn Member',b'',b'',b'',b''
322,b'LinkedIn Member',b'',b'',b'',b''
323,b'LinkedIn Member',b'',b'',b'',b''
324,b'LinkedIn Member',b'',b'',b'',b''
325,b'LinkedIn Member',b'Executive Assistant to Vice President Cancer Services',b'Aurora Health Care',b'',b''
326,b'LinkedIn Member',b'Vice President',b'Khan Corporation',b'',b''
327,b'LinkedIn Member',b'',b'',b'',b''
328,b'LinkedIn Member',b'',b'',b'',b''
329,b'LinkedIn Member',b'',b'',b'',b''
330,b'LinkedIn Member',b'',b'',b'',b''
331,b'LinkedIn Member',b'',b'',b'',b''
332,b'LinkedIn Member',"b'Vice President, Human Resources'","b""SynergyHealth St. Joseph's Hospital""",b'',b''
333,b'LinkedIn Member',b'',b'',b'',b''
334,b'LinkedIn Member',b'',b'',b'',b''
335,b'LinkedIn Member',b'',b'',b'',b''
336,b'LinkedIn Member',b'',b'',b'',b''
337,b'LinkedIn Member',b'',b'',b'',b''
338,b'LinkedIn Member',b'',b'',b'',b''
339,b'LinkedIn Member',b'',b'',b'',b''
340,b'LinkedIn Member',b'',b'',b'',b''
341,b'LinkedIn Member',b'',b'',b'',b''
342,b'Teri Lux',b'Vice President Patient Care Services and Chief Nursing Officer - Community Hospital Division',b'Froedtert Health',"b'President, Community Memorial Hospital, COO Community Hospital Division Froedtert Health'",b'https://www.linkedin.com/in/teri-lux-b19a3695/'
343,b'LinkedIn Member',b'Executive Vice President and Chief Operating Officer',"b""Children's Hospital of Wisconsin""",b'',b''
344,b'Barbara Thompson',b'Vice President Marketing',b'Saint Francis Healthcare System',b'President and CEO',b'https://www.linkedin.com/in/barbara-thompson/'
345,b'Jamie Downing',b'Vice President',b'The Sleep Wellness Institute',b'President of The Sleep Wellness Institute',b'https://www.linkedin.com/in/jamie-downing-a712317/'
346,"b'Guillermo Martinez-Torres, MD, FCAP, FASCP'","b'Vice President, Board of Directors'",b'College of American Pathologists (CAP) Foundation',"b'President, North Shore Pathologists, SC'",b'https://www.linkedin.com/in/guillermo-martinez-torres-md-fcap-fascp-65a99b11/'
347,b'Bill Howell',b'Chief Information Officer and Vice President of Information Services',b'ACL Laboratories',b'VP Project Delivery & Information Services and CIO at ACL Laboratories',b'https://www.linkedin.com/in/bill-howell-85a823b1/'
348,b'Lisa A. Thomson',b'Vice President',b'Pathway Health',b'Chief Marketing and Strategy Officer at Pathway Health Services',b'https://www.linkedin.com/in/lisathomson/'
349,b'Christine Bessler',"b'Senior Vice President - IT Consultancy, Partnerships'",b'Aurora Health Care',"b'Sr. VP - IT Business Consultancy, Partnerships'",b'https://www.linkedin.com/in/christine-bessler-97b65716/'
350,b'Brittany Digmann',b'Vice President',b'Digmann International',b'Pediatric ICU Registered Nurse',b'https://www.linkedin.com/in/brittany-digmann-2a978799/'
351,b'Anne Ballentine',b'Vice President - Communications',b'Rogers Behavioral Health',b'Corporate Communication & PR Leader supporting leaders in shaping effective communication strategy',b'https://www.linkedin.com/in/anne-ballentine-94557b11/'
352,b'Kurt Janavitz',"b'Senior Vice President, Healthcare Partnerships and Strategy'",b'Medical College of Wisconsin',b'Chief Executive Officer - Integrated Health Network of Wisconsin',b'https://www.linkedin.com/in/kurtjanavitz/'
353,b'Brian Wroblewski',b'Executive Vice President - Sales & Marketing',b'ClearHealth Strategies',"b'EVP of Sales, ClearHealth Strategies'",b'https://www.linkedin.com/in/brianwroblewski/'
354,b'Scott Hardin',b'Vice President of the Board',b'The Starting Point Project',b'Chief Medical Officer for Clinical Integration at Aurora Health Care',b'https://www.linkedin.com/in/scott-hardin-31260112/'
355,b'William Pennington',b'Vice President',b'The Orthopedic Institute of Wisconsin',"b'Orthopedic Surgeon, The Orthopedic Institute of Wisconsin, Midwest Orthopedic Specialty Hospital, Partner OSM Consulting'",b'https://www.linkedin.com/in/william-pennington-b17b5626/'
356,b'Jason Dvorak',b'Vice President of Sales and Marketing',b'OneMedNet',b'Sales Leadership | Business Development | Healthcare Technology Executive | Entrepreneur I Start-ups I Investor',b'https://www.linkedin.com/in/jason-dvorak-1bb8531/'
357,b'Lisa Schairer',b'Vice President Operations',b'Aurora Health Care',"b'SVP, Operational Excellence at Elior North America'",b'https://www.linkedin.com/in/lisa-schairer-78358810/'
358,b'Timothy Lantz',b'Senior Vice President & General Manager',b'Sentry Data Systems',b'SVP/GM at Sentry Data Systems',b'https://www.linkedin.com/in/tlantz/'
359,b'Trisha Crissman',"b'Vice President, Operations | COO'",b'CHI Health at Home',"b'Post-Acute, Home Care and Hospice Visionary | Entrepreneurial Driver of Growth | People-Engagement'",b'https://www.linkedin.com/in/trisha-crissman-3464134/'
360,b'Erickajoy Daniels',"b'Senior Vice President, Diversity & Inclusion'",b'Aurora Health Care',"b'Sr. V.P., Diversity & Inclusion at Aurora Health Care'",b'https://www.linkedin.com/in/erickajoy-daniels-aa4a2018/'
361,b'Lynn Grudzielanek',b'Divisional Vice President - Midwest Market',b'TriMedx',b'TriMedx',b'https://www.linkedin.com/in/lynn-grudzielanek-b56a9b1a/'
362,b'Jeff Lee',"b'Owner, Vice President of Sales'",b'Total Water Treatment Systems',"b'Owner, Total Water Treatment Systems'",b'https://www.linkedin.com/in/jeff-lee-total-water/'
363,b'Kevin Moraski',b'Vice President Supply Chain',b'Aurora Health Care',b'Healthcare Supply Chain Executive',b'https://www.linkedin.com/in/kevin-moraski-0a7841b2/'
364,b'Brent Brazell',"b'Vice President, Chief Learning Officer'",b'Froedtert Health',b'Training and Organizational Development',b'https://www.linkedin.com/in/brent-brazell-a460b416/'
365,b'Jim Mitchell',b'Senior Vice President | Business Development \xe2\x96\xbaCommercial Strategy \xe2\x99\xa6 Mergers & Acquisitions',b'Versiti Inc.',b'Accomplished Corporate Executive \xe2\x99\xa6 Leadership Developer \xe2\x99\xa6 Healthcare Innovator \xe2\x99\xa6 Cycling Enthusiast \xe2\x99\xa6 Inclusive Leader',b'https://www.linkedin.com/in/jim-mitchell/'
366,b'Tim Hug',b'Vice President Sales',"b'Bard Peripheral Vascular, Inc.'",b'Director of Sales at Bard Peripheral Vascular',b'https://www.linkedin.com/in/tim-hug-4ab02a54/'
367,"b'Jacob A. Velicer,RT-BLS'",b'Vice President',b'Photojacob & Sportsphotojaocb',"b'Student at Milwaukee Area Technical College, Radiography,Associate in Applied Science Degree School of Health Sciences.'",b'https://www.linkedin.com/in/jacob-a-velicer-rt-bls-b2806b13b/'
368,b'Dawn Kussow',"b'Vice President, Corporate Controller'",b'Brookdale Senior Living',"b'SVP, Chief Accounting Officer at Brookdale Senior Living Inc.'",b'https://www.linkedin.com/in/dawn-kussow-39089019/'
369,b'Lowell Price',"b'Vice President, Sales - GE Healthcare Digital'",b'GE Healthcare',"b'Proven leader of teams driving clinical, operational, and financial outcomes for healthcare providers'",b'https://www.linkedin.com/in/lowell-price-5b85073/'
370,b'Laura Jackson',b'Vice President of Sales and Marketing',b'Somna Therapeutics',b'VP of Sales and Marketing at Somna Therapeutics',b'https://www.linkedin.com/in/laurahudziak/'
371,b'Samuel Wann',b'Vice-president',b'Paleocardiology Foundation Inc',"b""Cardiologist, Columbia St. Mary's Healthcare""",b'https://www.linkedin.com/in/samuel-wann-78464114/'
372,b'Dave Arnold',b'Executive Vice President',b'Irgens',b'Medical Office/Ambulatory Care Development Specialist',b'https://www.linkedin.com/in/dave-arnold-b6627b/'
373,b'Rob McDonald',"b'Vice President, Inovatran'",b'RF Technologies',b'Infectious Change VP with Immediate Results',b'https://www.linkedin.com/in/rmcdonald2/'
374,b'Mark Ship',"b'Vice President, Global Strategic Initiatives & Commercial Excellence'",b'Integra LifeSciences',b'Board Director & Business Advisor - Transforming Organizations & Accelerating Growth',b'https://www.linkedin.com/in/markaship/'
375,b'Amy Marquardt',"b'Senior Vice President, Chief Legal Officer and General Counsel'",b'Froedtert Health',"b'Senior V.P., Chief Legal Officer and General Counsel'",b'https://www.linkedin.com/in/amy-marquardt-41b6b813/'
376,b'Manuel Ferrer-Herrera',b'Vice President Board of Directors',b'Casa Guadalupe Education Center',b'Engineering Leader',b'https://www.linkedin.com/in/mferrerherrera/'
377,b'Bob Schallhorn',"b'Senior Vice President, Solutions Management'",b'Merge Healthcare',"b'SVP, Solutions Management at Merge Healthcare'",b'https://www.linkedin.com/in/bobschallhorn/'
378,b'Julie Pekarek',b'Vice President of Solutions Management',b'Merge Healthcare',b'Healthcare Business Executive',b'https://www.linkedin.com/in/juliepekarek/'
379,b'Sara Russell Rodriguez',b'Vice President - Population Health Services',b'Aurora Health Care',b'Experienced Health Care Executive - Focused on innovative population health management solutions',b'https://www.linkedin.com/in/sararussellrodriguez/'
380,b'Jay Kumar',b'Vice President Business Operations',b'JVS Plaza LLC',"b""DPC Rep - Aurora St. Luke's Medical Center at Aurora Health Care""",b'https://www.linkedin.com/in/jay-kumar-900027101/'
381,b'Darrin Hull',b'Vice President of Senior Care Solutions',b'Health Dimensions Group',b'Post-Acute Health Care Executive',b'https://www.linkedin.com/in/darrin-hull-73b4b716/'
382,b'Mike Murphy RN FACHE',b'Vice President - Quality and Clinical Research',b'Wheaton Franciscan Healthcare',b'Director -Patient Safety Ascension WI Hospitals',b'https://www.linkedin.com/in/mikemurphyrn/'
383,b'LinkedIn Member',b'Vice President',b'Hotel on the Cay',b'',b''
384,b'Jeanne Scinto',b'Vice President Performance Excellence',b'ProHealth Care',b'Healthcare Executive',b'https://www.linkedin.com/in/jeanne-scinto-a3232114/'
385,b'Sylvia Williams',b'Vice President of Sales and Marketing',b'Bevco Precision Manufacturing Company',b'Transformational Leader Experienced at Driving High Levels of Performance',b'https://www.linkedin.com/in/sylvia-williams-8088763/'
386,b'Jill Schwieters',b'Executive Vice President/President Cielo Healthcare',b'Cielo (formerly Pinstripe)',b'Healthcare & Business Executive | Authority on Transformational Strategies for Healthcare Organizations | Speaker',b'https://www.linkedin.com/in/jillschwieters/'
387,"b'David Galbis-Reig, MD'","b'Vice President, MD'",b'Wisconsin Medical Society Foundation',b'Medical Director of Addiction Services at Ascension Wisconsin (Formerly Wheaton Franciscan Healthcare) All Saints',b'https://www.linkedin.com/in/david-galbis-reig-md-8403a310a/'
388,b'David Wolff',b'Vice President of Finance',b'MHS Health Wisconsin (Centene)',"b'VP, Finance - MHS Health Wisconsin (Centene)'",b'https://www.linkedin.com/in/davidmwolff/'
389,"b'Rapp, Cathy'",b'Vice President Board Of Directors',b'Hope Center',"b'Clinical Services Officer at Community Care, Inc.'",b'https://www.linkedin.com/in/rapp-cathy-772a5b30/'
390,"b'Alan Mendeloff, FHFMA, CHFP'",b'Regional Vice President for Sales',b'Executive Health Resources',"b'Regional VP, EHR'",b'https://www.linkedin.com/in/alan-mendeloff-fhfma-chfp-613a745/'
391,b'Angie Broich',b'Manager of Administrative Services/Executive Assistant to Vice President of Sales & Marketing',b'WEA Trust',b'Manager of Administrative Services/Executive Assistant at WEA Trust',b'https://www.linkedin.com/in/angie-broich-a82b4ab9/'
392,b'LinkedIn Member',b'Vice President Patient Care Services',"b""Columbia St. Mary's""",b'',b''
393,b'Bryant Hammig',"b'Vice President, Managed Care & Business Development'",b'AboutHealth',b'Healthcare Executive',b'https://www.linkedin.com/in/bryant-hammig-9826392b/'
394,b'LinkedIn Member',b'Vice President Legal and Corporate Responsibility Services and Associate General Counsel',b'Ministry Health Care',b'',b''
395,b'LinkedIn Member',b'CFO and Vice President - Finance & Operations',"b'Home Care Medical, Inc'",b'',b''
396,b'Terri Wing',"b'Vice President, Medical Group Operations'",b'Wheaton Franciscan Healthcare',"b'Administrative Director, Medical Group Operations and Physician Relations'",b'https://www.linkedin.com/in/terri-wing-386b8035/'
397,b'Patricia Girzadas',b'National Vice President',b'Sg2',b'Independent',b'https://www.linkedin.com/in/patricia-girzadas-80240613/'
398,b'Jim Hendricks',b'Vice President Clinical Reimbursement',b'Lexington Health Network',b'at',b'https://www.linkedin.com/in/jim-hendricks-a715a235/'
399,b'Jon Myhre',b'Vice President',"b'Healthfuse, LLC'",b'Chief Operating Officer at Healthfuse',b'https://www.linkedin.com/in/jonwmyhre/'
400,b'Gretchen Eder Sloan',b'Vice President',"b""Lola's Hope Inc.""",b'at',b'https://www.linkedin.com/in/gretchen-eder-sloan-54188195/'
401,"b'Holly Schlenvogt, MSH, CPM'",b'Executive Vice President',b'HIPAA Collaborative of Wisconsin',b'Accomplished privacy and security consultant. Your trusted compliance partner.',b'https://www.linkedin.com/in/hollyschlenvogt/'
402,b'Ashley Gouge',b'Vice President Client Development',b'Cielo Talent',b'Helping healthcare organizations transform their recruiting functions.',b'https://www.linkedin.com/in/ashleygouge/'
403,b'Carolyn R. Krause',b'Vice President',"b'Lane and Associates, Inc'",b'Nursing and Health Care',b'https://www.linkedin.com/in/carolyn-r-krause-21851b2/'
404,b'Emily Zuelzke',b'Vice President',b'Alverno College Hispanic Student Nurses Acossiation',b'Student at Alverno College',b'https://www.linkedin.com/in/emily-zuelzke-3a17b88b/'
405,b'LinkedIn Member',b'Executive Vice President',b'Greater Milwaukee South',b'',b''
406,b'Amanda Kalupa',b'Vice President of Standards and Education',"b""Women's Panhellenic Association""",b'Healthcare Consulting Intern at Crowe Horwath',b'https://www.linkedin.com/in/amanda-kalupa-0046b05a/'
407,b'Tim Belec',b'Vice President',b'WFHC',"b'Chief Information Officer, Ascension Wisconsin'",b'https://www.linkedin.com/in/tim-belec-41317812/'
408,b'Leann Delaney',b'Regional Vice President of Sales',b'LVM Systems',b'Regional VP of Sales at LVM Systems',b'https://www.linkedin.com/in/leann-delaney-7a117710/'
409,"b'Suzan Yeager, CRCR, CTSM Silver'","b'Vice President, Strategic Events Marketing'","b'Perimeter Perspectives, Inc.'","b'Client Services, Experiential Evolution'",b'https://www.linkedin.com/in/suzan-yeager-crcr-ctsm-silver-7471b1b/'
410,b'LinkedIn Member',b'Executive Vice President Operations',b'MH Imaging',b'',b''
411,b'Jackie Mallow',b'Vice President/Board Member',b'Prader-Willi Syndrome Association of Wisconsin',b'Executive Program Consultant',b'https://www.linkedin.com/in/jackiemallow/'
