,name,position,company,description,linkedin_url
174,b'Chris Asman',b'Chief Operating Officer',b'SafeParc',"b'Founder & Chief Executive Officer, InHand Solutions'",b'tps://www.linkedin.com/in/chris-asman-688667107'
175,b'Matt Sheuerman',b'',b'',"b'Chief Technology Officer at Wilson-Bennett Technology, Inc.'",b'tps://www.linkedin.com/in/matt-sheuerman-3a450542'
176,b'Jason Haskins',b'',b'',"b'Associate Director, Relationship Management in the Office of the Chief Information Officer at The Ohio State University'",b'tps://www.linkedin.com/in/jason-haskins-26670311'
177,b'Ed Mistak',b'Chief Technology Officer',b'EasyIT a division of Capital City Consulting',b'Chief Technology Officer at EasyIT',b'tps://www.linkedin.com/in/ed-mistak-53a48010'
178,b'Scott Wickham',b'',b'',b'Chief Software Architect at iSite LLC',b'tps://www.linkedin.com/in/scottwickham'
179,b'Jeffrey Becker',b'',b'',b'Chief Maker at edgeThingZ',b'tps://www.linkedin.com/in/jeffrey-becker-a2197356'
180,b'Jeff Butler',b'Chief Analytics Officer',"b'Cover Story Media, Inc'","b'Chief Analytics Officer at Cover Story Media, Inc.'",b'tps://www.linkedin.com/in/jeffmbutlerjb'
181,b'Andrew Heaton',b'',b'',b'Chief Designer at Revinity UX',b'tps://www.linkedin.com/in/andrewheaton'
182,b'Matt Jakiel',b'Chief Operating Officer',b'Sputnik Software',b'Chief Operating Officer at Sputnik Ltd',b'tps://www.linkedin.com/in/matt-jakiel-82073b47'
183,b'Patrick Boggs',b'Founder / Chief Software Architect',"b'Boggsoft, Inc.'","b'Founder of Boggsoft, Inc. / Chief Software Architect'",b'tps://www.linkedin.com/in/patrick-boggs-12313074'
184,"b'Micheal Carroll, PMP, HDI-SCD, ITIL Certified'","b'Vice President of Information Technology, Chief Information Officer'",b'Central Ohio Transit Authority (COTA)',"b'Vice President, Chief Information Officer at Central Ohio Transit Authority (COTA)'",b'tps://www.linkedin.com/in/michealcarroll'
185,b'Will Burrus',"b'Chief Strategy Officer, Associate Partner'",b'LOUD Capital',b'Visionary Technology Entrepreneur and Executive',b'tps://www.linkedin.com/in/willburrus'
186,b'Raymond Bohac',b'Chief Information Officer',b'ContactUS Communications',b'Visionary Entrepreneur and Investor',b'tps://www.linkedin.com/in/raybohac'
187,b'Bill Condo',b'Consulting Chief Information Officer',b'Columbus Idea Foundry',b'Founder at HustleWorks',b'tps://www.linkedin.com/in/billcondo'
188,b'Geoffrey Bibo',b'President & Chief Operating Officer',"b'Exacter, Inc.'","b'President & COO, Exacter, Inc.'",b'tps://www.linkedin.com/in/geoffreybibo'
189,b'Michelle Nabozny',b'Chief Information Officer',"b'3 Bee Data Systems, Inc.'",b'Business Software Development and Integrations Specialist',b'tps://www.linkedin.com/in/amflux'
190,b'Jeff Hutton',b'Chief Growth Officer',b'Allavanti Group',b'Connecting Great Companies to Great People',b'tps://www.linkedin.com/in/jeffreyhutton'
191,b'Rich Diers',b'Chief Technology Officer',b'Northwoods',b'CTO/EVP at Northwoods',b'tps://www.linkedin.com/in/richiediers'
192,b'Toby Miller',b'Chief Technology Advisor',b'Latherology',b'Technology Director at Bonfire Red',b'tps://www.linkedin.com/in/tobius'
193,b'Angela N. Lopez',b'Chief Disruptor | Change Agent | Software Fanatic',b'Software Fanatic Consulting LTD',"b'Delivering Results Through Lean Strategies, Organizational Change, Program Management, and Training.'",b'tps://www.linkedin.com/in/angelalopezpmp'
194,b'Jared R. Price',b'Chief Technology Officer',"b'American Municipal Power, Inc.'",b'CTO at American Municipal Power',b'tps://www.linkedin.com/in/jaredrprice'
195,b'Brad Reynolds',b'Chief Executive Officer',b'Securable.io',b'CEO - Passionate about Data Driven Cybersecurity Education',b'tps://www.linkedin.com/in/bradreynolds3'
196,b'Mark Holtman',b'Chief Instructor',b'Buckeye Tang Soo Do',b'Software Craftsman @ Pillar Technology',b'tps://www.linkedin.com/in/mholtman'
197,b'Ron Lee',b'Chief Technology Officer',"b'Pacejet Logistics, Inc.'","b'CTO, CMO, and Co-Founder'",b'tps://www.linkedin.com/in/leeronald'
198,b'Allison Hutton',b'Chief Talent Officer',b'Allavanti Group',b'Senior IT Recruiter',b'tps://www.linkedin.com/in/allisonitrecruiter'
199,b'Lisa Peterson',b'Chief Operating Officer',"b'Ecommerce, LLC'",b'GM - IX Web Hosting at Endurance International Group/COO Ecommerce LLC',b'tps://www.linkedin.com/in/lisapeterson3'
200,b'Kathleen Starkoff',"b'Founder, President and Chief Executive Officer'","b'Orange Star Consulting, LLC'","b'Information Technology Expert, President and CEO'",b'tps://www.linkedin.com/in/kathleen-starkoff-7a18841'
201,b'Kim Papenfuse',b'IT Branch Chief',b'Defense Finance & Accounting',b'PMO | Program Management | Project Management | Cross-Functional Leadership | Organizational Change Management | SDLC',b'tps://www.linkedin.com/in/kimpapenfuse'
202,b'Josh Walsh',b'Chief Executive Officer',b'The Refinery',b'Co-CEO at The Refinery. The guy you call when something is hard to use.',b'tps://www.linkedin.com/in/josh-walsh-1041818'
203,b'Matt Schlabig',b'Chief Information Officer',b'Worthington Industries',b'Vice President and CIO at Worthington Industries',b'tps://www.linkedin.com/in/matt-schlabig-6892266'
204,b'MarKel Snyder',b'Chief Sales Officer/Vice President of Strategic Partnerships',"b'Aviso Retention, LLC.'",b'Visionary Information Technology Executive and Entrepreneur',b'tps://www.linkedin.com/in/markelsnyder'
205,b'Dave Culbertson',b'Chief Light Bulb',b'LightBulb Interactive',b'Bright ideas for Internet Success! SEO | SEM/PPC | Display Advertising | Web Analytics | Social Media',b'tps://www.linkedin.com/in/davidsculbertson'
206,b'Jim McClure',b'CEO/Chief Architect',"b'JMSE, Inc.'",b'Architect/Consultant/Agile Mentor and Evangelist',b'tps://www.linkedin.com/in/jim-mcclure-8ab15b'
207,b'Steven Ellis',b'Chief Technology Officer',b'improveit 360',b'Technology and Business Leader',b'tps://www.linkedin.com/in/stevenlellis'
208,"b'Albert E. Whale, CEH CHS CISA CISSP'",b'President / Chief Security Officer',"b'IT Security, Inc.'","b'Author, SDVOSB, HUBZone, Cyber Security, Application Security, Penetration Testing, Audits & Assessments.'",b'tps://www.linkedin.com/in/albertwhale'
209,b'Gaurav Agrawal',b'Chief Operating Officer',b'Blue Icy Water',"b'COO at Soothsayer Analytics, Deep learning | Machine Learning | Advanced / Predictive Analytics and A.I.'",b'tps://www.linkedin.com/in/soothsayer'
210,b'Michael Schiebel',b'Chief Information Security Officer',b'Ikoloki',b'\xe2\x80\x9cIt isn\xe2\x80\x99t whether you are thinking inside or outside the box; it\xe2\x80\x99s realizing that there is no box.\xe2\x80\x9d',b'tps://www.linkedin.com/in/michaelschiebel'
211,b'Jeremy King',b'Chief Architect',b'HealthEdge Software',"b'Software Architect at Fast Switch, Ltd. - Right Talent. Right Time.'",b'tps://www.linkedin.com/in/jeremyrking'
212,b'Raju Gandhi',b'Chief Technology Officer',b'Integrallis Software LLC',b'CTO at Integrallis Software',b'tps://www.linkedin.com/in/rajugandhi'
213,b'L. Brent Huston',b'Chief Enlightenment Officer',b'Bodhi Foundry',"b'Security Evangelist & CEO of MicroSolved, Inc.'",b'tps://www.linkedin.com/in/lbhuston'
214,b'David Norris',b'Chief Executive Officer',b'ViaForge',b'CEO & Founder at ViaForge',b'tps://www.linkedin.com/in/thedavenorris'
215,b'Jeremy Johnson',b'Chief Operating Officer',b'Central Ohio Complete Business Solutions',"b'Virtual CIO and Senior support specialist at Techknowlogic, LTD providing IT Managed Services since 1991'",b'tps://www.linkedin.com/in/jeremysprofile'
216,b'JD Sallee',b'Chief Strategy Vanguard',b'Pillar Technology',b'Executive Business and Technology Strategist',b'tps://www.linkedin.com/in/jdsallee'
217,b'Charles Husemann',b'Editor in Chief',b'GamingNexus.com',b'Scrum Master/Agile Coach',b'tps://www.linkedin.com/in/chusemann'
218,b'Daniel Casey',b'Chief Business Development Officer',b'DDTi',b'Business Development Leadership',b'tps://www.linkedin.com/in/daniel-casey-2a8423'
219,"b'Joe Rotella, SHRM-SCP, SPHR'",b'Chief Marketing Officer (CMO)',"b'Delphia Consulting, LLC'","b'Sage Abra Suite, Sage HRMS & Sage People Evangelist, Marketing Whiz, Speaker Extraordinaire, Mixed Media Crafty Guy'",b'tps://www.linkedin.com/in/joerotella'
220,b'Alex George',b'Chief Technology Officer',b'Astute Solutions',b'Product Management & Product Development',b'tps://www.linkedin.com/in/alexkirangeorge'
221,b'Michael McManamon',b'Chief Information Officer | Executive Leader',b'Cleveland Sight Center',b'Experienced Leader-delivering strategy that works!',b'tps://www.linkedin.com/in/mcmanamon'
222,"b'Elizabeth ""Smalls"" Eckels'",b'Owner and Chief Analyst',b'Smalls Analytics',"b'Digital Analytics Consultant | Principal, Smalls Analytics'",b'tps://www.linkedin.com/in/eckels'
223,b'Josh Demidovich',b'Chief Operating Officer',b'Central Point Partners',b'COO at Central Point Partners',b'tps://www.linkedin.com/in/josh-demidovich-7270146'
224,b'Steve Washington',b'Co-Founder/COO/Chief Legal Officer',"b'Casentric, LLC'","b'Executive experienced in technology, strategy, law and government affairs'",b'tps://www.linkedin.com/in/stevewashington'
225,b'Chris Helten',b'Principle Architect/Chief Architect Director Technology Strategy',b'AT&T',b'IT Technology & Strategy Executive',b'tps://www.linkedin.com/in/chrishelten'
226,b'Shelton Monger',b'Chief Information Officer and Compliance Officer',b'Wayne Healthcare',"b'Director, Information Services at Wayne Healthcare'",b'tps://www.linkedin.com/in/sheltonmonger'
227,b'Jason Crider',b'Chief Technology Officer',b'OC Game Studio',b'Full Stack Web Application Developer',b'tps://www.linkedin.com/in/jasonacrider'
228,"b'Andrew Wallace, MPM, PMP'",b'Chief Executive Officer',b'PortoSpire',b'Strategic visionary with proven leadership of high performing teams',b'tps://www.linkedin.com/in/andrew-wallace-mpm-pmp-83682349'
229,"b'Brent Bernard, CISSP, CRISC & PCI-QSA'",b'Chief Executive Officer (CEO)',"b'Praetorian Secure, LLC'",b'Owner and Co-Founder at Manage Defense',b'tps://www.linkedin.com/in/brentbernard'
230,b'Jason Gintert',b'Chief Technology Officer',b'WAN Dynamics',b'Head Network Guy @ WAN Dynamics',b'tps://www.linkedin.com/in/jasongintert'
231,b'Todd Sullivan',b'Chief Strategy Officer',b'Service.com',"b'Entrepreneur, Advisor, Investor'",b'tps://www.linkedin.com/in/toddfsullivan'
232,b'Gary Richardson',b'Chief Information Officer',b'Chemical Bank',"b'IT Executive | CIO | I Drive Technology Change, Innovation & Growth For Blue-Chip Corporations Worldwide'",b'tps://www.linkedin.com/in/grichardson5686'
233,b'Eric Prugh',b'Co-founder & Chief Operating Officer',b'PactSafe',b'Co-founder & COO at PactSafe',b'tps://www.linkedin.com/in/prugh'
234,b'Don Castle',b'Chief Information Officer',b'Kimball Midwest',b'Elevating IT Organizations to Deliver Strategic Results | Advising Executives on Digital Technologies',b'tps://www.linkedin.com/in/dwcastle'
235,b'Adam Roth',b'Founder & Chief Executive Officer',b'StreamLink Software',"b'Founder & CEO, StreamLink Software'",b'tps://www.linkedin.com/in/rothadam'
236,b'Tamara Sullivan',b'Chief Operations Officer',b'Premier Speed Networking',b'Digital Marketing Manager at DEFENDERS',b'tps://www.linkedin.com/in/tamsul'
237,b'Sean Donaldson',b'Chief Technology Officer',b'Secure-24',b'CTO at Secure-24',b'tps://www.linkedin.com/in/sean-donaldson-2608821'
238,b'Ted Schneider',b'Chief Technology Officer',b'ARCOS LLC',b'C-Level',b'tps://www.linkedin.com/in/tschnei41'
239,b'Yogesh Khandelwal',b'President and Chief Executive Officer',b'geoAMPS',b'President and CEO at geoAMPS',b'tps://www.linkedin.com/in/yogeshkhandelwal'
240,b'Steve Markosky',b'Chief Financial Officer',b'irth Solutions',b'FINANCE EXECUTIVE | Partner in Navigating Change and Driving Results',b'tps://www.linkedin.com/in/stevemarkosky'
241,b'Patrick Esposito',b'Chief Executive Officer',b'Rhizome Innovation Inc.',"b'Entrepreneur, Investor & Attorney'",b'tps://www.linkedin.com/in/espositopatrick'
242,b'Tom Cooper',b'Chief Technology Officer',b'Boosterville',b'CTO & Cofounder at Boosterville',b'tps://www.linkedin.com/in/tedgarcooper'
243,b'Dontae Noel',b'Chief Executive Officer & President',b'Noel & Rao Consulting',b'Visionary Entrepreneur',b'tps://www.linkedin.com/in/dontae-noel-62a1924'
244,b'Martin Luffy',b'Chief Information Officer',b'Installed Building Products',b'CIO at Installed Building Products',b'tps://www.linkedin.com/in/martin-luffy-82a139'
245,b'Ademola (Demo) Solaru',b'Chief Executive',"b'Parthenon Globalsystems, LLC'","b'CEO, Parthenon Globalsystems, LLC'",b'tps://www.linkedin.com/in/ademola-demo-solaru-b846b05'
246,b'Carly Dodson',b'Executive Assistant To Chief Executive Officer',b'TeamDynamix',b'Executive Assistant to CEO & Sales Administrator',b'tps://www.linkedin.com/in/carly-dodson-31787173'
247,b'Brian Shah',b'Chief Technology Officer',b'LocalRealEstateDeals',b'Freelance Web Developer / Designer',b'tps://www.linkedin.com/in/brian-shah-69ab5817'
248,b'Momin Durrani',b'Founder and Chief Executive',b'Concordia Software',b'IT Leadership Executive - Founder and CEO at Concordia Software',b'tps://www.linkedin.com/in/momin-durrani-094b711'
249,b'Paul Ferris',b'Founder & Chief Visionary',b'FreeDigm Inc.',b'Founder at FreeDigm',b'tps://www.linkedin.com/in/fericyde'
250,b'Johan Van Zijl',b'Chief Technology Officer',b'3GC LLC',b'Mobile Application Architect at JPMorgan Chase & Co.',b'tps://www.linkedin.com/in/ysterbal'
251,b'Jason Goudie',b'Chief Operations Officer',"b'SEG Holdings, LLC'",b'Senior Client Manager at Xerox',b'tps://www.linkedin.com/in/jasongoudie'
252,b'Pete Shearer',b'Chief Technology Officer',b'RxBridge',b'Passionately Solving Business Problems with Technology',b'tps://www.linkedin.com/in/pete-shearer-0591343'
253,b'Paul MacCartney',b'Chief Learning Officer',b'MentorcliQ',b'Technology Management',b'tps://www.linkedin.com/in/paulmaccartney'
254,b'Jim Zimmer',b'Chief Technology Officer',b'Fingerprint Solutions Inc.',b'CTO at Fingerprint Solutions Inc.',b'tps://www.linkedin.com/in/jimzimmer'
255,b'John Pierce',b'Chief Systems Engineer',b'Leidos',b'Systems Engineer with a Proven Track Record Delivering Superior Results',b'tps://www.linkedin.com/in/johnrpierce'
256,b'Andrew Smithhisler',b'F-16 Crew Chief',b'Ohio Air National Guard',b'Server Sales Specialist',b'tps://www.linkedin.com/in/andrew-smithhisler-32a25859'
257,b'Ondrej Balas',b'President & Chief Architect',b'UseTech Design',"b'.NET Consultant, Microsoft MVP, Speaker, Writer'",b'tps://www.linkedin.com/in/ondrej-balas-aa358639'
258,b'Shayne Daugherty',b'Chief Software Architect and Partner',b'Postali',b'Versatile Technologist and Entrepreneur',b'tps://www.linkedin.com/in/shayne-daugherty-4094606'
259,b'stedson mcintyre',b'Chairman & Chief Executive Officer',b'Commonwealth Industries',"b'Chairman Commonwealth Industries,inc'",b'tps://www.linkedin.com/in/stedson-mcintyre-990a1513'
260,b'Sepi J.',"b'Chief Operating Officer, Lead Project Manager'",b'SoftSyl Technologies',b'Healthcare / Business Executive',b'tps://www.linkedin.com/in/sjalali'
261,b'Omar Khawaja',b'Chief Information Security Officer',b'Highmark Health',"b'CISO, Information Security & Risk Mgmt, MBA, CISSP, CPHIMS, CCSK...'",b'tps://www.linkedin.com/in/smallersecurity'
262,b'Ajei Gopal',b'President and Chief Executive Officer',"b'ANSYS, Inc.'","b'President and CEO, ANSYS'",b'tps://www.linkedin.com/in/ajeigopal'
263,b'Shane Gianino',b'Founder & Chief Executive Officer',"b'QStride, Inc.'","b""Detroit's Top 100 Leaders & Innovators. Elite 40 Under 40. Entrepreneur. Mentor. Coach. Founder & CEO @QStride""",b'tps://www.linkedin.com/in/shanegianino'
264,b'Matthew Clark',b'Chief Operating Officer',"b'Evolution E-Cycling, LLC'","b'COO at Evolution E-Cycling, LLC'",b'tps://www.linkedin.com/in/matthew-clark-b19a5796'
265,b'Bo J. Shim',b'Chief Technology Officer',b'Brandmuscle',b'CTO / CIO / Senior IT leader',b'tps://www.linkedin.com/in/boshim'
266,b'Ben Klopfer',b'Chief Sales Ninja',b'Chava',b'Challenge Accepter | Obstacle Toppler',b'tps://www.linkedin.com/in/bklopfer'
267,b'Ross Emerton',b'Vice President / Chief Architect',b'Confidential',b'Executive-Level Enterprise Architect / Management Consultant / Practice Leader / PMO Director seeking new opportunities.',b'tps://www.linkedin.com/in/emerton'
268,b'Jason Dewez',b'SVP/Chief Information Security Officer',b'First Data Corporation',b'SVP/CISO at First Data Corporation',b'tps://www.linkedin.com/in/jason-dewez-9840753'
269,b'Brian Kelley',b'CIO',b'Portage County',"b'CIO, Adjunct Professor, Speaker'",b'tps://www.linkedin.com/in/briankelley'
270,b'Chris Kaufman',b'Co-Founder and Chief Creative Officer',b'UpTo',b'Co-Founder at StockX',b'tps://www.linkedin.com/in/meetkauf'
271,b'Ron Brumbarger',"b'Founder, President & Chief Mentor'","b'Apprentice University, Inc.'","b'Author - ""You\'re Always Being Interviewed"" - tiny.cc/fd9ahy // CEO @ Bitwise // Founder @ Apprentice University'",b'tps://www.linkedin.com/in/brumbarger'
272,b'Sean Hogg',b'Product Owner / Founder / Chief Technologist',b'swirlMATCH.com',b'Entrepreneur / Engineer / Seeking side projects with Purpose and Passion / Angel Investor',b'tps://www.linkedin.com/in/seanhogg'
273,b'Yan Ness',b'Chief Executive Officer',b'Online Tech Inc',"b'CEO Online Tech, LLC., leader in compliant cloud and data center hosting'",b'tps://www.linkedin.com/in/yanness'
274,b'Princeton Brooke',"b'Chief Software Engineer, CEO'",b'Website & Software Engineering Incorporated',"b'Data Science Software Engineer, Business Intelligence, Artificial Intelligence, Machine Learning Big Data Analytics, IoT'",b'tps://www.linkedin.com/in/princetonbrooke'
275,b'Colin Dean',b'Chief Head Deputy Bucket Officer and Photographer in Residence',b'Glade Mill Sporting & Hound',b'Software engineer and community builder',b'tps://www.linkedin.com/in/colindean'
276,b'Terri Bettinger',b'Chief Information Officer',b'Franklin County',"b'CIO, Franklin County Data Center'",b'tps://www.linkedin.com/in/terribettinger'
277,"b'Sherry Slick, BS, CPHIMS'",b'Chief Executive Officer',b'AchieveEHR',b'CIO at OurHealth',b'tps://www.linkedin.com/in/sherryslickachieveehr'
278,b'Ian Lawson',b'Chief Executive Officer',b'Awmous',b'Entrepreneur & Creative Problem Solver',b'tps://www.linkedin.com/in/ianplawson'
279,b'Jim Thie',b'Chief Information Officer',b'Year Up',b'Technology & Business Leader',b'tps://www.linkedin.com/in/jimthie'
280,b'Dean Allemang',b'Chief Scientist',b'Capsicum Business Architects',"b'Principal Consultant at Working Ontologist, LLC'",b'tps://www.linkedin.com/in/dean-allemang-96218'
281,b'James Goebel',b'Chief Architect/Partner',b'Menlo Innovations',"b""Using High-Tech Anthropology(r) to design and build exceptional software interfaces for our clients' products""",b'tps://www.linkedin.com/in/jamesgoebel'
282,b'Anthony Catalano',b'Chief Operating Officer',b'Talan Properties',"b'Associate Director II at SecureState Outsourced CISO | CISSP, PCI QSA, HITRUST CCSFP'",b'tps://www.linkedin.com/in/anthonyjcatalano'
283,b'Bharath B. Reddy Bynagari',b'Chief Innovation Officer',b'Preferred Population Health Management',"b'President and CEO, MavenSphere Inc.'",b'tps://www.linkedin.com/in/bynagari'
284,b'Rich Surgener',b'Chief Information Officer',b'American Health Holding',b'CIO | IT Senior Director | IT Program Manager | ECM BPM SME | Agile Coach (CSP) | scrapte59@gmail.com',b'tps://www.linkedin.com/in/rich-surgener-848094a'
285,b'Yona Shaposhnik',b'Chief Architect / CTO office',b'Hewlett-Packard',b'Consulting Architect - Office of CIO at Ford Motor Company',b'tps://www.linkedin.com/in/yonashaposhnik'
286,b'Damian Huising',b'Chief Problem Solver',b'Packet Brigade LLC',"b'Penetration Tester, Security Consultant (Header Image Credit: Htkym - Own work, CC BY 2.5)'",b'tps://www.linkedin.com/in/huising'
287,b'Jeremiah Cooper',b'Founder & Chief Executive Officer',b'Katemiah Creations',"b'Software Engineer, Entrepreneur & Investor'",b'tps://www.linkedin.com/in/jeremiahcooper'
288,b'Matt Compton',b'Chief of Staff to the CEO',b'Cheetah Digital',"b'SaaS Entrepreneur, Executive, and Advisor'",b'tps://www.linkedin.com/in/comptonmc'
289,b'Jon Howard',b'Chief Financial Officer',b'Cybera',b'at',b'tps://www.linkedin.com/in/jon-howard-4134831'
290,b'Dave Mclaren',b'Chief Operating Officer',b'Alertus Technologies',b'COO/EVP Business Development Alertus Technologies',b'tps://www.linkedin.com/in/dave-mclaren-2b3817b'
291,"b'Devon Twesten, CISSP'",b'Chief Technology Officer',"b'HumanIT Solutions, LLC'","b'Vice President, CTO and Owner at HumanIT Solutions, LLC'",b'tps://www.linkedin.com/in/devon-twesten-cissp-6275594'
292,b'Timothy J. Martin',b'Chief Information and Security Officer',b'ClearObject',b'Security Executive with a singular objective: Protecting corporate assets \xe2\x80\x93 CISSP',b'tps://www.linkedin.com/in/timothyjohnmartin'
293,b'Mike Bauer',b'Chief Operating Officer',"b'Innovu, LLC'","b'COO & Principal at Innovu, LLC'",b'tps://www.linkedin.com/in/mikebauer224'
294,b'Parul Jain',b'Chief Technology Officer & Founder',"b'AespaTech, LLC'",b'President | AespaTech | 8a /WBENC/ MBE Certified',b'tps://www.linkedin.com/in/parulaespatech'
295,b'Charles D. Lee',b'Chief Executive Officer',"b'Lee Computers, LLC (DBA Lee Infinite Solutions, LLC)'","b'President, CEO at Lee Computers, LLC (DBA Lee Infinite Solutions, LLC)'",b'tps://www.linkedin.com/in/charles-d-lee-7a62a14'
296,b'Timothy Edwards',b'Chief Operations Officer',b'TREe Enterprises LLC',b'Configuration Management at CompTech Computer Technologies',b'tps://www.linkedin.com/in/timothy-edwards-7021074'
297,b'Jeremy M.',b'Sector Chief',b'Northeast Ohio InfraGard',b'Security and Research | Government Administration',b'tps://www.linkedin.com/in/jeremymio'
298,b'Bill Sommer',"b'Information Systems Manager, Senior Chief Administrator'","b'TS Tech Americas, Inc.'",b'Experienced Technology Leader',b'tps://www.linkedin.com/in/wsommer'
299,b'Dan Stephenson',b'Chief Software Architect',b'Thoughtpivot',b'Enterprise Software & Solutions Engineer',b'tps://www.linkedin.com/in/ispyhumanfly'
300,b'John Lurtz',b'Chief Technology Officer',b'GHI Internet Services',b'Strategic Account Executive at Software AG',b'tps://www.linkedin.com/in/john-lurtz-3ba5267'
301,b'Sean Mullen',b'Chief Sales and Marketing Officer',"b'PRC Medical, LLC'","b'President at StreamlineMD, LLC'",b'tps://www.linkedin.com/in/sean-mullen-96a56a2'
302,b'Brian Parsons',b'Chief Technology Officer',b'Vipology',b'Experienced CTO / CIO',b'tps://www.linkedin.com/in/parsonsb'
303,b'Joshua Clay',b'Chief Executive Officer',b'Oblivion Entertainment',b'Director of IT @ Staffworks Group',b'tps://www.linkedin.com/in/joshclay'
304,b'Kevin Arnold',b'Chief Information Security Officer',b'Ohio Public Employees Retirement System (OPERS)',b'CISO',b'tps://www.linkedin.com/in/kevin-arnold-1144213'
305,b'Nathan Yellon',b'Chief Product Officer',b'Garageio',b'Startup Consultant at Fintech71',b'tps://www.linkedin.com/in/nathan-yellon-a4556847'
306,b'Paul Culbertson',b'President/Chief Executive Officer',"b'PacSphere Management, LLC'",b'Software Development Manager | Technical Project Manager | ScrumMaster | Process Improvement',b'tps://www.linkedin.com/in/paulculbertson'
307,"b'John Stephens, ITIL,TOGAF'",b'Chief Architect',b'Stephens Technology Group',"b'Sr. Architect, Enterprise Architecture at Cardinal Health'",b'tps://www.linkedin.com/in/stephenstechgroup'
308,"b'Gabe Peters, PHR'",b'Chief Operating Officer',"b'Rector Communications, LLC'",b'COO at Rector Communications LLC dba ScreenBroidery',b'tps://www.linkedin.com/in/gabepeters'
309,b'Sandeep Dixit',b'Chief Architect / Managing Member',b'Ohioedge',b'Providing quality engineering and J2ee upgrade solution to Cleveland Clinic',b'tps://www.linkedin.com/in/sandeepdixit'
310,b'Matthew Bradford',b'Chief Technology Officer',b'InsightETE Corp',"b'Experienced IT and APM professional, CTO - InsightETE Corporation'",b'tps://www.linkedin.com/in/matthew-bradford-5b751b9'
311,b'Rob Horton',b'Chief Information Officer',b'Trovisto Cyber Security',"b'Information Security Exec, Tech Entrepreneur, Infrastructure Expert, AWS & GCP, IBMi Expert, Infosphere Architect'",b'tps://www.linkedin.com/in/robertlhorton'
312,b'Chris Clinton',b'Chief Technology Officer',b'Timeless Skin Solutions',b'Director of Engineering Support at HMB',b'tps://www.linkedin.com/in/chrisclinton'
313,b'Colin Wetherbee',b'Chief Product Officer',b'Anonos: BigPrivacy\xc2\xae Unlocks Data',"b'Technology Executive, Hacker at Heart'",b'tps://www.linkedin.com/in/cwetherbee'
314,b'Brad Philips',b'Chief Executive Officer',"b'Mixin Mobile, LLC'","b'Domain Architect for Mobile Native Apps at Progressive Insurance and Owner of Mixin Mobile, LLC'",b'tps://www.linkedin.com/in/brad-philips-90934650'
315,"b'Kristen Gilliam-Harper, MHRM, MPA'",b'Chief Executive',"b'Transformational Business Solutions, LTD.'","b'Director, Business Program Management at Nationwide Insurance'",b'tps://www.linkedin.com/in/kristen-gilliam-harper-mhrm-mpa-23554a23'
316,b'Dmitriy Pilipenko',b'Chief Technology Officer',b'The Initiative Foundation LLC.',b'Sr. Software Engineer at Rosetta | Publicis Groupe affiliate',b'tps://www.linkedin.com/in/dpilipenko'
317,b'Drew Weaver',b'Chief Technical Officer',"b'eNET, Inc. / XLHost.com'","b'CTO at eNET, Inc/XLHost.com'",b'tps://www.linkedin.com/in/xlhostdrew'
318,b'Anthony Birge',b'Chief Executive Officer',b'B.H.I. Ltd.',b'Applications Architect at LaserShip',b'tps://www.linkedin.com/in/anthonybirge'
319,b'Justin Helmreich',b'Chief Information Officer',b'Regional Medical Imaging',b'CIO',b'tps://www.linkedin.com/in/justin-helmreich-48b29587'
320,b'Stephanie Ortiz',b'Chief Experience Officer',b'Nestlings Inc',b'Front-end Web Design and Development',b'tps://www.linkedin.com/in/stephanieortizcleveland'
321,b'Aarius Dumas',b'Chief Webmaster',b'Grigoro Pages LLC',"b'New Accounts Manager & CEO, North America'",b'tps://www.linkedin.com/in/aariusdumas'
322,b'Mike Kerchenski',b'Chief Software Architect',"b'Oxcyon, Inc.'",b'Web Application Architect / Full Stack Developer',b'tps://www.linkedin.com/in/mikekerchenski'
323,b'Kaiyu Shen',b'Chief Investment Officer',"b'kWantix Trading Advisors, LLC'",b'CIO in kWantix',b'tps://www.linkedin.com/in/kaiyu-shen-532a3320'
324,b'Genelle Armstrong',b'Assistant Chief Administrator',"b'TS Tech America, Inc.'","b'Project Manager, Information Technology and Services'",b'tps://www.linkedin.com/in/genelle-armstrong-68429316'
325,"b'Warren Roos, PhD, PE'",b'President - Chief Architect / Consultant',"b'A1create.net, LLC'","b'President at A1create.net, LLC | Leader | Architect | Researcher | Engineer | Consultant'",b'tps://www.linkedin.com/in/warrenroosphd'
326,b'Nick Dechman',"b'Owner, Chief Consultant'",b'Vort Web Systems Development',"b'Partner at Transvert Systems, LLC'",b'tps://www.linkedin.com/in/nick-dechman-5b280a3'
327,b'Gretchen Henrich',b'Chief Executive Manager',"b""Hero's Cove, LLC""",b'Sr Software Quality Engineer at LexisNexis',b'tps://www.linkedin.com/in/gretchen-henrich-92444a1'
328,b'Hakeem Shittu',b'Chief Consultant',b'Gen!x Inc.',"b'Consultant, Gen!x'",b'tps://www.linkedin.com/in/hakeemshittu'
329,b'Kelley Reynolds',b'Chief Technical Officer',b'Themezoom LLC',"b'CTO, Themezoom'",b'tps://www.linkedin.com/in/kelleyjreynolds'
330,b'Dave Pond',b'Chief Operating Officer',"b'Automation & Control Technology, Inc.'","b'COO at ACT and Owner, CNJ Associates'",b'tps://www.linkedin.com/in/dave-pond-60b1a6'
